xunit, xunit_low, fitted_data, total_model, Nnbb_semicoax, Ac228_central_fiber_shroud, Ac228_holders, Ac228_mini_shrouds, Bi212Tl208_central_fiber_shroud, Bi212Tl208_holders, Bi212Tl208_mini_shrouds, Bi212Tl208_outer_fiber_shroud, Co60_holders, K40_cables, K40_central_fiber_shroud, K40_close, K40_holders, K40_mini_shrouds, K40_outer_fiber_shroud, K42_above_array, K42_inside_ms, K42_nplus_bege, K42_nplus_invcoax, K42_nplus_semicoax, K42_outside_ms, Pb214Bi214_cables, Pb214Bi214_central_fiber_shroud, Pb214Bi214_mini_shrouds, Pb214Bi214_outer_fiber_shroud, Zn65_invcoax, alpha_high_energy_coax, 1sig_p, 1sig_m, 2sig_p, 2sig_m, 3sig_p, 3sig_m, norm_pois_res
1342.5, 1335, 221, 201.462, 111.619, 0.0224501, 0.232873, 0.0323814, 0.0216541, 0.424357, 0.0296204, 0.0790483, 2.07027, 1.58028, 0.305611, 11.3837, 2.67971, 1.51072, 0.400627, 28.3957, 6.21493, 0.0138725, 0.621166, 17.8295, 13.6943, 1.73121, 0.035104, 0.224673, 0.0691656, 0, 0.240396, 216.5, 186.5, 230.5, 172.5, 244.5, 158.5, 1.37653
1357.5, 1350, 174, 184.734, 103.926, 0.0249474, 0.249786, 0.0354578, 0.0218009, 0.404227, 0.028948, 0.0809481, 0.256211, 1.19412, 0.239562, 9.57583, 2.20425, 1.27079, 0.352703, 26.595, 5.83716, 0.0130927, 0.607866, 16.9608, 12.5967, 1.69368, 0.0347556, 0.219135, 0.0672901, 0, 0.242866, 198.5, 170.5, 212.5, 157.5, 225.5, 143.5, -0.789714
1372.5, 1365, 187, 175.195, 96.4887, 0.0245044, 0.312991, 0.0401371, 0.0221691, 0.421613, 0.0288989, 0.0811283, 0.248439, 1.09204, 0.195044, 7.55525, 1.84678, 1.00264, 0.305066, 24.5658, 5.38626, 0.0124061, 0.551539, 15.4074, 11.6592, 6.50828, 0.129606, 0.848464, 0.215179, 0, 0.245252, 188.5, 161.5, 202.5, 148.5, 214.5, 135.5, 0.891899
1387.5, 1380, 162, 155.183, 88.9081, 0.0186183, 0.18521, 0.0261783, 0.0221934, 0.413024, 0.0287044, 0.081588, 0.265661, 0.910035, 0.172054, 6.40393, 1.53301, 0.849855, 0.26879, 22.1788, 4.72029, 0.0111725, 0.469395, 13.6796, 10.4142, 2.84954, 0.0535019, 0.361765, 0.110059, 0, 0.247537, 168.5, 142.5, 180.5, 129.5, 192.5, 117.5, 0.547244
1402.5, 1395, 152, 142.14, 81.7191, 0.0184086, 0.178883, 0.0266311, 0.0210984, 0.392728, 0.0277808, 0.0780317, 0.271516, 0.84744, 0.160742, 5.64563, 1.36345, 0.749222, 0.254127, 19.6264, 4.09049, 0.00921729, 0.415414, 11.7616, 9.17854, 4.21285, 0.0808626, 0.565806, 0.193823, 0, 0.249909, 154.5, 129.5, 166.5, 117.5, 178.5, 106.5, 0.827047
1417.5, 1410, 140, 126.038, 74.9675, 0.0171066, 0.167122, 0.0235044, 0.0200552, 0.368396, 0.02699, 0.0765035, 0.261963, 0.733806, 0.152349, 5.34508, 1.35384, 0.709338, 0.238661, 16.9447, 3.50764, 0.00783237, 0.385686, 10.1924, 7.86831, 2.04095, 0.0384049, 0.26206, 0.0762262, 0, 0.252066, 137.5, 114.5, 148.5, 103.5, 159.5, 92.5, 1.2436
1432.5, 1425, 119, 112.425, 68.1628, 0.017924, 0.199868, 0.0272349, 0.0202866, 0.373549, 0.0262219, 0.0752587, 0.251178, 0.68373, 0.135563, 4.84109, 1.14233, 0.642454, 0.221074, 14.9611, 2.94664, 0.00617978, 0.260514, 8.28387, 6.8413, 1.72874, 0.0333115, 0.222559, 0.0650268, 0, 0.254703, 123.5, 101.5, 134.5, 90.5, 144.5, 80.5, 0.620149
1447.5, 1440, 105, 106.31, 62.1653, 0.0148788, 0.144296, 0.0198817, 0.0199337, 0.363871, 0.0257021, 0.0738789, 0.248918, 1.14115, 0.166216, 7.36105, 1.57059, 0.976873, 0.283324, 13.4789, 2.4353, 0.0060634, 0.247997, 7.17111, 6.05315, 1.76256, 0.033339, 0.222821, 0.0654848, 0, 0.257247, 117.5, 95.5, 127.5, 85.5, 137.5, 75.5, -0.127033
1462.5, 1455, 773, 857.464, 57.0356, 0.0455766, 0.42145, 0.0608598, 0.0196462, 0.359612, 0.0254766, 0.0731528, 0.245768, 67.7856, 11.9905, 495.909, 114.743, 65.8113, 13.0492, 12.7621, 2.2993, 0.00480649, 0.217486, 6.64802, 5.61516, 1.75554, 0.0336507, 0.226542, 0.0666415, 0, 0.259506, 887.5, 827.5, 916.5, 798.5, 944.5, 770.5, -2.88445
1477.5, 1470, 79, 80.1922, 50.9958, 0.0117938, 0.12744, 0.016489, 0.0191546, 0.348445, 0.024929, 0.0729016, 0.235291, 0.014445, 0.00182454, 0.101723, 0.0157322, 0.0134995, 0.00241903, 12.0178, 2.12309, 0.00477158, 0.186976, 6.16614, 5.23777, 1.84525, 0.036131, 0.23989, 0.0705831, 0, 0.261911, 89.5, 70.5, 98.5, 61.5, 107.5, 53.5, -0.133135
1492.5, 1485, 64, 73.7578, 46.091, 0.0409238, 0.374841, 0.0532982, 0.0185179, 0.344189, 0.0237858, 0.0718082, 0.228272, 0, 0, 0, 0, 0, 0, 11.4896, 1.96335, 0.00469011, 0.218269, 5.40211, 4.91949, 1.89969, 0.0359063, 0.243821, 0.0697774, 0, 0.264497, 82.5, 64.5, 91.5, 56.5, 99.5, 47.5, -1.13619
1507.5, 1500, 77, 70.1899, 41.5748, 0.028121, 0.248886, 0.0356663, 0.0333133, 0.666596, 0.0455725, 0.0943868, 0.220568, 0, 0, 0, 0, 0, 0, 11.3129, 1.80522, 0.00467847, 0.194799, 4.79342, 4.69835, 3.48964, 0.064702, 0.461086, 0.15035, 0, 0.266838, 79.5, 61.5, 87.5, 52.5, 95.5, 44.5, 0.81286
1522.5, 1515, 1417, 1404.55, 36.6187, 0.00697826, 0.0632374, 0.00844576, 0.0197401, 0.361212, 0.0258193, 0.0731106, 0.213412, 0, 0, 0, 0, 0, 0, 517.567, 148.915, 0.340307, 16.227, 408.173, 273.378, 1.92959, 0.0362364, 0.24852, 0.070456, 0, 0.269373, 1442.5, 1366.5, 1479.5, 1329.5, 1516.5, 1292.5, 0.332322
1537.5, 1530, 56, 63.7842, 33.0579, 0.00828205, 0.0793387, 0.0107315, 0.0178698, 0.320673, 0.0226877, 0.0698506, 0.218754, 0, 0, 0, 0, 0, 0, 16.6257, 1.75395, 0.0028164, 0.131431, 5.54794, 2.5815, 2.5831, 0.048546, 0.336643, 0.0948206, 0, 0.271661, 72.5, 55.5, 80.5, 47.5, 87.5, 39.5, -0.974674
1552.5, 1545, 33, 35.6272, 29.1351, 0.0152241, 0.137693, 0.0199536, 0.0174365, 0.320386, 0.0228717, 0.0694668, 0.233476, 0, 0, 0, 0, 0, 0, 0.225397, 0.613884, 0.000151294, 0.00469395, 2.43158, 0.124926, 1.67285, 0.0322616, 0.215379, 0.0599119, 0, 0.274501, 41.5, 29.5, 47.5, 23.5, 54.5, 18.5, -0.417584
1567.5, 1560, 34, 31.7057, 25.5847, 0.00747374, 0.0674797, 0.0100702, 0.0177128, 0.324656, 0.0226858, 0.0682632, 0.217076, 0, 0, 0, 0, 0, 0, 0.228519, 0.617931, 0.00011638, 0.0062586, 2.39988, 0.125486, 1.45776, 0.0289194, 0.190098, 0.0537605, 0, 0.276873, 37.5, 25.5, 43.5, 20.5, 49.5, 15.5, 0.430707
1582.5, 1575, 39, 31.2109, 22.6135, 0.158941, 1.43685, 0.20714, 0.01854, 0.339678, 0.0243917, 0.0726558, 0.198279, 0, 0, 0, 0, 0, 0, 0.244128, 0.632233, 0.000139656, 0.00469395, 2.54571, 0.122875, 1.9465, 0.0367591, 0.251124, 0.0779179, 0, 0.27883, 36.5, 24.5, 42.5, 19.5, 48.5, 15.5, 1.36703
1597.5, 1590, 31, 26.7264, 19.6816, 0.025074, 0.234106, 0.0344443, 0.0273083, 0.527438, 0.0393774, 0.110998, 0.180474, 0, 0, 0, 0, 0, 0, 0.241006, 0.616043, 9.3104e-05, 0.0093879, 2.6218, 0.129215, 1.65512, 0.0319269, 0.215099, 0.0647995, 0, 0.281109, 31.5, 20.5, 37.5, 16.5, 43.5, 12.5, 0.83523
1612.5, 1605, 27, 23.7569, 16.9866, 0.00379202, 0.0353256, 0.00473682, 0.0441629, 0.883908, 0.0607347, 0.117963, 0.169381, 0, 0, 0, 0, 0, 0, 0.224148, 0.641947, 0.000139656, 0.0093879, 2.57741, 0.130147, 1.34146, 0.0263521, 0.168452, 0.0472983, 0, 0.283484, 28.5, 18.5, 33.5, 13.5, 39.5, 10.5, 0.682475
1627.5, 1620, 26, 22.4528, 14.4348, 0.094853, 0.853437, 0.124171, 0.0704623, 1.3666, 0.0913005, 0.157425, 0.16469, 0, 0, 0, 0, 0, 0, 0.209788, 0.625487, 0.00011638, 0.00782325, 2.44109, 0.133503, 1.17792, 0.0228128, 0.148745, 0.0419694, 0, 0.285775, 27.5, 17.5, 32.5, 13.5, 37.5, 9.5, 0.762089
1642.5, 1635, 18, 18.3911, 12.4773, 0.0289655, 0.259625, 0.0379736, 0.0176977, 0.32641, 0.0235664, 0.070232, 0.155308, 0, 0, 0, 0, 0, 0, 0.213534, 0.60282, 0.000186208, 0.00547627, 2.51084, 0.138351, 1.04223, 0.0210707, 0.132445, 0.0389439, 0, 0.288152, 22.5, 13.5, 27.5, 9.5, 32.5, 6.5, -0.0532191
1657.5, 1650, 16, 17.2016, 10.5086, 0.00241409, 0.0245292, 0.00362269, 0.0171753, 0.330775, 0.0235465, 0.0706346, 0.150994, 0, 0, 0, 0, 0, 0, 0.244753, 0.601741, 0.000104742, 0.00782325, 2.47597, 0.128469, 1.95434, 0.0388909, 0.251962, 0.0748857, 0, 0.290345, 21.5, 12.5, 25.5, 8.5, 30.5, 5.5, -0.252748
1672.5, 1665, 17, 14.4976, 9.04095, 0.00983539, 0.0960484, 0.0138295, 0.019786, 0.374635, 0.0266733, 0.0739729, 0.147262, 0, 0, 0, 0, 0, 0, 0.20729, 0.597154, 0.000151294, 0.0117349, 2.38086, 0.134995, 0.906952, 0.0177285, 0.112057, 0.0331102, 0, 0.292614, 18.5, 10.5, 22.5, 6.5, 27.5, 4.5, 0.67918
1687.5, 1680, 16, 12.8494, 7.49593, 0.00543577, 0.0501373, 0.00723101, 0.0189704, 0.356296, 0.0255119, 0.0733591, 0.141613, 0, 0, 0, 0, 0, 0, 0.211661, 0.558567, 0.00023276, 0.0109525, 2.12724, 0.123062, 1.13895, 0.0223452, 0.142893, 0.0439151, 0, 0.295117, 16.5, 8.5, 20.5, 5.5, 24.5, 3.5, 0.886989
1702.5, 1695, 11, 10.8508, 6.13047, 0.0028734, 0.026841, 0.00388146, 0.0184431, 0.32691, 0.0237813, 0.0714283, 0.13812, 0, 0, 0, 0, 0, 0, 0.20292, 0.555329, 0.00011638, 0.0093879, 2.0036, 0.116536, 0.780127, 0.016101, 0.0969623, 0.0294795, 0, 0.297508, 14.5, 7.5, 17.5, 4.5, 21.5, 1.5, 0.0942274
1717.5, 1710, 9, 9.59605, 4.93772, 0.00155695, 0.0166935, 0.00240075, 0.0183808, 0.339031, 0.0243486, 0.0717195, 0.134902, 0, 0, 0, 0, 0, 0, 0.194803, 0.524297, 0.000139656, 0.0101702, 1.95922, 0.103111, 0.813122, 0.0154683, 0.100055, 0.029279, 0, 0.299636, 12.5, 5.5, 16.5, 3.5, 19.5, 1.5, -0.140592
1732.5, 1725, 15, 13.2868, 4.14427, 0.00252802, 0.0248456, 0.00348612, 0.0184, 0.339535, 0.0244986, 0.0706371, 0.130759, 0, 0, 0, 0, 0, 0, 0.16858, 0.509456, 0.000104742, 0.00547627, 1.78485, 0.0915505, 4.83007, 0.0910128, 0.605621, 0.13908, 0, 0.302054, 16.5, 8.5, 21.5, 6.5, 25.5, 3.5, 0.502616
1747.5, 1740, 8, 7.32031, 3.36107, 0.00154972, 0.0146575, 0.00217793, 0.0182439, 0.344479, 0.0248436, 0.0728856, 0.131752, 0, 0, 0, 0, 0, 0, 0.16296, 0.494615, 8.1466e-05, 0.0031293, 1.55976, 0.0922963, 0.617626, 0.0127634, 0.0770282, 0.0240069, 0, 0.304374, 10.5, 4.5, 13.5, 2.5, 16.5, 0.5, 0.305111
1762.5, 1755, 34, 28.5565, 2.53427, 0.00117902, 0.0105936, 0.00173947, 0.0188355, 0.360057, 0.0262177, 0.0736223, 0.125486, 0, 0, 0, 0, 0, 0, 0.142356, 0.470599, 0.00011638, 0.0062586, 1.71194, 0.0874484, 19.1689, 0.400123, 2.4823, 0.627883, 0, 0.3066, 33.5, 22.5, 39.5, 17.5, 45.5, 13.5, 1.01643
1777.5, 1770, 6, 5.9386, 2.02639, 0.000381553, 0.00374752, 0.000546279, 0.0185819, 0.361785, 0.025927, 0.0750726, 0.122987, 0, 0, 0, 0, 0, 0, 0.146102, 0.459536, 0.00011638, 0.00391162, 1.46466, 0.0812953, 0.720736, 0.0116265, 0.0836846, 0.0226496, 0, 0.308868, 8.5, 3.5, 11.5, 1.5, 14.5, 0, 0.0913187
1792.5, 1785, 6, 5.05619, 1.52492, 0.000593125, 0.00569428, 0.000862546, 0.0188333, 0.361473, 0.0261169, 0.0735937, 0.126171, 0, 0, 0, 0, 0, 0, 0.126747, 0.45333, 4.6552e-05, 0.0031293, 1.42027, 0.0688027, 0.453682, 0.00837142, 0.0565701, 0.0155221, 0, 0.31146, 7.5, 2.5, 9.5, 0.5, 12.5, 0, 0.469241
1807.5, 1800, 6, 4.89783, 1.18163, 0.000421336, 0.00397464, 0.000603782, 0.0240326, 0.472881, 0.0329937, 0.0815668, 0.122884, 0, 0, 0, 0, 0, 0, 0.136737, 0.444965, 5.819e-05, 0.0031293, 1.49636, 0.0710402, 0.430792, 0.00822013, 0.0557839, 0.0158998, 0, 0.313858, 7.5, 2.5, 9.5, 0.5, 12.5, 0, 0.542305
1822.5, 1815, 1, 4.34851, 0.836207, 0.00264375, 0.0226068, 0.00317704, 0.0194764, 0.361479, 0.0262956, 0.0749944, 0.121343, 0, 0, 0, 0, 0, 0, 0.119254, 0.433901, 9.3104e-05, 0.00391162, 1.41393, 0.0585476, 0.452445, 0.00892615, 0.0569719, 0.0161138, 0, 0.316189, 6.5, 1.5, 9.5, 0.5, 11.5, 0, -1.8349
1837.5, 1830, 4, 6.1251, 0.63998, 0.00129837, 0.0127513, 0.0018401, 0.0190063, 0.363571, 0.0269082, 0.0753143, 0.118707, 0, 0, 0, 0, 0, 0, 0.131742, 0.632773, 0.000221122, 0.00547627, 2.43792, 0.117282, 1.03543, 0.0187738, 0.129423, 0.0380646, 0, 0.31862, 8.5, 3.5, 11.5, 1.5, 14.5, 0, -0.839808
1852.5, 1845, 5, 6.48387, 0.452731, 0.000394211, 0.0042991, 0.000495964, 0.0193421, 0.363347, 0.026734, 0.0752805, 0.115728, 0, 0, 0, 0, 0, 0, 0.0980259, 0.421489, 4.6552e-05, 0.00547627, 1.18884, 0.0531403, 2.83201, 0.0563031, 0.362255, 0.0869877, 0, 0.320943, 9.5, 3.5, 11.5, 1.5, 15.5, 0.5, -0.536662
1867.5, 1860, 4, 3.56114, 0.25565, 0.000386978, 0.00337439, 0.000539091, 0.0196139, 0.379223, 0.0274409, 0.0766466, 0.120522, 0, 0, 0, 0, 0, 0, 0.107391, 0.413663, 3.4914e-05, 0.00547627, 1.10959, 0.050157, 0.561535, 0.01098, 0.0737612, 0.0221414, 0, 0.32302, 5.5, 1.5, 7.5, 0, 10.5, 0, 0.298104
1882.5, 1875, 2, 3.45111, 0.193234, 0.00230017, 0.0196218, 0.00297578, 0.019761, 0.382802, 0.0276407, 0.0783165, 0.121378, 0, 0, 0, 0, 0, 0, 0.0986503, 0.406647, 4.6552e-05, 0.00234697, 1.10325, 0.0497841, 0.517816, 0.0101686, 0.0694984, 0.0191694, 0, 0.325708, 5.5, 1.5, 7.5, 0, 10.5, 0, -0.76198
1897.5, 1890, 3, 3.45253, 0.123122, 0.000388786, 0.00421799, 0.000575031, 0.0193197, 0.390681, 0.0287933, 0.0792098, 0.114941, 0, 0, 0, 0, 0, 0, 0.105518, 0.372918, 2.3276e-05, 0.00156465, 1.0652, 0.0443768, 0.652065, 0.0123141, 0.0850997, 0.024174, 0, 0.328026, 5.5, 1.5, 7.5, 0, 10.5, 0, -0.173461
1912.5, 1905, 8, 3.62087, 0.051301, 0.000602167, 0.00534549, 0.000661285, 0.0201896, 0.390836, 0.0286601, 0.080511, 0.116858, 0, 0, 0, 0, 0, 0, 0.403967, 0.40206, 8.1466e-05, 0.0062586, 1.1191, 0.134249, 0.448733, 0.0087336, 0.056308, 0.0161807, 0, 0.33024, 5.5, 1.5, 7.5, 0, 10.5, 0, 1.94766
1927.5, 1920, 5, 4.91629, 0.0359107, 0.00115008, 0.00977437, 0.00147352, 0.0207237, 0.396955, 0.0291365, 0.0814615, 0.116036, 0, 0, 0, 0, 0, 0, 0.979635, 0.508377, 0.000360778, 0.0172111, 1.32517, 0.483483, 0.492039, 0.00896741, 0.0583346, 0.0176148, 0, 0.332481, 7.5, 2.5, 9.5, 0.5, 12.5, 0, 0.10553
1942.5, 1935, 2, 3.09364, 0.0149628, 0.000520793, 0.0052157, 0.000805043, 0.0200297, 0.396506, 0.0284782, 0.0787683, 0.115625, 0, 0, 0, 0, 0, 0, 0.0749242, 0.350251, 2.3276e-05, 0.00234697, 0.963757, 0.0318842, 0.570196, 0.0105903, 0.0728527, 0.0211084, 0, 0.334791, 4.5, 0.5, 6.5, 0, 9.5, 0, -0.582555
1957.5, 1950, 0, 2.89076, 0.0166728, 0.00373416, 0.0345713, 0.00520403, 0.0200712, 0.395738, 0.0282196, 0.0783113, 0.115728, 0, 0, 0, 0, 0, 0, 0.0718024, 0.356457, 4.6552e-05, 0.00156465, 0.830606, 0.0348675, 0.472654, 0.00869234, 0.0606407, 0.0181263, 0, 0.337053, 4.5, 0.5, 6.5, 0, 8.5, 0, -2.34586
1972.5, 1965, 2, 2.74302, 0.00470259, 0.00086618, 0.00708135, 0.000812231, 0.0203111, 0.388281, 0.0285551, 0.077997, 0.108435, 0, 0, 0, 0, 0, 0, 0.0824167, 0.354838, 2.3276e-05, 0.000782325, 0.767201, 0.0339352, 0.443165, 0.00868317, 0.057828, 0.0173775, 0, 0.339724, 4.5, 0.5, 6.5, 0, 8.5, 0, -0.393257
1987.5, 1980, 1, 2.63975, 0, 3.43579e-05, 0.000356907, 3.59394e-05, 0.0200904, 0.396506, 0.0290468, 0.078197, 0.115009, 0, 0, 0, 0, 0, 0, 0.0661831, 0.360775, 4.6552e-05, 0.00234697, 0.729158, 0.0320706, 0.393879, 0.00782585, 0.0525518, 0.0138472, 0, 0.341791, 4.5, 0.5, 6.5, 0, 8.5, 0, -1.06554
2002.5, 1995, 2, 2.6548, 0, 1.44665e-05, 0.000202788, 4.31273e-05, 0.0202311, 0.391865, 0.0289137, 0.0782801, 0.114632, 0, 0, 0, 0, 0, 0, 0.0636856, 0.342696, 5.819e-05, 0.000782325, 0.738669, 0.0357998, 0.419862, 0.00790838, 0.0526916, 0.0142116, 0, 0.344258, 4.5, 0.5, 6.5, 0, 8.5, 0, -0.341671
2017.5, 2010, 3, 2.6031, 0, 1.26582e-05, 0.000365018, 2.87515e-05, 0.0203879, 0.391929, 0.029641, 0.0795604, 0.113092, 0, 0, 0, 0, 0, 0, 0.0680562, 0.329204, 3.4914e-05, 0.00156465, 0.596007, 0.0313248, 0.506268, 0.00875652, 0.06555, 0.014703, 0, 0.346615, 4.5, 0.5, 6.5, 0, 8.5, 0, 0.294834
2032.5, 2025, 0, 2.57054, 0, 8.31822e-05, 0.000721925, 0.000107818, 0.020423, 0.403036, 0.0295847, 0.0806824, 0.114975, 0, 0, 0, 0, 0, 0, 0.0693049, 0.31841, 5.819e-05, 0.000782325, 0.75769, 0.0337487, 0.334075, 0.00610206, 0.0400952, 0.0116909, 0, 0.348966, 4.5, 0.5, 6.5, 0, 8.5, 0, -2.25109
2047.5, 2040, 0, 2.42752, 0, 0, 8.11151e-06, 0, 0.0210371, 0.407901, 0.0301815, 0.0806694, 0.11405, 0, 0, 0, 0, 0, 0, 0.0661831, 0.31841, 4.6552e-05, 0.00391162, 0.602348, 0.0298331, 0.337375, 0.00693645, 0.0438689, 0.0133624, 0, 0.351398, 3.5, 0.5, 5.5, 0, 8.5, 0, -2.13283
2062.5, 2055, 2, 2.31083, 0, 3.61662e-06, 5.67806e-05, 7.18788e-06, 0.0210147, 0.414559, 0.0306322, 0.0813966, 0.113331, 0, 0, 0, 0, 0, 0, 0.0661831, 0.30195, 2.3276e-05, 0.000782325, 0.554794, 0.0352404, 0.284582, 0.00562068, 0.0360245, 0.0106511, 0, 0.353975, 3.5, 0.5, 5.5, 0, 7.5, 0, -0.143212
2077.5, 2070, 2, 2.32786, 0, 0, 0, 0, 0.0213857, 0.423297, 0.0308218, 0.0827314, 0.111654, 0, 0, 0, 0, 0, 0, 0.0605638, 0.313553, 1.1638e-05, 0.00156465, 0.573816, 0.0320706, 0.271797, 0.00520348, 0.0332292, 0.0100494, 0, 0.356108, 3.5, 0.5, 5.5, 0, 7.5, 0, -0.154081
2092.5, 2085, 3, 2.45166, 0, 0, 0, 0, 0.0234388, 0.480494, 0.035811, 0.0950181, 0.109805, 0, 0, 0, 0, 0, 0, 0.0611881, 0.300871, 1.1638e-05, 0.00156465, 0.646731, 0.0255446, 0.260661, 0.00574905, 0.035483, 0.0105676, 0, 0.358722, 4.5, 0.5, 5.5, 0, 8.5, 0, 0.3905
2107.5, 2100, 5, 3.54763, 0, 0, 0, 0, 0.0658168, 1.37193, 0.104472, 0.278032, 0.11001, 0, 0, 0, 0, 0, 0, 0.0674318, 0.294125, 2.3276e-05, 0, 0.447006, 0.035054, 0.351397, 0.0061204, 0.0421568, 0.0125467, 0, 0.361514, 5.5, 1.5, 7.5, 0, 10.5, 0, 0.784139
2122.5, 2115, 2, 3.78152, 0, 0, 1.6223e-05, 0, 0.0233493, 0.478541, 0.0347046, 0.0910757, 0.110216, 0, 0, 0, 0, 0, 0, 0.0586907, 0.273617, 1.1638e-05, 0.00156465, 0.526262, 0.0322571, 1.51757, 0.0313355, 0.189417, 0.0492139, 0, 0.363685, 5.5, 1.5, 8.5, 0.5, 10.5, 0, -0.916408
2137.5, 2130, 1, 2.20376, 0, 0, 0, 0, 0.023522, 0.485487, 0.0362797, 0.0936702, 0.108709, 0, 0, 0, 0, 0, 0, 0.0543201, 0.278204, 6.9828e-05, 0.00234697, 0.526262, 0.0331894, 0.163738, 0.00357596, 0.0215588, 0.00656921, 0, 0.366255, 3.5, 0.5, 5.5, 0, 7.5, 0, -0.83563
2152.5, 2145, 5, 2.17576, 0, 0, 0, 0, 0.0239313, 0.49032, 0.0360543, 0.0945428, 0.108435, 0, 0, 0, 0, 0, 0, 0.06431, 0.273617, 3.4914e-05, 0.000782325, 0.456516, 0.0318842, 0.192196, 0.00346593, 0.0241095, 0.00702722, 0, 0.368528, 3.5, 0.5, 5.5, 0, 7.5, 0, 1.50438
2167.5, 2160, 0, 2.06327, 0, 0, 0, 0, 0.0243759, 0.506484, 0.0371838, 0.0967087, 0.112647, 0, 0, 0, 0, 0, 0, 0.0611881, 0.253379, 6.9828e-05, 0.00156465, 0.38043, 0.0303925, 0.15817, 0.00305332, 0.0200738, 0.00640206, 0, 0.371147, 3.5, 0.5, 5.5, 0, 7.5, 0, -1.99358
2182.5, 2175, 2, 2.12715, 0, 0, 0, 0, 0.0249164, 0.527576, 0.0385157, 0.099124, 0.117988, 0, 0, 0, 0, 0, 0, 0.0749242, 0.258506, 3.4914e-05, 0.00234697, 0.37409, 0.0320706, 0.172605, 0.00315418, 0.0210871, 0.00639871, 0, 0.373811, 3.5, 0.5, 5.5, 0, 7.5, 0, -0.0296293
2197.5, 2190, 3, 6.50979, 0, 0, 0, 0, 0.025895, 0.536794, 0.0390766, 0.101228, 0.115043, 0, 0, 0, 0, 0, 0, 0.0574419, 0.264982, 2.3276e-05, 0.000782325, 0.408962, 0.026104, 3.83959, 0.0823021, 0.5023, 0.133113, 0, 0.376145, 9.5, 3.5, 11.5, 1.5, 15.5, 0.5, -1.45581
2212.5, 2205, 6, 4.19303, 0, 0, 0, 0, 0.0258406, 0.5455, 0.0405109, 0.10483, 0.121686, 0, 0, 0, 0, 0, 0, 0.0505739, 0.269569, 4.6552e-05, 0, 0.351898, 0.0242394, 1.9397, 0.0384003, 0.237269, 0.0645086, 0, 0.378458, 6.5, 1.5, 8.5, 0.5, 11.5, 0, 0.887432
2227.5, 2220, 3, 1.93082, 0, 0, 0, 0, 0.0265922, 0.566817, 0.0411435, 0.107925, 0.125007, 0, 0, 0, 0, 0, 0, 0.0518226, 0.239887, 0, 0.00156465, 0.25679, 0.0246123, 0.0909427, 0.00161835, 0.0120024, 0.003079, 0, 0.381017, 3.5, 0.5, 5.5, 0, 7.5, 0, 0.710012
2242.5, 2235, 5, 1.97543, 0, 0, 0, 0, 0.0272638, 0.579076, 0.0428313, 0.111353, 0.134012, 0, 0, 0, 0, 0, 0, 0.0418327, 0.250411, 5.819e-05, 0, 0.278982, 0.0233071, 0.0868183, 0.00155875, 0.0114084, 0.00294862, 0, 0.38357, 3.5, 0.5, 5.5, 0, 7.5, 0, 1.55655
2257.5, 2250, 4, 2.0478, 0, 0, 0, 0, 0.0278042, 0.601193, 0.0448214, 0.116703, 0.13836, 0, 0, 0, 0, 0, 0, 0.0424571, 0.23422, 2.3276e-05, 0, 0.320195, 0.0192051, 0.0993976, 0.00173755, 0.011915, 0.00323279, 0, 0.386534, 3.5, 0.5, 5.5, 0, 7.5, 0, 1.15272
2272.5, 2265, 0, 2.04071, 0, 0, 0, 0, 0.0297519, 0.631536, 0.0469319, 0.123344, 0.146235, 0, 0, 0, 0, 0, 0, 0.0399596, 0.227744, 3.4914e-05, 0.000782325, 0.275812, 0.0178999, 0.0948608, 0.00185216, 0.0122644, 0.00314252, 0, 0.388556, 3.5, 0.5, 5.5, 0, 7.5, 0, -1.97388
2287.5, 2280, 4, 2.32864, 0, 0, 0, 0, 0.0308936, 0.663319, 0.0492395, 0.128647, 0.14894, 0, 0, 0, 0, 0, 0, 0.0312184, 0.229633, 1.1638e-05, 0.000782325, 0.240939, 0.0169676, 0.335312, 0.00702356, 0.043205, 0.0114234, 0, 0.391086, 3.5, 0.5, 5.5, 0, 7.5, 0, 0.995203
2302.5, 2295, 2, 2.03424, 0, 0, 0, 0, 0.0311558, 0.676826, 0.0500847, 0.132631, 0.107374, 0, 0, 0, 0, 0, 0, 0.0262235, 0.225046, 2.3276e-05, 0, 0.206066, 0.0128655, 0.147034, 0.00262696, 0.0176454, 0.00456669, 0, 0.394066, 3.5, 0.5, 5.5, 0, 7.5, 0, 0.026503
2317.5, 2310, 3, 1.92126, 0, 0, 0, 0, 0.0313573, 0.695679, 0.0524257, 0.138209, 0.0916923, 0, 0, 0, 0, 0, 0, 0.0324672, 0.206697, 1.1638e-05, 0, 0.190215, 0.0128655, 0.0616595, 0.00114614, 0.00819375, 0.00221648, 0, 0.396421, 3.5, 0.5, 4.5, 0, 7.5, 0, 0.716709
2332.5, 2325, 1, 1.92254, 0, 0, 0, 0, 0.0333849, 0.734696, 0.0550381, 0.144136, 0.0845705, 0, 0, 0, 0, 0, 0, 0.0280966, 0.194014, 3.4914e-05, 0, 0.168023, 0.0147301, 0.0562978, 0.00107279, 0.00744251, 0.0023034, 0, 0.398702, 3.5, 0.5, 4.5, 0, 7.5, 0, -0.670324
