xunit, xunit_low, fitted_data, total_model, Nnbb_invcoax, Ac228_central_fiber_shroud, Ac228_holders, Ac228_mini_shrouds, Bi212Tl208_central_fiber_shroud, Bi212Tl208_holders, Bi212Tl208_mini_shrouds, Bi212Tl208_outer_fiber_shroud, Co60_holders, K40_cables, K40_central_fiber_shroud, K40_close, K40_holders, K40_mini_shrouds, K40_outer_fiber_shroud, K42_above_array, K42_inside_ms, K42_nplus_bege, K42_nplus_invcoax, K42_nplus_semicoax, K42_outside_ms, Pb214Bi214_cables, Pb214Bi214_central_fiber_shroud, Pb214Bi214_mini_shrouds, Pb214Bi214_outer_fiber_shroud, Zn65_invcoax, alpha_high_energy_invcoax, 1sig_p, 1sig_m, 2sig_p, 2sig_m, 3sig_p, 3sig_m, norm_pois_res
3262.5, 3255, 0, 0.207996, 0, 0, 0, 0, 0.0016822, 0.0146593, 0.00064799, 1.03882e-05, 0, 0, 0, 0, 0, 0, 0, 0.00124874, 0.00107936, 0, 0.00156465, 0, 0.000559372, 0, 0, 0, 0, 0, 0.186544, 0.5, 0, 1.5, 0, 2.5, 0, -0.718944
3277.5, 3270, 0, 0.206764, 0, 0, 0, 0, 0.0016726, 0.0143393, 0.000576275, 7.79113e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0.00188887, 0, 0.000782325, 0, 0.000559372, 0, 0, 0, 0, 0, 0.186938, 0.5, 0, 1.5, 0, 2.5, 0, -0.719046
3292.5, 3285, 0, 0.206031, 0, 0, 0, 0, 0.00145833, 0.013059, 0.000553224, 7.79113e-06, 0, 0, 0, 0, 0, 0, 0, 0.00124874, 0.000809517, 0, 0.00156465, 0, 0, 0, 0, 0, 0, 0, 0.187329, 0.5, 0, 1.5, 0, 2.5, 0, -0.719105
3307.5, 3300, 0, 0.20449, 0, 0, 0, 0, 0.00137838, 0.0118747, 0.00046102, 1.03882e-05, 0, 0, 0, 0, 0, 0, 0, 0.00124874, 0.000269839, 0, 0.00156465, 0, 0, 0, 0, 0, 0, 0, 0.187683, 0.5, 0, 1.5, 0, 2.5, 0, -0.703623
3322.5, 3315, 0, 0.205014, 0, 0, 0, 0, 0.00126325, 0.0128989, 0.00048151, 1.03882e-05, 0, 0, 0, 0, 0, 0, 0, 0.000624369, 0.000269839, 0, 0.000782325, 0, 0.000559372, 0, 0, 0, 0, 0, 0.188124, 0.5, 0, 1.5, 0, 2.5, 0, -0.703577
3337.5, 3330, 0, 0.205747, 0, 0, 0, 0, 0.00136239, 0.013315, 0.000502, 5.19409e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0.00107936, 0, 0.000782325, 0, 0.000186457, 0, 0, 0, 0, 0, 0.188514, 0.5, 0, 1.5, 0, 2.5, 0, -0.719127
3352.5, 3345, 1, 0.200418, 0, 0, 0, 0, 0.0010042, 0.00969821, 0.000363694, 7.79113e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0.000269839, 0, 0, 0, 0.000186457, 0, 0, 0, 0, 0, 0.188888, 0.5, 0, 1.5, 0, 2.5, 0, 0.473042
3367.5, 3360, 0, 0.202841, 0, 0, 0, 0, 0.000981815, 0.0100823, 0.000330398, 7.79113e-06, 0, 0, 0, 0, 0, 0, 0, 0.000624369, 0.000539678, 0, 0.000782325, 0, 0.000186457, 0, 0, 0, 0, 0, 0.189306, 0.5, 0, 1.5, 0, 2.5, 0, -0.703763
3382.5, 3375, 0, 0.207862, 0, 0, 0, 0, 0.00179413, 0.0143713, 0.000540418, 1.03882e-05, 0, 0, 0, 0, 0, 0, 0, 0.00124874, 0, 0, 0, 0, 0.000186457, 0, 0, 0, 0, 0, 0.189711, 0.5, 0, 1.5, 0, 2.5, 0, -0.718955
3397.5, 3390, 0, 0.199536, 0, 0, 0, 0, 0.000825108, 0.00739369, 0.000256122, 1.29852e-05, 0, 0, 0, 0, 0, 0, 0, 0.000624369, 0.000269839, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.190154, 0.5, 0, 1.5, 0, 2.5, 0, -0.704015
3412.5, 3405, 0, 0.199625, 0, 0, 0, 0, 0.000626827, 0.00694558, 0.000235633, 5.19409e-06, 0, 0, 0, 0, 0, 0, 0, 0.00124874, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.190563, 0.5, 0, 1.5, 0, 2.5, 0, -0.704009
3427.5, 3420, 0, 0.198669, 0, 0, 0, 0, 0.000585251, 0.00620942, 0.000212582, 7.79113e-06, 0, 0, 0, 0, 0, 0, 0, 0.000624369, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.19103, 0.5, 0, 1.5, 0, 2.5, 0, -0.704075
3442.5, 3435, 0, 0.296551, 0, 0, 0, 0, 0.000572459, 0.00620942, 0.000240755, 0, 0, 0, 0, 0, 0, 0, 0, 0.0430814, 0.0143015, 4.6552e-05, 0.0242521, 0.00317025, 0.0132385, 0, 0, 0, 0, 0, 0.191438, 0.5, 0, 1.5, 0, 3.5, 0, -0.81536
3457.5, 3450, 0, 0.19913, 0, 0, 0, 0, 0.000505299, 0.00556927, 0.000212582, 5.19409e-06, 0, 0, 0, 0, 0, 0, 0, 0.000624369, 0.000269839, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.191943, 0.5, 0, 1.5, 0, 2.5, 0, -0.704044
3472.5, 3465, 0, 0.307229, 0, 0, 0, 0, 0.0119641, 0.0985185, 0.00428749, 6.23291e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.192396, 0.5, 0, 1.5, 0, 3.5, 0, -0.828922
3487.5, 3480, 1, 0.196569, 0, 0, 0, 0, 0.00026864, 0.00336077, 0.000138306, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.192801, 0.5, 0, 1.5, 0, 2.5, 0, 0.468631
3502.5, 3495, 0, 0.196202, 0, 0, 0, 0, 0.000233461, 0.00256058, 0.000128061, 7.79113e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.193273, 0.5, 0, 1.5, 0, 2.5, 0, -0.704231
3517.5, 3510, 0, 0.19702, 0, 0, 0, 0, 0.00028463, 0.00284865, 8.70816e-05, 5.19409e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.193794, 0.5, 0, 1.5, 0, 2.5, 0, -0.704181
3532.5, 3525, 0, 0.197888, 0, 0, 0, 0, 0.000255848, 0.00323274, 0.000102449, 2.59704e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.194295, 0.5, 0, 1.5, 0, 2.5, 0, -0.704127
3547.5, 3540, 0, 0.19802, 0, 0, 0, 0, 0.0003358, 0.00281664, 8.45204e-05, 2.59704e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.194781, 0.5, 0, 1.5, 0, 2.5, 0, -0.704118
3562.5, 3555, 0, 0.197481, 0, 0, 0, 0, 0.000191886, 0.00188843, 7.17143e-05, 2.59704e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.195326, 0.5, 0, 1.5, 0, 2.5, 0, -0.704153
3577.5, 3570, 0, 0.197896, 0, 0, 0, 0, 0.00015031, 0.00182442, 6.40306e-05, 2.59704e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.195854, 0.5, 0, 1.5, 0, 2.5, 0, -0.704126
3592.5, 3585, 0, 0.198615, 0, 0, 0, 0, 0.000211074, 0.00192044, 9.2204e-05, 2.59704e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.196389, 0.5, 0, 1.5, 0, 2.5, 0, -0.704079
3607.5, 3600, 0, 0.198809, 0, 0, 0, 0, 0.000140716, 0.00172839, 3.58571e-05, 2.59704e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.196902, 0.5, 0, 1.5, 0, 2.5, 0, -0.704066
3622.5, 3615, 0, 0.198814, 0, 0, 0, 0, 0.000115131, 0.00121628, 4.86632e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.197434, 0.5, 0, 1.5, 0, 2.5, 0, -0.704065
3637.5, 3630, 0, 0.199411, 0, 0, 0, 0, 7.03581e-05, 0.00124828, 4.09796e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.198052, 0.5, 0, 1.5, 0, 2.5, 0, -0.704024
3652.5, 3645, 0, 0.199749, 0, 0, 0, 0, 0.000108735, 0.000992226, 2.81735e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.19862, 0.5, 0, 1.5, 0, 2.5, 0, -0.704
3667.5, 3660, 1, 0.200356, 0, 0, 0, 0, 7.35562e-05, 0.00102423, 2.56122e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.199233, 0.5, 0, 1.5, 0, 2.5, 0, 0.472972
3682.5, 3675, 0, 0.200544, 0, 0, 0, 0, 8.31505e-05, 0.000640146, 2.56122e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.199795, 0.5, 0, 1.5, 0, 2.5, 0, -0.703943
3697.5, 3690, 0, 0.201718, 0, 0, 0, 0, 8.31505e-05, 0.00118427, 2.81735e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.200422, 0.5, 0, 1.5, 0, 2.5, 0, -0.703853
3712.5, 3705, 0, 0.220659, 0, 0, 0, 0, 0.00145833, 0.017508, 0.000571153, 3.63586e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.201085, 0.5, 0, 1.5, 0, 2.5, 0, -0.733357
3727.5, 3720, 0, 0.202184, 0, 0, 0, 0, 3.5179e-05, 0.000416095, 5.12245e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.201728, 0.5, 0, 1.5, 0, 2.5, 0, -0.703816
3742.5, 3735, 1, 0.202788, 0, 0, 0, 0, 2.23867e-05, 0.00035208, 5.12245e-06, 5.19409e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.202404, 0.5, 0, 1.5, 0, 2.5, 0, 0.475724
3757.5, 3750, 0, 0.203395, 0, 0, 0, 0, 2.23867e-05, 0.000320073, 1.02449e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.203042, 0.5, 0, 1.5, 0, 2.5, 0, -0.703717
3772.5, 3765, 0, 0.20416, 0, 0, 0, 0, 2.23867e-05, 0.000384088, 1.28061e-05, 7.79113e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.203732, 0.5, 0, 1.5, 0, 2.5, 0, -0.703652
3787.5, 3780, 0, 0.204798, 0, 0, 0, 0, 2.23867e-05, 0.000288066, 1.53673e-05, 2.59704e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.20447, 0.5, 0, 1.5, 0, 2.5, 0, -0.703596
3802.5, 3795, 0, 0.20556, 0, 0, 0, 0, 3.83771e-05, 0.000288066, 5.12245e-06, 2.59704e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.205226, 0.5, 0, 1.5, 0, 2.5, 0, -0.703528
3817.5, 3810, 0, 0.206227, 0, 0, 0, 0, 3.19809e-05, 0.000224051, 0, 2.59704e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.205968, 0.5, 0, 1.5, 0, 2.5, 0, -0.71909
3832.5, 3825, 0, 0.206955, 0, 0, 0, 0, 1.59905e-05, 0.000192044, 7.68367e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.206739, 0.5, 0, 1.5, 0, 2.5, 0, -0.719031
3847.5, 3840, 1, 0.207578, 0, 0, 0, 0, 6.39619e-06, 9.60219e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.207476, 0.5, 0, 1.5, 0, 2.5, 0, 0.46747
3862.5, 3855, 0, 0.208469, 0, 0, 0, 0, 6.39619e-06, 9.60219e-05, 5.12245e-06, 2.59704e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.208359, 0.5, 0, 1.5, 0, 2.5, 0, -0.718903
3877.5, 3870, 0, 0.209368, 0, 0, 0, 0, 3.19809e-06, 0.000128029, 7.68367e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.209229, 0.5, 0, 1.5, 0, 2.5, 0, -0.718823
3892.5, 3885, 0, 0.210262, 0, 0, 0, 0, 1.91886e-05, 0.000192044, 2.56122e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.210048, 0.5, 0, 1.5, 0, 2.5, 0, -0.718742
3907.5, 3900, 0, 0.211112, 0, 0, 0, 0, 3.19809e-06, 0.000192044, 2.56122e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.210914, 0.5, 0, 1.5, 0, 2.5, 0, -0.718661
3922.5, 3915, 0, 0.211998, 0, 0, 0, 0, 1.27924e-05, 0.000128029, 2.56122e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.211854, 0.5, 0, 1.5, 0, 2.5, 0, -0.718575
3937.5, 3930, 0, 0.212848, 0, 0, 0, 0, 3.19809e-06, 6.40146e-05, 2.56122e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.212778, 0.5, 0, 1.5, 0, 2.5, 0, -0.71849
3952.5, 3945, 0, 0.214131, 0, 0, 0, 0, 2.87829e-05, 0.000384088, 2.04898e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.213697, 0.5, 0, 1.5, 0, 2.5, 0, -0.718357
3967.5, 3960, 1, 0.216416, 0, 0, 0, 0, 0.000137518, 0.00150434, 3.58571e-05, 2.85675e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.21471, 0.5, 0, 1.5, 0, 2.5, 0, 0.476877
3982.5, 3975, 0, 0.215778, 0, 0, 0, 0, 3.19809e-06, 3.20073e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.215743, 0.5, 0, 1.5, 0, 2.5, 0, -0.718178
3997.5, 3990, 0, 0.216902, 0, 0, 0, 0, 3.19809e-06, 9.60219e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.216803, 0.5, 0, 1.5, 0, 2.5, 0, -0.733761
4012.5, 4005, 0, 0.217897, 0, 0, 0, 0, 0, 3.20073e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.217865, 0.5, 0, 1.5, 0, 2.5, 0, -0.733658
4027.5, 4020, 1, 0.219031, 0, 0, 0, 0, 3.19809e-06, 0, 2.56122e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.219025, 0.5, 0, 1.5, 0, 2.5, 0, 0.46607
4042.5, 4035, 0, 0.220215, 0, 0, 0, 0, 0, 0, 2.56122e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.220213, 0.5, 0, 1.5, 0, 2.5, 0, -0.733407
4057.5, 4050, 1, 0.221354, 0, 0, 0, 0, 0, 3.20073e-05, 2.56122e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.22132, 0.5, 0, 1.5, 0, 2.5, 0, 0.468419
4072.5, 4065, 0, 0.222674, 0, 0, 0, 0, 0, 3.20073e-05, 2.56122e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.222639, 0.5, 0, 1.5, 0, 2.5, 0, -0.733121
4087.5, 4080, 0, 0.223924, 0, 0, 0, 0, 0, 3.20073e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.223892, 0.5, 0, 1.5, 0, 2.5, 0, -0.732969
4102.5, 4095, 1, 0.225326, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.225326, 0.5, 0, 1.5, 0, 2.5, 0, 0.472383
4117.5, 4110, 0, 0.226683, 0, 0, 0, 0, 3.19809e-06, 3.20073e-05, 2.56122e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.226645, 0.5, 0, 1.5, 0, 2.5, 0, -0.732615
4132.5, 4125, 0, 0.228035, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.228035, 0.5, 0, 1.5, 0, 2.5, 0, -0.732433
4147.5, 4140, 1, 0.229558, 0, 0, 0, 0, 0, 3.20073e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.229526, 0.5, 0, 1.5, 0, 2.5, 0, 0.463103
4162.5, 4155, 0, 0.231171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.231171, 0.5, 0, 1.5, 0, 2.5, 0, -0.74783
4177.5, 4170, 0, 0.232676, 0, 0, 0, 0, 1.91886e-05, 3.20073e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.232625, 0.5, 0, 1.5, 0, 2.5, 0, -0.747625
4192.5, 4185, 0, 0.234475, 0, 0, 0, 0, 6.39619e-06, 3.20073e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.234437, 0.5, 0, 1.5, 0, 2.5, 0, -0.747371
4207.5, 4200, 0, 0.236019, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.236019, 0.5, 0, 1.5, 0, 2.5, 0, -0.747145
4222.5, 4215, 0, 0.237961, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.237961, 0.5, 0, 1.5, 0, 2.5, 0, -0.746852
4237.5, 4230, 0, 0.239799, 0, 0, 0, 0, 3.19809e-06, 0, 2.56122e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.239793, 0.5, 0, 1.5, 0, 2.5, 0, -0.746564
4252.5, 4245, 2, 0.241783, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.241783, 0.5, 0, 1.5, 0, 2.5, 0, 0.705716
4267.5, 4260, 0, 0.243909, 0, 0, 0, 0, 0, 0, 2.56122e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.243907, 0.5, 0, 1.5, 0, 2.5, 0, -0.761831
4282.5, 4275, 0, 0.246157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.246157, 0.5, 0, 1.5, 0, 2.5, 0, -0.761464
4297.5, 4290, 0, 0.248406, 0, 0, 0, 0, 3.19809e-06, 3.20073e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.248371, 0.5, 0, 1.5, 0, 2.5, 0, -0.761082
4312.5, 4305, 0, 0.250761, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.250761, 0.5, 0, 1.5, 0, 2.5, 0, -0.760668
4327.5, 4320, 0, 0.25332, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.25332, 0.5, 0, 1.5, 0, 2.5, 0, -0.776218
4342.5, 4335, 1, 0.255949, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.255949, 0.5, 0, 1.5, 0, 2.5, 0, 0.460127
4357.5, 4350, 0, 0.258782, 0, 0, 0, 0, 1.27924e-05, 3.20073e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.258737, 0.5, 0, 1.5, 0, 2.5, 0, -0.775216
4372.5, 4365, 1, 0.261678, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.261678, 0.5, 0, 1.5, 0, 2.5, 0, 0.464827
4387.5, 4380, 0, 0.26482, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.26482, 0.5, 0, 1.5, 0, 2.5, 0, -0.790127
4402.5, 4395, 1, 0.26815, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.26815, 0.5, 0, 1.5, 0, 2.5, 0, 0.456768
4417.5, 4410, 0, 0.271857, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.271857, 0.5, 0, 1.5, 0, 2.5, 0, -0.788676
4432.5, 4425, 0, 0.275537, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.275537, 0.5, 0, 1.5, 0, 2.5, 0, -0.804065
4447.5, 4440, 0, 0.279536, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.279536, 0.5, 0, 1.5, 0, 2.5, 0, -0.803182
4462.5, 4455, 0, 0.284152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.284152, 0.5, 0, 1.5, 0, 3.5, 0, -0.802113
4477.5, 4470, 1, 0.288694, 0, 0, 0, 0, 3.19809e-06, 3.20073e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.288659, 0.5, 0, 1.5, 0, 3.5, 0, 0.44581
4492.5, 4485, 0, 0.292823, 0, 0, 0, 0, 0, 0, 2.56122e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.292821, 0.5, 0, 1.5, 0, 3.5, 0, -0.816307
4507.5, 4500, 0, 0.297549, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.297549, 0.5, 0, 1.5, 0, 3.5, 0, -0.815101
4522.5, 4515, 0, 0.303093, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.303093, 0.5, 0, 1.5, 0, 3.5, 0, -0.830042
4537.5, 4530, 0, 0.30931, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.30931, 0.5, 0, 1.5, 0, 3.5, 0, -0.828344
4552.5, 4545, 0, 0.316156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.316156, 0.5, 0, 1.5, 0, 3.5, 0, -0.8429
4567.5, 4560, 1, 0.323665, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.323665, 0.5, 0, 1.5, 0, 3.5, 0, 0.42952
4582.5, 4575, 0, 0.332235, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.332235, 0.5, 0, 1.5, 0, 3.5, 0, -0.854632
4597.5, 4590, 0, 0.341849, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.341849, 0.5, 0, 2.5, 0, 3.5, 0, -0.868223
4612.5, 4605, 0, 0.352952, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.352952, 0.5, 0, 2.5, 0, 3.5, 0, -0.881251
4627.5, 4620, 0, 0.36646, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.36646, 0.5, 0, 2.5, 0, 3.5, 0, -0.893304
4642.5, 4635, 0, 0.382418, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.382418, 0.5, 0, 2.5, 0, 3.5, 0, -0.904216
4657.5, 4650, 1, 0.396485, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.396485, 1.5, 0, 2.5, 0, 3.5, 0, 0.401927
