xunit, xunit_low, fitted_data, total_model, Ac228_cables, Ac228_central_fiber_shroud, Ac228_holders, Ac228_mini_shrouds, Bi212Tl208_cables, Bi212Tl208_central_fiber_shroud, Bi212Tl208_holders, Bi212Tl208_mini_shrouds, Bi212Tl208_outer_fiber_shroud, Co60_cables, Co60_holders, K40_cables, K40_central_fiber_shroud, K40_close, K40_far, K40_holders, K40_outer_fiber_shroud, K42_above_array, K42_inside_ms, K42_nplus_bege, K42_nplus_invcoax, K42_nplus_semicoax, K42_outside_ms, Pb214Bi214_cables, Pb214Bi214_central_fiber_shroud, Pb214Bi214_mini_shrouds, Pb214Bi214_outer_fiber_shroud, Zn65_invcoax, 1sig_p, 1sig_m, 2sig_p, 2sig_m, 3sig_p, 3sig_m, norm_pois_res
2752.5, 2745, 0, 2.81697, 0, 0, 0, 0, 0.000390609, 0.155167, 2.42678, 0.12376, 0.0453596, 0, 0, 0, 0, 0, 0, 0, 0, 0.012503, 0.0181998, 6.98428e-07, 0.00679692, 0.0117944, 0.00121072, 0.013151, 0.000322691, 0.00126369, 0.000270472, 0, 4.5, 0.5, 6.5, 0, 8.5, 0, -2.38005
2767.5, 2760, 2, 2.74352, 0, 0, 0, 0, 0.000374701, 0.150069, 2.3542, 0.120217, 0.042019, 0, 0, 0, 0, 0, 0, 0, 0, 0.0121123, 0.0168095, 5.94957e-07, 0.00647325, 0.00982868, 0.00116229, 0.0261012, 0.000640869, 0.00292904, 0.000591031, 0, 4.5, 0.5, 6.5, 0, 8.5, 0, -0.393551
2782.5, 2775, 2, 2.67359, 0, 0, 0, 0, 0.000367905, 0.14624, 2.30554, 0.116125, 0.0393612, 0, 0, 0, 0, 0, 0, 0, 0, 0.009768, 0.0174415, 6.12202e-07, 0.00582593, 0.00982868, 0.000984717, 0.0194755, 0.000530297, 0.00180188, 0.000302194, 0, 4.5, 0.5, 6.5, 0, 8.5, 0, -0.352743
2797.5, 2790, 4, 2.78268, 0, 0, 0, 0, 0.000380639, 0.150227, 2.42078, 0.120052, 0.0370334, 0, 0, 0, 0, 0, 0, 0, 0, 0.00937728, 0.0144082, 5.21665e-07, 0.0051786, 0.0117944, 0.000855574, 0.0112436, 0.000275303, 0.000876331, 0.00020035, 0, 4.5, 0.5, 6.5, 0, 8.5, 0, 0.726328
2812.5, 2805, 4, 2.6219, 0, 0, 0, 0, 0.000357244, 0.144355, 2.27961, 0.112711, 0.0336751, 0, 0, 0, 0, 0, 0, 0, 0, 0.00859584, 0.0165567, 4.31128e-07, 0.00550227, 0.00982868, 0.000839431, 0.00853308, 0.000227915, 0.000900144, 0.000213706, 0, 4.5, 0.5, 6.5, 0, 8.5, 0, 0.826344
2827.5, 2820, 1, 2.41305, 0, 0, 0, 0, 0.000327744, 0.131024, 2.08871, 0.102266, 0.0304741, 0, 0, 0, 0, 0, 0, 0, 0, 0.0132845, 0.0151665, 3.53525e-07, 0.0051786, 0.00982868, 0.000839431, 0.0138537, 0.000426494, 0.00145896, 0.000210367, 0, 3.5, 0.5, 5.5, 0, 8.5, 0, -0.954319
2842.5, 2835, 2, 2.22291, 0, 0, 0, 0, 0.000301802, 0.119834, 1.92643, 0.0945309, 0.0273632, 0, 0, 0, 0, 0, 0, 0, 0, 0.0175824, 0.012386, 3.75081e-07, 0.00323663, 0.00982868, 0.000936288, 0.0092358, 0.000207606, 0.000855692, 0.000176975, 0, 3.5, 0.5, 5.5, 0, 7.5, 0, -0.0929403
2857.5, 2850, 2, 2.06722, 0, 0, 0, 0, 0.000282197, 0.111055, 1.78968, 0.0867911, 0.0245709, 0, 0, 0, 0, 0, 0, 0, 0, 0.0109402, 0.0128915, 3.0179e-07, 0.00226564, 0.0137601, 0.000871717, 0.0123479, 0.000347514, 0.00123512, 0.000173636, 0, 3.5, 0.5, 5.5, 0, 7.5, 0, 0.00402143
2872.5, 2865, 0, 1.97332, 0, 0, 0, 0, 0.00026789, 0.104943, 1.70813, 0.0823915, 0.0230123, 0, 0, 0, 0, 0, 0, 0, 0, 0.00898656, 0.012386, 4.22506e-07, 0.00388395, 0.0137601, 0.000791002, 0.0128498, 0.000329461, 0.0013145, 0.000273811, 0, 3.5, 0.5, 5.5, 0, 7.5, 0, -1.96174
2887.5, 2880, 1, 2.1603, 0, 0, 0, 0, 0.000300151, 0.115085, 1.88324, 0.0902894, 0.0221556, 0, 0, 0, 0, 0, 0, 0, 0, 0.009768, 0.0131443, 3.31969e-07, 0.00453128, 0.00393147, 0.000791002, 0.0150584, 0.000302382, 0.00143515, 0.000267133, 0, 3.5, 0.5, 5.5, 0, 7.5, 0, -0.808184
2902.5, 2895, 1, 1.74009, 0, 0, 0, 0, 0.000236595, 0.0911173, 1.51329, 0.0712198, 0.0189419, 0, 0, 0, 0, 0, 0, 0, 0, 0.0109402, 0.0125123, 2.3712e-07, 0.00323663, 0.00786294, 0.000807145, 0.00873386, 0.000187296, 0.000855692, 0.000146923, 0, 2.5, 0, 4.5, 0, 6.5, 0, -0.560788
2917.5, 2910, 3, 1.67878, 0, 0, 0, 0, 0.000227804, 0.0862207, 1.45097, 0.068437, 0.0174569, 0, 0, 0, 0, 0, 0, 0, 0, 0.00507936, 0.0126387, 2.75922e-07, 0.00291296, 0.0117944, 0.000807145, 0.0196763, 0.000444547, 0.00173996, 0.000378995, 0, 2.5, 0, 4.5, 0, 6.5, 0, 0.868165
2932.5, 2925, 0, 1.65192, 0, 0, 0, 0, 0.000221068, 0.0846144, 1.4157, 0.0667625, 0.0163083, 0, 0, 0, 0, 0, 0, 0, 0, 0.0187546, 0.0135234, 2.58677e-07, 0.00356029, 0.0216231, 0.00106543, 0.00853308, 0.000227915, 0.000881093, 0.000141914, 0, 2.5, 0, 4.5, 0, 6.5, 0, -1.79031
2947.5, 2940, 0, 1.6011, 0, 0, 0, 0, 0.000218456, 0.0832125, 1.39318, 0.0646047, 0.0152967, 0, 0, 0, 0, 0, 0, 0, 0, 0.0117216, 0.00947905, 2.15564e-07, 0.00291296, 0.00982868, 0.000936288, 0.00843269, 0.000243711, 0.000920782, 0.000111862, 0, 2.5, 0, 4.5, 0, 6.5, 0, -1.74299
2962.5, 2955, 2, 1.58158, 0, 0, 0, 0, 0.000213037, 0.082182, 1.38593, 0.0636871, 0.0147179, 0, 0, 0, 0, 0, 0, 0, 0, 0.00859584, 0.00935266, 1.42272e-07, 0.0025893, 0.00982868, 0.000742574, 0.00311206, 0.000119599, 0.000411177, 9.34965e-05, 0, 2.5, 0, 4.5, 0, 6.5, 0, 0.324795
2977.5, 2970, 1, 1.43145, 0, 0, 0, 0, 0.000193001, 0.0739347, 1.24581, 0.0574009, 0.0129689, 0, 0, 0, 0, 0, 0, 0, 0, 0.0058608, 0.0109957, 1.55206e-07, 0.00226564, 0.00393147, 0.00088786, 0.0150584, 0.000354283, 0.00143991, 0.000348942, 0, 2.5, 0, 4.5, 0, 6.5, 0, -0.355098
2992.5, 2985, 4, 1.40593, 0, 0, 0, 0, 0.000188288, 0.0717758, 1.21993, 0.0555632, 0.0123331, 0, 0, 0, 0, 0, 0, 0, 0, 0.0121123, 0.0106165, 1.37961e-07, 0.00323663, 0.00982868, 0.000726431, 0.00853308, 0.000209862, 0.000735038, 0.000143584, 0, 2.5, 0, 4.5, 0, 6.5, 0, 1.3717
3007.5, 3000, 0, 1.37111, 0, 0, 0, 0, 0.000185416, 0.0720291, 1.19811, 0.0544159, 0.0113837, 0, 0, 0, 0, 0, 0, 0, 0, 0.00820512, 0.0102374, 1.03471e-07, 0.00194198, 0.00393147, 0.000661859, 0.00883424, 0.000196323, 0.000831879, 0.000141914, 0, 2.5, 0, 4.5, 0, 5.5, 0, -1.62171
3022.5, 3015, 2, 1.2435, 0, 0, 0, 0, 0.000167138, 0.0642309, 1.09373, 0.0488828, 0.0100408, 0, 0, 0, 0, 0, 0, 0, 0, 0.0101587, 0.0079624, 1.50895e-07, 0.00291296, 0.00196574, 0.000936288, 0.00210817, 5.86711e-05, 0.000300048, 4.34091e-05, 0, 2.5, 0, 3.5, 0, 5.5, 0, 0.545316
3037.5, 3030, 2, 1.13436, 0, 0, 0, 0, 0.000148359, 0.057397, 0.977196, 0.0431552, 0.00893788, 0, 0, 0, 0, 0, 0, 0, 0, 0.009768, 0.010111, 7.32918e-08, 0.00226564, 0.0216231, 0.000758717, 0.00271051, 5.86711e-05, 0.000200032, 3.33916e-05, 0, 1.5, 0, 3.5, 0, 5.5, 0, 0.621846
3052.5, 3045, 1, 1.07037, 0, 0, 0, 0, 0.000139275, 0.0526271, 0.912052, 0.0399192, 0.00821696, 0, 0, 0, 0, 0, 0, 0, 0, 0.00937728, 0.00758324, 1.42272e-07, 0.00291296, 0.0117944, 0.000839431, 0.022186, 0.000485165, 0.00183045, 0.000402369, 0, 1.5, 0, 3.5, 0, 5.5, 0, -0.105669
3067.5, 3060, 1, 0.983973, 0, 0, 0, 0, 0.000125465, 0.0488417, 0.845864, 0.0365099, 0.00750112, 0, 0, 0, 0, 0, 0, 0, 0, 0.0175824, 0.0099846, 9.05369e-08, 0.000647325, 0.0157259, 0.000710288, 0.000401557, 6.76975e-06, 5.55644e-05, 1.66958e-05, 0, 1.5, 0, 3.5, 0, 5.5, 0, -0.0373092
3082.5, 3075, 1, 0.896759, 0, 0, 0, 0, 0.000117244, 0.0444173, 0.779282, 0.0335827, 0.0068792, 0, 0, 0, 0, 0, 0, 0, 0, 0.00703296, 0.0089735, 1.07782e-07, 0.00453128, 0.00589721, 0.000742574, 0.0046179, 0.000110573, 0.000476267, 9.85052e-05, 0, 1.5, 0, 3.5, 0, 4.5, 0, 0.0336895
3097.5, 3090, 0, 0.839079, 0, 0, 0, 0, 0.000107131, 0.0409312, 0.719916, 0.0304735, 0.00637786, 0, 0, 0, 0, 0, 0, 0, 0, 0.00937728, 0.0099846, 5.17354e-08, 0.00291296, 0.0176916, 0.000548859, 0.000702724, 1.35395e-05, 3.17511e-05, 1.00175e-05, 0, 1.5, 0, 3.5, 0, 4.5, 0, -1.27535
3112.5, 3105, 1, 0.773762, 0, 0, 0, 0, 0.000102093, 0.0386658, 0.665906, 0.0289634, 0.00583336, 0, 0, 0, 0, 0, 0, 0, 0, 0.00703296, 0.00846795, 4.74241e-08, 0.00194198, 0.0157259, 0.000791002, 0.000301167, 9.02633e-06, 1.4288e-05, 6.67832e-06, 0, 1.5, 0, 2.5, 0, 4.5, 0, 0.121063
3127.5, 3120, 1, 1.55603, 0, 0, 0, 0, 0.000214072, 0.0831694, 1.36102, 0.0634398, 0.0119168, 0, 0, 0, 0, 0, 0, 0, 0, 0.009768, 0.00872073, 5.60467e-08, 0.00291296, 0.0137601, 0.00088786, 0.000200778, 6.76975e-06, 1.58756e-05, 5.00874e-06, 0, 2.5, 0, 4.5, 0, 6.5, 0, -0.442622
3142.5, 3135, 0, 0.655931, 0, 0, 0, 0, 8.48123e-05, 0.0319499, 0.575871, 0.0241496, 0.00452733, 0, 0, 0, 0, 0, 0, 0, 0, 0.00547008, 0.010111, 6.46692e-08, 0.00226564, 0, 0.000791002, 0.000602335, 3.61053e-05, 6.19147e-05, 1.00175e-05, 0, 1.5, 0, 2.5, 0, 4.5, 0, -1.14418
3157.5, 3150, 0, 0.650621, 0, 0, 0, 0, 8.3235e-05, 0.030407, 0.563637, 0.0229207, 0.0042976, 0, 0, 0, 0, 0, 0, 0, 0, 0.0078144, 0.00909989, 6.89805e-08, 0.000647325, 0.00982868, 0.000904003, 0.000903502, 9.02633e-06, 5.23893e-05, 1.66958e-05, 0, 1.5, 0, 2.5, 0, 4.5, 0, -1.14836
3172.5, 3165, 0, 0.633966, 0, 0, 0, 0, 8.18804e-05, 0.0298658, 0.54974, 0.0226583, 0.00411102, 0, 0, 0, 0, 0, 0, 0, 0, 0.00937728, 0.00922627, 7.76031e-08, 0.00194198, 0.00589721, 0.000839431, 0.000200778, 2.25658e-06, 2.22258e-05, 1.66958e-06, 0, 1.5, 0, 2.5, 0, 4.5, 0, -1.14167
3187.5, 3180, 0, 0.984456, 0, 0, 0, 0, 0.000131635, 0.049737, 0.861622, 0.0383953, 0.00630043, 0, 0, 0, 0, 0, 0, 0, 0, 0.00664224, 0.00770963, 5.60467e-08, 0.00323663, 0.00786294, 0.000710288, 0.00190739, 2.93356e-05, 0.000131767, 4.00699e-05, 0, 1.5, 0, 3.5, 0, 5.5, 0, -1.38752
3202.5, 3195, 2, 5.2888, 0, 0, 0, 0, 0.000717031, 0.301562, 4.71496, 0.213175, 0.0265979, 0, 0, 0, 0, 0, 0, 0, 0, 0.0105494, 0.00859434, 6.03579e-08, 0.00194198, 0.00982868, 0.000871717, 0, 0, 0, 0, 0, 7.5, 2.5, 10.5, 0.5, 13.5, 0, -1.55381
3217.5, 3210, 0, 0.321269, 0, 0, 0, 0, 3.64217e-05, 0.0129884, 0.256491, 0.00984862, 0.00128065, 0, 0, 0, 0, 0, 0, 0, 0, 0.00859584, 0.00960544, 8.62256e-08, 0.00194198, 0.0196574, 0.000823288, 0, 0, 0, 0, 0, 0.5, 0, 1.5, 0, 3.5, 0, -0.841397
3232.5, 3225, 0, 0.309313, 0, 0, 0, 0, 3.65145e-05, 0.0133511, 0.252854, 0.00965531, 0.00117276, 0, 0, 0, 0, 0, 0, 0, 0, 0.0078144, 0.00606659, 5.60467e-08, 0.00194198, 0.0157259, 0.000694145, 0, 0, 0, 0, 0, 0.5, 0, 1.5, 0, 3.5, 0, -0.828343
3247.5, 3240, 0, 0.29194, 0, 0, 0, 0, 3.48026e-05, 0.0125739, 0.242143, 0.00951849, 0.00122734, 0, 0, 0, 0, 0, 0, 0, 0, 0.00703296, 0.00720408, 5.17354e-08, 0.00161831, 0.00982868, 0.000758717, 0, 0, 0, 0, 0, 0.5, 0, 1.5, 0, 3.5, 0, -0.816527
3262.5, 3255, 0, 0.284458, 0, 0, 0, 0, 3.41949e-05, 0.012332, 0.240818, 0.00929254, 0.00109915, 0, 0, 0, 0, 0, 0, 0, 0, 0.00859584, 0.00505549, 6.03579e-08, 0.0025893, 0.00393147, 0.000710288, 0, 0, 0, 0, 0, 0.5, 0, 1.5, 0, 3.5, 0, -0.802041
3277.5, 3270, 0, 0.273268, 0, 0, 0, 0, 3.19867e-05, 0.0119031, 0.229176, 0.00842141, 0.00100142, 0, 0, 0, 0, 0, 0, 0, 0, 0.00898656, 0.00619298, 2.58677e-08, 0.00291296, 0.00393147, 0.000710288, 0, 0, 0, 0, 0, 0.5, 0, 1.5, 0, 2.5, 0, -0.78837
3292.5, 3285, 0, 0.268149, 0, 0, 0, 0, 2.99362e-05, 0.0110885, 0.212544, 0.007844, 0.000873227, 0, 0, 0, 0, 0, 0, 0, 0, 0.00703296, 0.0059402, 6.03579e-08, 0.0025893, 0.0196574, 0.000548859, 0, 0, 0, 0, 0, 0.5, 0, 1.5, 0, 2.5, 0, -0.789457
3307.5, 3300, 1, 0.24472, 0, 0, 0, 0, 2.89295e-05, 0.0108553, 0.208344, 0.00758165, 0.000778035, 0, 0, 0, 0, 0, 0, 0, 0, 0.00429792, 0.00417078, 5.60467e-08, 0.00226564, 0.00589721, 0.00050043, 0, 0, 0, 0, 0, 0.5, 0, 1.5, 0, 2.5, 0, 0.463748
3322.5, 3315, 2, 0.223139, 0, 0, 0, 0, 2.82058e-05, 0.0102191, 0.191769, 0.00726659, 0.000760266, 0, 0, 0, 0, 0, 0, 0, 0, 0.0039072, 0.00505549, 3.0179e-08, 0.00161831, 0.00196574, 0.000548859, 0, 0, 0, 0, 0, 0.5, 0, 1.5, 0, 2.5, 0, 0.693827
3337.5, 3330, 1, 0.230289, 0, 0, 0, 0, 2.67213e-05, 0.0101644, 0.192079, 0.00703688, 0.000713304, 0, 0, 0, 0, 0, 0, 0, 0, 0.00625152, 0.00442356, 3.0179e-08, 0.00129465, 0.00786294, 0.000435858, 0, 0, 0, 0, 0, 0.5, 0, 1.5, 0, 2.5, 0, 0.463801
3352.5, 3345, 0, 0.190286, 0, 0, 0, 0, 2.26992e-05, 0.00859271, 0.166314, 0.00595486, 0.000527998, 0, 0, 0, 0, 0, 0, 0, 0, 0.00468864, 0.00290691, 2.58677e-08, 0.000970988, 0, 0.000306715, 0, 0, 0, 0, 0, 0.5, 0, 1.5, 0, 2.5, 0, -0.689057
3367.5, 3360, 0, 0.187821, 0, 0, 0, 0, 2.1994e-05, 0.00811774, 0.156448, 0.00571636, 0.00060542, 0, 0, 0, 0, 0, 0, 0, 0, 0.00703296, 0.00366523, 3.44903e-08, 0.00194198, 0.00393147, 0.000339001, 0, 0, 0, 0, 0, 0.5, 0, 1.5, 0, 2.5, 0, -0.689175
3382.5, 3375, 0, 0.22591, 0, 0, 0, 0, 2.77094e-05, 0.0103084, 0.195518, 0.00737454, 0.000962073, 0, 0, 0, 0, 0, 0, 0, 0, 0.00351648, 0.00265413, 2.58677e-08, 0.00129465, 0.00393147, 0.000322858, 0, 0, 0, 0, 0, 0.5, 0, 1.5, 0, 2.5, 0, -0.732716
3397.5, 3390, 0, 0.148046, 0, 0, 0, 0, 1.73225e-05, 0.00641934, 0.126737, 0.00447744, 0.000407421, 0, 0, 0, 0, 0, 0, 0, 0, 0.0039072, 0.00379162, 2.15564e-08, 0, 0.00196574, 0.000322858, 0, 0, 0, 0, 0, 0.5, 0, 1.5, 0, 2.5, 0, -0.62786
3412.5, 3405, 0, 0.134067, 0, 0, 0, 0, 1.65199e-05, 0.0058465, 0.115349, 0.00425778, 0.000364268, 0, 0, 0, 0, 0, 0, 0, 0, 0.00312576, 0.00290691, 1.72451e-08, 0.00194198, 0, 0.000258286, 0, 0, 0, 0, 0, 0.5, 0, 1.5, 0, 2.5, 0, -0.611724
3427.5, 3420, 0, 0.133937, 0, 0, 0, 0, 1.45251e-05, 0.00533986, 0.110529, 0.00383727, 0.000399806, 0, 0, 0, 0, 0, 0, 0, 0, 0.00507936, 0.00227497, 8.62256e-09, 0.000323663, 0.00589721, 0.000242144, 0, 0, 0, 0, 0, 0.5, 0, 1.5, 0, 2.5, 0, -0.611711
3442.5, 3435, 0, 0.318229, 0, 0, 0, 0, 1.4488e-05, 0.00504336, 0.105596, 0.00373308, 0.000357921, 0, 0, 0, 0, 0, 0, 0, 0, 0.061343, 0.0534618, 3.7077e-07, 0.0226564, 0.0609378, 0.00508501, 0, 0, 0, 0, 0, 0.5, 0, 1.5, 0, 3.5, 0, -0.842297
3457.5, 3450, 0, 0.124991, 0, 0, 0, 0, 1.42792e-05, 0.00508366, 0.103002, 0.00337911, 0.000335075, 0, 0, 0, 0, 0, 0, 0, 0, 0.00156288, 0.00278052, 1.29338e-08, 0.000647325, 0.00786294, 0.000322858, 0, 0, 0, 0, 0, 0.5, 0, 1.5, 0, 2.5, 0, -0.595739
3472.5, 3465, 0, 0.937032, 0, 0, 0, 0, 0.000126031, 0.053744, 0.841889, 0.0369317, 0.00434075, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5, 0, 3.5, 0, 4.5, 0, -1.35992
3487.5, 3480, 0, 0.064676, 0, 0, 0, 0, 8.06742e-06, 0.0028556, 0.0596477, 0.0019996, 0.000164999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 1.5, 0, 1.5, 0, -0.478217
3502.5, 3495, 0, 0.0553465, 0, 0, 0, 0, 6.83805e-06, 0.00205822, 0.0516702, 0.00154897, 6.2192e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 1.5, 0, 1.5, 0, -0.459729
3517.5, 3510, 0, 0.0518011, 0, 0, 0, 0, 6.67105e-06, 0.00232881, 0.0479211, 0.00149374, 5.0769e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 1.5, 0, 1.5, 0, -0.443768
3532.5, 3525, 0, 0.0489381, 0, 0, 0, 0, 6.33703e-06, 0.00216473, 0.0452714, 0.00142972, 6.59997e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 1.5, 0, 1.5, 0, -0.442226
3547.5, 3540, 0, 0.0444619, 0, 0, 0, 0, 5.73858e-06, 0.00195459, 0.0411276, 0.00130419, 6.98074e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 1.5, 0, -0.425562
3562.5, 3555, 1, 0.0352615, 0, 0, 0, 0, 4.48602e-06, 0.00157173, 0.0326427, 0.000979087, 6.34613e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 1.5, 0, 0.364268
3577.5, 3570, 0, 0.0332052, 0, 0, 0, 0, 4.0917e-06, 0.00138462, 0.0308105, 0.000951472, 5.45767e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 1.5, 0, -0.403764
3592.5, 3585, 1, 0.034729, 0, 0, 0, 0, 4.31438e-06, 0.001589, 0.0320226, 0.00102679, 8.63073e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 1.5, 0, 0.361847
3607.5, 3600, 0, 0.0260081, 0, 0, 0, 0, 3.36336e-06, 0.00121478, 0.0240451, 0.00070419, 4.06152e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 1.5, 0, -0.37005
3622.5, 3615, 0, 0.0242016, 0, 0, 0, 0, 3.06645e-06, 0.00103631, 0.0224665, 0.000671554, 2.41153e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 1.5, 0, -0.368266
3637.5, 3630, 0, 0.0237734, 0, 0, 0, 0, 2.87161e-06, 0.000958584, 0.0221565, 0.000631386, 2.41153e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 1.5, 0, -0.367819
3652.5, 3645, 0, 0.0218963, 0, 0, 0, 0, 2.55151e-06, 0.000852074, 0.0204651, 0.000542264, 3.42691e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 1.5, 0, -0.352231
3667.5, 3660, 0, 0.0212267, 0, 0, 0, 0, 2.35203e-06, 0.000834803, 0.0197604, 0.000603771, 2.53845e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 1.5, 0, -0.35151
3682.5, 3675, 0, 0.0189164, 0, 0, 0, 0, 2.4309e-06, 0.000806016, 0.0175617, 0.000528456, 1.77692e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 1.5, 0, -0.348795
3697.5, 3690, 0, 0.0247184, 0, 0, 0, 0, 3.29377e-06, 0.00113418, 0.0228048, 0.000739337, 3.68075e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 1.5, 0, -0.368793
3712.5, 3705, 1, 0.165164, 0, 0, 0, 0, 2.04399e-05, 0.00766867, 0.152586, 0.00468707, 0.000201807, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 1.5, 0, 2.5, 0, 0.469549
3727.5, 3720, 0, 0.00504401, 0, 0, 0, 0, 7.37619e-07, 0.000224533, 0.00467936, 0.000134311, 5.0769e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 1.5, 0, -0.25735
3742.5, 3735, 0, 0.00478455, 0, 0, 0, 0, 5.52055e-07, 0.00021014, 0.00442566, 0.000140587, 7.61535e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 1.5, 0, -0.256556
3757.5, 3750, 0, 0.00399708, 0, 0, 0, 0, 4.82468e-07, 0.000166961, 0.00369274, 0.000130545, 6.34613e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 1.5, 0, -0.253855
3772.5, 3765, 0, 0.0046769, 0, 0, 0, 0, 6.77311e-07, 0.000195747, 0.00434109, 0.000134311, 5.0769e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 1.5, 0, -0.256214
3787.5, 3780, 0, 0.00378254, 0, 0, 0, 0, 4.87107e-07, 0.000155446, 0.00352361, 9.66535e-05, 6.34613e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 1.5, 0, -0.253028
3802.5, 3795, 0, 0.00423212, 0, 0, 0, 0, 4.40716e-07, 0.000143931, 0.00397463, 0.000100419, 1.26923e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 1.5, 0, -0.254712
3817.5, 3810, 0, 0.00305058, 0, 0, 0, 0, 3.6649e-07, 0.000115145, 0.00284708, 7.65697e-05, 1.1423e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 1.5, 0, -0.237261
3832.5, 3825, 0, 0.00286761, 0, 0, 0, 0, 3.61851e-07, 0.000129538, 0.00264976, 8.03354e-05, 7.61535e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.236447
3847.5, 3840, 0, 0.00271191, 0, 0, 0, 0, 3.34016e-07, 0.000132417, 0.00250881, 6.52725e-05, 5.0769e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.235713
3862.5, 3855, 0, 0.00193241, 0, 0, 0, 0, 3.20099e-07, 9.21161e-05, 0.0017759, 5.89963e-05, 5.0769e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.218812
3877.5, 3870, 0, 0.00222793, 0, 0, 0, 0, 2.69069e-07, 0.000100752, 0.00205779, 6.15068e-05, 7.61535e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.220437
3892.5, 3885, 0, 0.00269681, 0, 0, 0, 0, 4.03603e-07, 0.000143931, 0.00242424, 0.000110461, 1.77692e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.235639
