xunit, xunit_low, fitted_data, total_model, Nnbb_bege, Ac228_central_fiber_shroud, Ac228_holders, Ac228_mini_shrouds, Bi212Tl208_central_fiber_shroud, Bi212Tl208_holders, Bi212Tl208_mini_shrouds, Bi212Tl208_outer_fiber_shroud, Co60_holders, K40_cables, K40_central_fiber_shroud, K40_close, K40_holders, K40_mini_shrouds, K40_outer_fiber_shroud, K42_above_array, K42_inside_ms, K42_nplus_bege, K42_nplus_invcoax, K42_nplus_semicoax, K42_outside_ms, Pb214Bi214_cables, Pb214Bi214_central_fiber_shroud, Pb214Bi214_mini_shrouds, Pb214Bi214_outer_fiber_shroud, Zn65_invcoax, alpha_high_energy_bege, 1sig_p, 1sig_m, 2sig_p, 2sig_m, 3sig_p, 3sig_m, norm_pois_res
352.5, 345, 3118, 1652.61, 585.421, 0.882279, 7.93338, 0.990577, 0.579434, 11.8414, 0.734532, 2.36171, 7.8288, 13.6582, 2.10151, 70.7114, 19.1618, 9.384, 3.96004, 416.22, 34.248, 1.12509, 3.03698, 10.9976, 108.219, 308.825, 3.55295, 22.3888, 4.16854, 1.02125, 1.25843, 1693.5, 1611.5, 1734.5, 1570.5, 1773.5, 1531.5, 36.0468
367.5, 360, 2576, 1312.91, 602.914, 0.829435, 7.5069, 0.93045, 0.555474, 11.5772, 0.708637, 2.20667, 7.42071, 12.6952, 1.95956, 65.3987, 17.9495, 8.67895, 3.6628, 383.746, 32.0477, 1.07321, 2.85783, 10.0053, 99.4538, 31.5526, 0.499388, 2.86234, 1.58644, 0.973879, 1.25991, 1349.5, 1276.5, 1385.5, 1240.5, 1420.5, 1204.5, 34.8591
382.5, 375, 2260, 1286.67, 621.737, 0.786712, 7.22322, 0.890255, 0.536917, 11.4166, 0.693749, 2.08309, 7.03579, 11.8016, 1.85921, 62.0742, 16.767, 8.23777, 3.39637, 355.288, 30.1305, 1.03327, 2.58089, 9.25397, 92.2212, 32.4863, 0.493717, 2.94262, 1.52933, 0.912988, 1.26103, 1322.5, 1250.5, 1358.5, 1214.5, 1393.5, 1179.5, 27.1347
397.5, 390, 1957, 1256.93, 637.656, 0.751254, 6.98276, 0.854812, 0.516528, 11.2467, 0.675535, 1.9567, 6.76335, 11.0861, 1.76543, 56.595, 15.8065, 7.51063, 3.15756, 330.046, 28.4707, 0.994292, 2.50031, 8.51847, 85.8671, 30.4542, 0.46035, 2.74471, 1.42079, 0.864868, 1.26239, 1292.5, 1221.5, 1328.5, 1185.5, 1362.5, 1151.5, 19.7464
412.5, 405, 1739, 1240.68, 655.886, 0.853816, 8.71872, 1.03774, 0.447056, 9.488, 0.570322, 1.72449, 6.47197, 10.4139, 1.67073, 54.8472, 15.0819, 7.27869, 2.96177, 307.499, 27.1318, 0.957365, 2.38061, 8.25851, 80.0604, 30.3196, 0.451704, 2.71421, 1.35669, 0.831925, 1.2638, 1276.5, 1205.5, 1311.5, 1169.5, 1345.5, 1135.5, 14.1475
427.5, 420, 1555, 1220.39, 671.884, 0.676635, 6.40458, 0.767041, 0.412456, 8.63343, 0.517405, 1.57217, 6.24559, 10.2184, 1.59392, 52.5307, 14.2857, 6.97127, 2.77984, 288.506, 25.8468, 0.921054, 2.1334, 7.66567, 75.2991, 28.2739, 0.420611, 2.51242, 1.25588, 0.79545, 1.26511, 1255.5, 1185.5, 1290.5, 1150.5, 1324.5, 1116.5, 9.57839
442.5, 435, 1498, 1207.96, 689.081, 0.667718, 6.4617, 0.76924, 0.385981, 8.09487, 0.480319, 1.46808, 6.04262, 10.0826, 1.5764, 51.7215, 14.2254, 6.86388, 2.68167, 271.801, 24.731, 0.888375, 2.04734, 7.27256, 70.8528, 24.0903, 0.370181, 2.15305, 1.11171, 0.770383, 1.26655, 1243.5, 1172.5, 1277.5, 1138.5, 1311.5, 1104.5, 8.34515
457.5, 450, 1432, 1198.15, 703.238, 0.902485, 10.0271, 1.15496, 0.391196, 8.53744, 0.485064, 1.39379, 5.87146, 9.31799, 1.46821, 48.3462, 13.3059, 6.41595, 2.50033, 255.48, 23.3972, 0.859454, 1.95816, 6.99992, 67.0608, 23.5057, 0.359829, 2.10165, 1.06157, 0.744961, 1.26785, 1233.5, 1163.5, 1267.5, 1128.5, 1301.5, 1094.5, 6.7558
472.5, 465, 1331, 1183.69, 717.494, 0.636738, 6.41978, 0.758523, 0.343247, 7.27414, 0.428633, 1.29335, 5.71512, 9.11287, 1.40727, 46.3857, 12.8549, 6.15577, 2.37133, 242.3, 22.6908, 0.842614, 1.95894, 6.69557, 63.4018, 21.8858, 0.338593, 1.95701, 0.98374, 0.715907, 1.26929, 1218.5, 1148.5, 1252.5, 1114.5, 1286.5, 1081.5, 4.28164
487.5, 480, 1250, 1177.15, 730.978, 0.575642, 5.76712, 0.668502, 0.327023, 7.00011, 0.410126, 1.23003, 5.61326, 8.61885, 1.36512, 44.6102, 12.2982, 5.92015, 2.26934, 230.459, 21.8839, 0.810493, 1.74302, 6.28661, 60.4259, 22.655, 0.340028, 1.98418, 0.946317, 0.697906, 1.27063, 1211.5, 1142.5, 1246.5, 1108.5, 1279.5, 1074.5, 2.12317
502.5, 495, 1174, 1178.38, 740.721, 0.603852, 6.27712, 0.719133, 0.38225, 8.60292, 0.503664, 1.37758, 5.46004, 8.46573, 1.30582, 43.5143, 11.946, 5.77472, 2.19013, 226.73, 21.9422, 0.805408, 1.81265, 6.35953, 59.409, 18.6973, 0.292353, 1.66466, 0.863301, 0.68561, 1.27206, 1213.5, 1143.5, 1247.5, 1109.5, 1280.5, 1076.5, -0.127525
517.5, 510, 1312, 1200.47, 751.22, 0.574695, 5.91354, 0.688261, 0.61318, 15.3248, 0.90461, 2.19797, 5.44689, 8.78737, 1.32754, 45.2298, 12.4144, 6.00237, 2.24755, 227.427, 21.5216, 0.779967, 1.83142, 6.3627, 59.445, 19.3056, 0.302994, 1.73328, 0.893108, 0.70065, 1.27386, 1235.5, 1165.5, 1270.5, 1130.5, 1303.5, 1097.5, 3.21895
532.5, 525, 1106, 1151.41, 760.292, 0.537279, 5.52566, 0.639621, 0.276689, 6.19535, 0.35053, 0.960049, 5.22232, 7.84941, 1.21806, 41.2163, 11.4058, 5.46975, 1.98222, 199.326, 19.8664, 0.74944, 1.65383, 5.48454, 52.2744, 18.3069, 0.279562, 1.61436, 0.788533, 0.646213, 1.27506, 1185.5, 1117.5, 1219.5, 1083.5, 1252.5, 1050.5, -1.33814
547.5, 540, 1127, 1146.29, 771.611, 0.554512, 5.86767, 0.676243, 0.256948, 5.65857, 0.323704, 0.894682, 5.15682, 7.78104, 1.21642, 38.5114, 11.2266, 5.11079, 1.90826, 190.777, 19.399, 0.731099, 1.54196, 5.54794, 50.1743, 16.9508, 0.260669, 1.50115, 0.745941, 0.632614, 1.27643, 1180.5, 1111.5, 1214.5, 1078.5, 1247.5, 1045.5, -0.569867
562.5, 555, 1044, 1143.97, 780.677, 0.587883, 6.48564, 0.735637, 0.249533, 5.44656, 0.311535, 0.858105, 5.08488, 7.62889, 1.14399, 38.7149, 10.9802, 5.13779, 1.84494, 182.868, 18.8391, 0.717459, 1.53257, 5.22458, 48.3741, 16.2107, 0.250152, 1.44339, 0.715429, 0.633423, 1.27785, 1178.5, 1109.5, 1211.5, 1075.5, 1244.5, 1043.5, -2.95585
577.5, 570, 1225, 1196.81, 785.921, 0.55808, 6.06474, 0.695917, 1.84903, 54.9949, 2.78179, 4.06126, 5.03236, 7.47769, 1.14271, 38.1323, 10.6131, 5.06047, 1.78562, 176.581, 18.2738, 0.7007, 1.43557, 5.13898, 46.6145, 17.4989, 0.260931, 1.52809, 0.712323, 0.619232, 1.2795, 1231.5, 1161.5, 1266.5, 1127.5, 1299.5, 1093.5, 0.814737
592.5, 585, 1116, 1128.31, 789.66, 0.509475, 5.51043, 0.624915, 0.172563, 4.31383, 0.222965, 0.564886, 4.97597, 7.24657, 1.11844, 37.1566, 10.5353, 4.931, 1.73395, 169.616, 17.8024, 0.681498, 1.45199, 4.8917, 44.8482, 15.5714, 0.237934, 1.37762, 0.661638, 0.610172, 1.2808, 1162.5, 1094.5, 1195.5, 1060.5, 1228.5, 1028.5, -0.366423
607.5, 600, 1305, 1258.58, 795.623, 0.511831, 5.57564, 0.636624, 0.142143, 3.37886, 0.178804, 0.496791, 4.96148, 7.12235, 1.11589, 36.0423, 10.3544, 4.78312, 1.68066, 163.752, 17.5843, 0.664774, 1.41757, 4.93608, 43.3362, 136.931, 1.55254, 10.9882, 2.9261, 0.602376, 1.28247, 1294.5, 1222.5, 1329.5, 1187.5, 1364.5, 1152.5, 1.30853
622.5, 615, 1063, 1114.9, 800.345, 0.517004, 5.73803, 0.644279, 0.136032, 3.2652, 0.173633, 0.476819, 4.87537, 7.01353, 1.10421, 35.3904, 10.1403, 4.6966, 1.63281, 158.581, 17.1143, 0.65416, 1.3542, 4.72685, 41.9887, 10.9158, 0.163509, 0.933703, 0.43763, 0.598408, 1.28388, 1148.5, 1081.5, 1182.5, 1047.5, 1214.5, 1015.5, -1.55437
637.5, 630, 1097, 1107.09, 800.727, 0.488276, 5.44704, 0.607613, 0.131647, 3.17295, 0.167196, 0.46335, 4.87715, 7.07516, 1.05276, 34.9788, 10.1184, 4.64199, 1.58399, 153.643, 16.825, 0.638623, 1.34795, 4.42884, 40.5943, 10.7009, 0.160969, 0.918399, 0.424134, 0.588816, 1.28536, 1140.5, 1073.5, 1173.5, 1040.5, 1206.5, 1007.5, -0.303254
652.5, 645, 1120, 1101.11, 802.25, 0.494079, 5.60373, 0.62812, 0.129508, 3.10566, 0.164195, 0.451948, 4.8498, 6.8893, 1.04072, 34.4933, 10.1892, 4.57756, 1.54824, 148.815, 16.4591, 0.626869, 1.32135, 4.30203, 39.5686, 10.2862, 0.154188, 0.87764, 0.408922, 0.589921, 1.28687, 1134.5, 1067.5, 1167.5, 1034.5, 1200.5, 1002.5, 0.569203
667.5, 660, 1134, 1099.82, 805.197, 0.515332, 5.95992, 0.665476, 0.121631, 2.89595, 0.152154, 0.422195, 4.85202, 6.95093, 1.02211, 33.6611, 9.82736, 4.46711, 1.52173, 145.054, 16.1488, 0.616069, 1.30961, 4.21961, 38.5713, 12.1199, 0.172215, 1.04183, 0.462693, 0.582796, 1.28857, 1133.5, 1066.5, 1166.5, 1033.5, 1198.5, 1000.5, 1.03067
682.5, 675, 1108, 1091.03, 804.994, 0.515296, 6.02319, 0.667453, 0.113185, 2.74861, 0.144261, 0.403337, 4.83189, 6.79011, 1.00769, 33.3883, 9.71286, 4.43091, 1.48547, 140.936, 15.958, 0.604536, 1.22903, 4.31471, 37.499, 9.98039, 0.147738, 0.849197, 0.383779, 0.580605, 1.29006, 1124.5, 1057.5, 1157.5, 1024.5, 1189.5, 992.5, 0.513789
697.5, 690, 1104, 1082.82, 801.266, 0.509862, 6.03331, 0.669702, 0.112195, 2.70104, 0.140436, 0.386164, 4.83874, 6.5927, 0.995653, 33.883, 9.80114, 4.49656, 1.45377, 136.849, 15.6604, 0.595691, 1.20791, 4.2735, 36.5065, 10.5215, 0.152978, 0.901085, 0.398836, 0.579954, 1.29169, 1116.5, 1049.5, 1148.5, 1016.5, 1180.5, 984.5, 0.643673
712.5, 705, 1082, 1073.47, 798.795, 0.474222, 5.57297, 0.613313, 0.10944, 2.60835, 0.134794, 0.372089, 4.85086, 6.71404, 0.980509, 33.1663, 9.73646, 4.40145, 1.4217, 133.366, 15.3806, 0.582156, 1.21104, 4.16571, 35.5139, 10.0309, 0.146702, 0.861916, 0.381078, 0.582658, 1.2933, 1106.5, 1040.5, 1139.5, 1007.5, 1171.5, 975.5, 0.260427
727.5, 720, 1103, 1084.27, 794.78, 0.453001, 5.31972, 0.587415, 0.686456, 19.8933, 0.901183, 1.13457, 4.87366, 6.57344, 0.979232, 33.0785, 9.55117, 4.38979, 1.39896, 130.657, 15.2205, 0.576186, 1.21886, 4.14352, 34.824, 9.81067, 0.142786, 0.838139, 0.367521, 0.579342, 1.29475, 1117.5, 1050.5, 1150.5, 1018.5, 1182.5, 986.5, 0.568679
742.5, 735, 1055, 1051.62, 788.841, 0.4112, 4.81098, 0.529754, 0.0799086, 1.93875, 0.100207, 0.301625, 4.90314, 6.53107, 0.965365, 32.5514, 9.53107, 4.31984, 1.37196, 126.772, 15.0408, 0.563349, 1.12498, 4.0389, 34.0085, 9.68199, 0.142718, 0.825787, 0.354754, 0.579638, 1.2966, 1084.5, 1018.5, 1116.5, 986.5, 1148.5, 954.5, 0.104308
757.5, 750, 1002, 1043.64, 784.089, 0.439368, 5.21769, 0.569776, 0.0960099, 2.42248, 0.129027, 0.353964, 4.92875, 6.47329, 0.950221, 32.334, 9.57389, 4.291, 1.3609, 124.201, 14.7942, 0.55696, 1.13515, 3.89307, 33.3167, 9.3506, 0.137858, 0.797222, 0.344708, 0.581967, 1.29802, 1076.5, 1010.5, 1108.5, 978.5, 1140.5, 947.5, -1.28887
772.5, 765, 1033, 1041.48, 775.285, 0.431773, 5.05965, 0.558211, 0.0740388, 1.79925, 0.0919856, 0.279828, 4.9923, 6.51662, 0.94785, 32.1907, 9.38773, 4.27198, 1.32662, 121.536, 14.6795, 0.555039, 1.13906, 3.89307, 32.6561, 19.4879, 0.249423, 1.62011, 0.568589, 0.581533, 1.29963, 1074.5, 1008.5, 1106.5, 976.5, 1137.5, 945.5, -0.262757
787.5, 780, 1057, 1027.94, 769.339, 0.47786, 5.65013, 0.620889, 0.126051, 3.31563, 0.169424, 0.386903, 5.04735, 6.40973, 0.947667, 31.8763, 9.42182, 4.23025, 1.30997, 119.053, 14.574, 0.542168, 1.11403, 3.89307, 32.1104, 13.7342, 0.187637, 1.11503, 0.386918, 0.596849, 1.30109, 1060.5, 995.5, 1092.5, 963.5, 1123.5, 932.5, 0.906472
802.5, 795, 968, 1007.55, 757.396, 0.3786, 4.4571, 0.482602, 0.0676709, 1.6215, 0.0837636, 0.256001, 5.11881, 6.41358, 0.950039, 32.2323, 9.587, 4.2775, 1.28793, 116.515, 14.4094, 0.535813, 1.12498, 3.75992, 31.3237, 11.8135, 0.157723, 0.995113, 0.390164, 0.606145, 1.3034, 1039.5, 975.5, 1071.5, 943.5, 1102.5, 912.5, -1.24584
817.5, 810, 1001, 992.333, 750.048, 0.25714, 2.99139, 0.312802, 0.0667302, 1.62649, 0.0831188, 0.252867, 5.2909, 6.44825, 0.909352, 31.6312, 9.25925, 4.19773, 1.2742, 114.658, 14.2672, 0.53117, 1.18209, 3.88356, 30.8618, 9.17655, 0.127776, 0.764255, 0.310271, 0.616547, 1.30447, 1024.5, 960.5, 1055.5, 928.5, 1086.5, 898.5, 0.275117
832.5, 825, 972, 980.436, 736.435, 0.40858, 4.89918, 0.522214, 0.0655746, 1.60081, 0.0820031, 0.247952, 5.33027, 6.23831, 0.90625, 32.2786, 9.47251, 4.28364, 1.26979, 112.201, 14.0999, 0.520765, 1.0757, 3.70285, 30.3629, 11.1119, 0.151181, 0.907672, 0.334278, 0.621422, 1.30596, 1012.5, 948.5, 1043.5, 917.5, 1073.5, 887.5, -0.269433
847.5, 840, 953, 965.062, 728.442, 0.241883, 2.80924, 0.299232, 0.0640634, 1.54423, 0.0804189, 0.243899, 5.43008, 6.53299, 0.904973, 31.6544, 9.44891, 4.2008, 1.2532, 110.752, 13.941, 0.516087, 1.03189, 3.72188, 29.8583, 8.95631, 0.124609, 0.747623, 0.303394, 0.650555, 1.30769, 996.5, 933.5, 1027.5, 902.5, 1057.5, 872.5, -0.388266
862.5, 855, 923, 956.736, 715.237, 0.192972, 2.21629, 0.230645, 0.300131, 8.63281, 0.421278, 0.705087, 5.60011, 6.66589, 0.909352, 31.6913, 9.35889, 4.20571, 1.23591, 108.742, 13.9299, 0.509674, 1.06005, 3.54117, 29.4759, 8.74163, 0.121427, 0.733489, 0.298466, 0.670333, 1.30918, 988.5, 925.5, 1018.5, 894.5, 1049.5, 864.5, -1.09069
877.5, 870, 957, 933.352, 702.426, 0.208896, 2.43212, 0.249678, 0.0548106, 1.3057, 0.0681023, 0.21013, 5.74706, 6.58403, 0.921941, 31.2798, 9.59837, 4.1511, 1.23313, 106.781, 13.8875, 0.507929, 1.0757, 3.538, 29.1222, 8.80205, 0.122124, 0.741927, 0.299706, 0.69163, 1.31101, 964.5, 902.5, 994.5, 871.5, 1024.5, 842.5, 0.774053
892.5, 885, 936, 923.055, 689.346, 0.186232, 2.16551, 0.224003, 0.0705062, 1.79179, 0.0933724, 0.245441, 5.92134, 6.53684, 0.901141, 32.4358, 9.53107, 4.3045, 1.22649, 107.114, 14.2739, 0.502564, 1.03814, 3.65213, 29.2932, 8.99342, 0.122733, 0.754471, 0.302655, 0.716006, 1.31248, 953.5, 892.5, 984.5, 861.5, 1013.5, 832.5, 0.42608
907.5, 900, 968, 939.393, 674.485, 2.51356, 32.0852, 3.16856, 0.0514933, 1.25188, 0.065014, 0.200469, 6.13133, 6.46173, 0.905703, 32.3109, 9.65605, 4.28793, 1.2153, 104.801, 13.8956, 0.501935, 1.06709, 3.67749, 28.5923, 8.94599, 0.12305, 0.761634, 0.297246, 0.62541, 1.31421, 970.5, 908.5, 1001.5, 877.5, 1030.5, 847.5, 0.933349
922.5, 915, 843, 883.436, 657.734, 0.107547, 1.37138, 0.132703, 0.0525296, 1.25037, 0.0646904, 0.201273, 6.39237, 6.66203, 0.910082, 32.2508, 9.65605, 4.27996, 1.21314, 103.084, 13.7718, 0.489354, 1.07883, 3.58555, 28.0736, 8.17762, 0.114082, 0.690337, 0.273724, 0.502897, 1.31586, 913.5, 853.5, 943.5, 823.5, 972.5, 794.5, -1.36045
937.5, 930, 885, 872.897, 641.348, 0.124144, 1.57911, 0.156466, 0.0509713, 1.18466, 0.0611762, 0.192639, 6.68275, 6.74678, 0.923218, 32.4219, 10.0109, 4.30266, 1.20622, 101.859, 13.7764, 0.488051, 1.03345, 3.57604, 27.7197, 13.8986, 0.182718, 1.17165, 0.414746, 0.467883, 1.31726, 902.5, 842.5, 932.5, 813.5, 961.5, 784.5, 0.409646
952.5, 945, 847, 857.472, 626.62, 0.137771, 1.71232, 0.173602, 0.0566493, 1.37098, 0.0722068, 0.207709, 6.90051, 7.61829, 1.01663, 36.5278, 11.1069, 4.84755, 1.30611, 100.756, 13.8279, 0.485723, 1.0491, 3.56019, 27.6868, 7.68125, 0.106284, 0.639951, 0.248413, 0.435394, 1.31901, 887.5, 827.5, 916.5, 798.5, 944.5, 770.5, -0.357604
967.5, 960, 896, 859.572, 610.406, 1.81435, 23.0392, 2.29948, 0.0485759, 1.09495, 0.0583857, 0.186691, 6.0116, 6.67263, 0.923583, 33.7952, 10.1446, 4.4849, 1.2112, 100.013, 13.7027, 0.479043, 1.03736, 3.72188, 27.4044, 8.23743, 0.113881, 0.687664, 0.261324, 0.401978, 1.32065, 889.5, 829.5, 918.5, 800.5, 947.5, 772.5, 1.2425
982.5, 975, 801, 814.351, 592.886, 0.0747356, 1.07238, 0.0975683, 0.0498033, 1.14544, 0.0609789, 0.190019, 5.53208, 7.04627, 0.960256, 34.1234, 10.1, 4.52847, 1.21053, 98.8463, 13.8487, 0.478019, 1.09213, 3.66481, 27.288, 7.42038, 0.102685, 0.61537, 0.237227, 0.356621, 1.32247, 843.5, 785.5, 871.5, 756.5, 899.5, 729.5, -0.467838
997.5, 990, 778, 794.089, 573.626, 0.0506417, 0.74037, 0.0660063, 0.0472398, 1.07387, 0.0567086, 0.178984, 5.3616, 7.12331, 0.936537, 34.3038, 10.4418, 4.5524, 1.21781, 98.1083, 13.9596, 0.475843, 1.06866, 3.64896, 27.1316, 7.34883, 0.101246, 0.610006, 0.232741, 0.302974, 1.32393, 822.5, 765.5, 850.5, 737.5, 878.5, 709.5, -0.570955
1012.5, 1005, 768, 790.404, 555.756, 0.0603324, 0.856462, 0.0811225, 0.0467835, 1.05733, 0.0551765, 0.177199, 5.27748, 7.44303, 0.981239, 35.6493, 10.378, 4.73096, 1.22646, 106.191, 15.5303, 0.489098, 1.18366, 3.90258, 29.661, 7.15106, 0.0998794, 0.595908, 0.227883, 0.269617, 1.32575, 818.5, 761.5, 847.5, 733.5, 874.5, 706.5, -0.796903
1027.5, 1020, 759, 761.915, 540.267, 0.0626, 0.861889, 0.0813884, 0.0462364, 1.04762, 0.055629, 0.175016, 5.17301, 7.45458, 0.963541, 34.9049, 10.6061, 4.63217, 1.23522, 98.393, 14.2229, 0.476855, 1.0976, 3.41436, 27.252, 7.023, 0.0981097, 0.584185, 0.222604, 0.235688, 1.32738, 789.5, 733.5, 817.5, 706.5, 844.5, 679.5, -0.1056
1042.5, 1035, 761, 741.92, 520.853, 0.0554554, 0.792884, 0.0725258, 0.0467568, 1.045, 0.0546114, 0.173286, 5.05886, 7.5297, 0.990909, 35.9637, 10.9242, 4.77269, 1.24872, 96.8102, 14.237, 0.470629, 1.08508, 3.6553, 26.9746, 6.71305, 0.0937498, 0.550921, 0.208754, 0.2092, 1.32888, 769.5, 714.5, 796.5, 687.5, 823.5, 660.5, 0.700482
1057.5, 1050, 705, 724.08, 501.714, 0.0539274, 0.848148, 0.0697872, 0.0458246, 1.02407, 0.0546138, 0.171851, 4.94173, 7.79741, 0.987989, 36.6249, 11.2197, 4.86044, 1.2568, 96.8102, 14.2977, 0.467999, 1.07022, 3.36047, 26.9848, 6.9933, 0.0970369, 0.578018, 0.219462, 0.199233, 1.33052, 751.5, 696.5, 778.5, 669.5, 804.5, 643.5, -0.709074
1072.5, 1065, 728, 710.915, 485.129, 0.0553107, 0.876936, 0.0733811, 0.0684474, 1.65695, 0.0880584, 0.225673, 4.90584, 7.96786, 1.00696, 37.5081, 11.5124, 4.97764, 1.28374, 97.0157, 14.5435, 0.468872, 1.0577, 3.86454, 27.3102, 6.90793, 0.0970415, 0.5693, 0.212862, 0.198956, 1.33228, 738.5, 683.5, 764.5, 657.5, 790.5, 631.5, 0.640788
1087.5, 1080, 723, 693.639, 465.7, 0.046875, 0.648394, 0.0598319, 0.0548526, 1.73557, 0.0727447, 0.18293, 4.94248, 8.20283, 1.02466, 39.2651, 11.786, 5.21081, 1.3037, 97.5133, 14.6533, 0.470385, 1.02406, 3.51264, 27.4195, 6.41259, 0.08983, 0.532926, 0.197518, 0.242498, 1.33394, 720.5, 666.5, 746.5, 640.5, 772.5, 614.5, 1.11483
1102.5, 1095, 656, 677.486, 447.507, 0.0600684, 0.845706, 0.0764, 0.0461166, 1.09189, 0.0552408, 0.166147, 5.0126, 8.41951, 1.01645, 40.0095, 12.1592, 5.3096, 1.32969, 97.7306, 14.9213, 0.469197, 1.11325, 3.52215, 27.4435, 6.7211, 0.0938507, 0.562399, 0.204565, 0.263518, 1.33548, 703.5, 650.5, 729.5, 625.5, 755.5, 599.5, -0.825477
1117.5, 1110, 700, 700.934, 430.758, 0.0709417, 1.15499, 0.0941182, 0.04434, 0.973851, 0.0529844, 0.162495, 4.52593, 8.70841, 1.0721, 41.0499, 12.4782, 5.44766, 1.36498, 98.5603, 15.0422, 0.467405, 1.11559, 3.81698, 27.8071, 32.6907, 0.405523, 2.73717, 0.901055, 8.09351, 1.33731, 727.5, 673.5, 754.5, 647.5, 780.5, 621.5, -0.0352717
1132.5, 1125, 706, 646.384, 410.932, 0.042365, 0.568747, 0.0538373, 0.0440892, 0.969296, 0.0520897, 0.159835, 3.66396, 8.96168, 1.09089, 42.6636, 13.0559, 5.66181, 1.40453, 99.3695, 15.4445, 0.47099, 1.10464, 4.01354, 28.1183, 6.40929, 0.0867171, 0.521989, 0.18107, 0, 1.33886, 672.5, 620.5, 697.5, 595.5, 722.5, 570.5, 2.34486
1147.5, 1140, 653, 632.549, 392.106, 0.0534988, 0.714454, 0.0676524, 0.0435721, 0.960677, 0.0522095, 0.158827, 3.48116, 9.30451, 1.11881, 43.5976, 13.6791, 5.78576, 1.44624, 100.954, 15.7761, 0.475598, 1.14219, 3.78845, 28.3952, 7.21685, 0.0963905, 0.592606, 0.201349, 0, 1.34063, 658.5, 606.5, 683.5, 581.5, 707.5, 557.5, 0.813131
1162.5, 1155, 615, 622.093, 374.685, 0.0450594, 0.662459, 0.0580062, 0.042985, 0.961801, 0.0511798, 0.157497, 3.43709, 9.92275, 1.14563, 46.5522, 14.1467, 6.17786, 1.49856, 102.433, 15.914, 0.47497, 1.16332, 3.79479, 28.9529, 7.5534, 0.0989579, 0.612557, 0.208503, 0, 1.34225, 647.5, 596.5, 672.5, 571.5, 696.5, 547.5, -0.284394
1177.5, 1170, 664, 651.205, 354.503, 0.0425368, 0.564083, 0.0539594, 0.0424475, 0.967459, 0.052843, 0.156816, 47.6492, 10.4563, 1.16333, 48.7484, 14.7375, 6.46933, 1.558, 104.443, 16.4618, 0.474854, 1.15941, 3.77577, 29.7123, 5.94592, 0.0800282, 0.480374, 0.16305, 0, 1.34391, 677.5, 625.5, 702.5, 599.5, 727.5, 574.5, 0.50138
1192.5, 1185, 613, 596.503, 338.54, 0.0409672, 0.531109, 0.0518893, 0.0431068, 0.952988, 0.0519807, 0.155921, 2.14525, 11.0186, 1.252, 50.9262, 15.5285, 6.75834, 1.64076, 106.406, 16.8436, 0.478263, 1.1508, 4.18156, 30.397, 5.39346, 0.0746413, 0.444384, 0.149484, 0, 1.34538, 621.5, 571.5, 645.5, 547.5, 669.5, 523.5, 0.675466
1207.5, 1200, 567, 587.724, 319.32, 0.0415025, 0.529333, 0.0520115, 0.0426457, 0.957169, 0.0524128, 0.153838, 1.88356, 11.6302, 1.30473, 54.2091, 16.3274, 7.19401, 1.7261, 109.835, 17.3895, 0.485863, 1.28849, 4.33056, 31.1749, 5.74238, 0.0776809, 0.466677, 0.162823, 0, 1.34734, 612.5, 563.5, 636.5, 538.5, 660.5, 515.5, -0.854861
1222.5, 1215, 583, 580.94, 302.989, 0.0443162, 0.565097, 0.0573665, 0.0426187, 0.956158, 0.0517177, 0.154293, 1.65067, 12.2282, 1.36348, 57.4365, 17.3264, 7.62231, 1.81116, 112.979, 18.0296, 0.490146, 1.2525, 4.12767, 32.3557, 5.3949, 0.074215, 0.442655, 0.146007, 0, 1.3489, 605.5, 556.5, 629.5, 532.5, 652.5, 508.5, 0.0854478
1237.5, 1230, 565, 581.08, 286.349, 0.0465459, 0.602921, 0.060141, 0.0433017, 0.954153, 0.0521431, 0.15331, 1.45722, 11.9913, 1.32498, 57.0805, 17.2914, 7.57506, 1.76876, 117.669, 18.6699, 0.495988, 1.3276, 4.62857, 33.4047, 14.9274, 0.191025, 1.25398, 0.411136, 0, 1.35073, 605.5, 556.5, 629.5, 532.5, 653.5, 509.5, -0.667084
1252.5, 1245, 544, 533.519, 269.39, 0.101086, 1.25721, 0.137202, 0.0434467, 0.972653, 0.0530903, 0.151748, 1.30047, 8.49655, 1.01061, 40.5551, 12.3209, 5.38201, 1.2701, 122.712, 19.4586, 0.498432, 1.34951, 4.51127, 34.814, 5.70299, 0.0762918, 0.455635, 0.145562, 0, 1.3522, 557.5, 509.5, 580.5, 486.5, 602.5, 464.5, 0.453752
1267.5, 1260, 487, 516.883, 253.857, 0.0409184, 0.521384, 0.0522775, 0.0430854, 0.971381, 0.0525878, 0.150617, 1.23963, 7.5374, 0.917015, 35.1962, 11.0282, 4.67083, 1.11923, 128.795, 20.4206, 0.510291, 1.4207, 4.82512, 36.4688, 5.08124, 0.0680762, 0.410177, 0.130385, 0, 1.35427, 540.5, 493.5, 562.5, 471.5, 584.5, 448.5, -1.31438
