energy, EnrBEGe, EnrCoax, EnrCoax_2, EnrInvCoax, EnrBEGe_2, EnrAll
205, 5.96632, 8.9543, 4.08679, 1.33013, 4.00004, 24.3376
206, 6.24584, 8.78081, 3.60485, 1.42652, 3.61449, 23.6725
207, 6.09162, 8.89647, 3.70124, 1.38797, 3.72052, 23.7978
208, 6.39042, 8.5784, 3.77835, 1.43616, 3.42172, 23.605
209, 5.69644, 8.97358, 3.96148, 1.46507, 3.61449, 23.7111
210, 6.41934, 8.86756, 3.3928, 1.25302, 3.57594, 23.5087
211, 5.8603, 8.29888, 3.47955, 1.38797, 3.2675, 22.2942
212, 6.06271, 8.68442, 3.88437, 1.40724, 3.37353, 23.4123
213, 5.78319, 8.7037, 3.52774, 1.42652, 3.04581, 22.487
214, 5.09884, 8.84828, 3.46027, 1.22411, 3.31569, 21.9472
215, 5.47475, 8.26996, 3.52774, 1.2723, 3.34461, 21.8894
216, 5.48439, 8.06755, 3.91329, 1.16628, 3.22895, 21.8605
217, 6.39042, 8.58803, 3.45064, 1.06025, 3.00726, 22.4966
218, 5.45547, 8.50129, 3.52774, 1.17591, 3.08437, 21.7448
219, 5.35909, 8.06755, 3.27714, 1.20483, 3.25786, 21.1665
220, 5.24342, 7.88441, 3.73016, 1.33977, 3.15184, 21.3496
221, 5.33981, 8.02899, 3.47955, 1.13736, 2.97834, 20.9641
222, 5.09884, 7.95188, 3.59522, 1.28194, 3.31569, 21.2436
223, 5.25306, 7.11332, 3.11328, 1.06025, 3.15184, 19.6918
224, 4.81932, 7.73019, 3.33497, 1.0217, 2.92051, 19.8267
225, 5.24342, 8.16393, 3.67232, 1.3976, 2.79521, 21.2725
226, 4.82896, 7.63381, 3.09401, 1.15664, 2.75665, 19.4701
227, 4.80968, 8.07719, 3.25786, 1.29158, 3.30606, 20.7424
228, 4.65547, 8.13502, 3.12292, 1.15664, 2.98798, 20.058
229, 4.61691, 7.79767, 3.13256, 1.01206, 2.75665, 19.3158
230, 4.98318, 7.83622, 3.57594, 1.09881, 3.0169, 20.511
231, 4.43378, 7.41212, 3.42172, 1.12772, 2.81448, 19.2098
232, 4.57836, 7.71092, 3.20967, 0.973503, 2.82412, 19.2966
233, 4.27956, 6.93019, 3.17111, 0.954226, 2.50605, 17.8411
234, 4.12534, 7.41212, 3.00726, 0.963865, 2.94943, 18.458
235, 4.50125, 7.0073, 3.28678, 1.17591, 2.74701, 18.7183
236, 4.59763, 7.30609, 3.28678, 0.983142, 3.02654, 19.2002
237, 5.03137, 7.51814, 3.11328, 1.23375, 2.94943, 19.846
238, 5.8603, 7.36393, 3.06509, 1.38797, 3.25786, 20.9351
239, 4.32775, 7.20971, 3.37353, 1.25302, 3.24822, 19.4122
240, 4.56872, 6.93019, 3.15184, 0.963865, 2.57352, 18.1881
241, 4.35667, 7.06513, 3.07473, 1.05061, 2.60243, 18.1496
242, 4.15426, 6.61211, 3.05545, 0.828924, 2.5446, 17.1953
243, 3.84582, 6.71814, 3.12292, 0.963865, 2.5446, 17.1953
244, 3.61449, 6.62175, 2.83376, 0.877117, 2.63135, 16.5785
245, 3.84582, 7.22899, 2.93979, 0.85784, 2.22653, 17.099
246, 3.95185, 6.99766, 2.79521, 0.85784, 2.74701, 17.3496
247, 4.05787, 6.90127, 2.8434, 0.819285, 1.94701, 16.5688
248, 3.92293, 6.8338, 2.49641, 0.828924, 2.34219, 16.4243
249, 3.52774, 6.68922, 2.91087, 0.828924, 2.35183, 16.3086
250, 3.66269, 6.96874, 2.91087, 0.915671, 2.33255, 16.7905
251, 3.64341, 5.85066, 2.77593, 0.761453, 2.39038, 15.4218
252, 3.90365, 6.33259, 2.75665, 0.848201, 2.1687, 16.0098
253, 3.58558, 6.30368, 2.77593, 0.886756, 2.20725, 15.7592
254, 3.51811, 6.32295, 2.94943, 0.771092, 1.98556, 15.5471
255, 3.64341, 6.50609, 2.47713, 0.703621, 2.21689, 15.5471
256, 3.46991, 6.27476, 2.75665, 0.886756, 1.97592, 15.364
257, 3.3928, 6.1109, 2.86268, 0.800008, 2.25544, 15.4218
258, 3.46027, 6.07235, 3.18075, 0.819285, 2.13978, 15.6724
259, 3.45064, 5.84102, 2.82412, 0.867478, 2.01448, 14.9977
260, 3.5663, 6.47717, 2.57352, 0.530126, 2.1205, 15.2676
261, 2.98798, 6.12054, 2.51569, 0.906033, 2.09159, 14.6218
262, 3.21931, 6.06271, 2.93015, 0.703621, 1.95665, 14.8724
263, 3.41208, 5.88921, 2.5928, 0.742176, 1.7446, 14.3809
264, 2.95906, 6.01452, 2.5446, 0.722899, 1.91809, 14.1592
265, 3.28678, 5.76391, 2.73738, 0.954226, 1.77351, 14.5158
266, 3.10364, 5.85066, 2.60243, 0.828924, 1.96628, 14.3519
267, 3.19039, 5.74463, 2.52533, 0.742176, 1.86026, 14.0628
268, 3.35425, 5.87957, 2.5446, 0.828924, 1.85062, 14.458
