energy, EnrBEGe, EnrCoax, EnrCoax_2, EnrInvCoax, EnrBEGe_2, EnrAll
2864, 0.00192773, 0.00128515, 0, 0.000642576, 0.000642576, 0.00449804
2879, 0.00257031, 0.00128515, 0.00192773, 0, 0, 0.00578319
2894, 0.000642576, 0.000642576, 0.000642576, 0, 0.000642576, 0.00257031
2909, 0.00257031, 0.000642576, 0.000642576, 0, 0, 0.00385546
2924, 0.00257031, 0.00257031, 0.00128515, 0, 0.000642576, 0.00706834
2939, 0.00192773, 0.00321288, 0, 0, 0.000642576, 0.00578319
2954, 0.00128515, 0.00257031, 0, 0, 0.00128515, 0.00514061
2969, 0.00192773, 0.000642576, 0.000642576, 0, 0.000642576, 0.00385546
2984, 0.00257031, 0.000642576, 0.000642576, 0, 0.000642576, 0.00449804
2999, 0.000642576, 0.00128515, 0, 0.000642576, 0, 0.00257031
3014, 0.000642576, 0.00128515, 0.00128515, 0, 0.000642576, 0.00385546
3029, 0.00128515, 0.000642576, 0.000642576, 0, 0.000642576, 0.00321288
3044, 0, 0.00257031, 0, 0, 0.000642576, 0.00321288
3059, 0.000642576, 0.00128515, 0, 0, 0.000642576, 0.00257031
3074, 0.00192773, 0, 0.000642576, 0, 0, 0.00257031
3089, 0.000642576, 0.00321288, 0.000642576, 0, 0, 0.00449804
3104, 0.000642576, 0.00257031, 0, 0, 0.00128515, 0.00449804
3119, 0.00192773, 0, 0, 0, 0.00128515, 0.00321288
3134, 0.000642576, 0.00192773, 0, 0, 0.000642576, 0.00321288
3149, 0.00192773, 0.000642576, 0, 0.000642576, 0.000642576, 0.00385546
3164, 0.000642576, 0.00128515, 0.000642576, 0, 0.00128515, 0.00385546
3179, 0, 0.00257031, 0, 0.000642576, 0, 0.00321288
3194, 0.00257031, 0.00257031, 0.000642576, 0, 0.00192773, 0.00771092
3209, 0.00321288, 0, 0.000642576, 0, 0.000642576, 0.00449804
3224, 0.00321288, 0, 0, 0, 0, 0.00321288
3239, 0, 0.00257031, 0, 0, 0, 0.00257031
3254, 0.000642576, 0, 0, 0, 0.00321288, 0.00385546
3269, 0, 0.00385546, 0.000642576, 0, 0.00128515, 0.00578319
