xunit, xunit_low, fitted_data, total_model, Nnbb_semicoax, Ac228_central_fiber_shroud, Ac228_holders, Ac228_mini_shrouds, Bi212Tl208_central_fiber_shroud, Bi212Tl208_holders, Bi212Tl208_mini_shrouds, Bi212Tl208_outer_fiber_shroud, Co60_holders, K40_cables, K40_central_fiber_shroud, K40_close, K40_holders, K40_mini_shrouds, K40_outer_fiber_shroud, K42_above_array, K42_inside_ms, K42_nplus_bege, K42_nplus_invcoax, K42_nplus_semicoax, K42_outside_ms, Pb214Bi214_cables, Pb214Bi214_central_fiber_shroud, Pb214Bi214_mini_shrouds, Pb214Bi214_outer_fiber_shroud, Zn65_invcoax, alpha_high_energy_coax, 1sig_p, 1sig_m, 2sig_p, 2sig_m, 3sig_p, 3sig_m, norm_pois_res
61.5, 61, 2011, 27.6517, 3.79229, 0.0327664, 0.331058, 0.0383422, 0.016022, 0.27899, 0.0205029, 0.0696903, 0.186635, 0.349208, 0.0747999, 2.42113, 0.682628, 0.352774, 0.119743, 8.70527, 1.4432, 0.00118275, 0.112083, 4.37505, 2.66229, 1.27676, 0.027645, 0.16904, 0.0738388, 0.0327016, 0.00604965, 32.5, 21.5, 38.5, 17.5, 44.5, 12.5, 3.44749
62.5, 62, 2087, 28.2397, 3.85566, 0.0324987, 0.333758, 0.0396723, 0.0158874, 0.278908, 0.0205628, 0.0702166, 0.185121, 0.341251, 0.0787139, 2.44393, 0.689008, 0.356095, 0.123437, 8.69079, 1.44531, 0.00130344, 0.128744, 4.85009, 2.67984, 1.26654, 0.0282012, 0.1717, 0.0747784, 0.0315794, 0.00609793, 33.5, 22.5, 39.5, 17.5, 45.5, 13.5, 3.45065
63.5, 63, 2084, 28.7294, 4.00552, 0.0333513, 0.335191, 0.0401484, 0.0161695, 0.286536, 0.0210212, 0.0709578, 0.189795, 0.34744, 0.0828452, 2.526, 0.688096, 0.368054, 0.122902, 9.01718, 1.50535, 0.00135171, 0.115112, 4.64745, 2.74382, 1.25447, 0.0277726, 0.169058, 0.0753182, 0.032426, 0.00605081, 33.5, 22.5, 39.5, 17.5, 45.5, 13.5, 3.45322
64.5, 64, 2213, 29.6217, 3.94215, 0.0332896, 0.341614, 0.0410024, 0.0171042, 0.283136, 0.0209024, 0.0715077, 0.190815, 0.372194, 0.0861069, 2.83605, 0.740045, 0.41323, 0.126732, 8.96651, 1.52768, 0.00136378, 0.128744, 5.07931, 2.80186, 1.28842, 0.0287529, 0.167938, 0.0768967, 0.0322094, 0.00613937, 34.5, 23.5, 40.5, 18.5, 47.5, 14.5, 3.45778
65.5, 65, 2257, 29.8188, 4.07617, 0.0348786, 0.343583, 0.0409674, 0.0169965, 0.293412, 0.0209727, 0.0732255, 0.193712, 0.31915, 0.0821929, 2.79045, 0.740045, 0.406587, 0.127898, 9.09088, 1.54518, 0.00133361, 0.125715, 5.01951, 2.84691, 1.30907, 0.0293183, 0.17191, 0.0793363, 0.033312, 0.00608711, 34.5, 23.5, 40.5, 18.5, 47.5, 14.5, 3.45877
66.5, 66, 2415, 30.715, 4.03892, 0.0346126, 0.345088, 0.0418355, 0.0169297, 0.291517, 0.021596, 0.0754742, 0.191276, 0.357165, 0.0776266, 2.77222, 0.775589, 0.403929, 0.132311, 9.3949, 1.57204, 0.00139395, 0.131016, 5.47795, 2.92416, 1.31623, 0.0294278, 0.17394, 0.0795378, 0.0323276, 0.00604246, 36.5, 24.5, 42.5, 19.5, 48.5, 15.5, 3.46317
67.5, 67, 2433, 30.9559, 4.09286, 0.0348504, 0.353139, 0.0413875, 0.0170049, 0.29527, 0.0217351, 0.075951, 0.198616, 0.381035, 0.0913255, 2.67191, 0.734577, 0.389313, 0.132836, 9.44952, 1.65411, 0.00133964, 0.149949, 5.53774, 2.99188, 1.31071, 0.0302987, 0.17583, 0.081868, 0.0348279, 0.0060338, 36.5, 24.5, 42.5, 19.5, 48.5, 15.5, 3.46432
68.5, 68, 2540, 31.7767, 4.22089, 0.0356855, 0.357902, 0.0420665, 0.0170064, 0.296052, 0.0223154, 0.0771376, 0.195028, 0.405789, 0.0898034, 2.92724, 0.770121, 0.426517, 0.136792, 9.53112, 1.7229, 0.00157498, 0.127987, 5.62411, 3.07286, 1.34302, 0.0301345, 0.177842, 0.0832484, 0.0354776, 0.006069, 37.5, 25.5, 43.5, 20.5, 49.5, 15.5, 3.46819
69.5, 69, 2600, 32.6379, 4.30781, 0.0357594, 0.363737, 0.0437257, 0.0177405, 0.303514, 0.0231175, 0.0803974, 0.200558, 0.386339, 0.0865418, 3.15978, 0.76921, 0.4604, 0.138017, 9.83184, 1.71928, 0.00141809, 0.1242, 5.6972, 3.18687, 1.35979, 0.030513, 0.182742, 0.086894, 0.0344342, 0.00607914, 38.5, 26.5, 44.5, 21.5, 50.5, 16.5, 3.47213
70.5, 70, 2604, 33.0247, 4.38616, 0.0371617, 0.370087, 0.0436977, 0.0183003, 0.307662, 0.0232806, 0.0829504, 0.200394, 0.403136, 0.0915429, 2.9546, 0.779235, 0.430503, 0.141273, 9.9391, 1.80528, 0.00143619, 0.156007, 5.89984, 3.2369, 1.37145, 0.0311239, 0.185052, 0.0877175, 0.034631, 0.00615477, 38.5, 26.5, 44.5, 21.5, 51.5, 16.5, 3.47386
