bin_low_edge, bin_center, fitted_data, total_model, Nnbb, K40, K42, Co60, Ac228, Bi212Tl208, Pb214Bi214, alpha
60435, 60442.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
60450, 60457.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
60465, 60472.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
60480, 60487.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
60495, 60502.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
60510, 60517.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
60525, 60532.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
60540, 60547.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
60555, 60562.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
60570, 60577.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
60585, 60592.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
60600, 60607.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
60615, 60622.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
60630, 60637.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
60645, 60652.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
60660, 60667.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
60675, 60682.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
60690, 60697.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
60705, 60712.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
60720, 60727.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
60735, 60742.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
60750, 60757.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
60765, 60772.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
60780, 60787.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
60795, 60802.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
60810, 60817.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
60825, 60832.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
60840, 60847.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
60855, 60862.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
60870, 60877.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
60885, 60892.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
60900, 60907.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
60915, 60922.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
60930, 60937.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
60945, 60952.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
60960, 60967.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
60975, 60982.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
60990, 60997.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
61005, 61012.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
61020, 61027.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
61035, 61042.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
61050, 61057.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
61065, 61072.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
61080, 61087.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
61095, 61102.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
61110, 61117.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
61125, 61132.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
61140, 61147.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
61155, 61162.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
61170, 61177.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
61185, 61192.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
61200, 61207.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
61215, 61222.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
61230, 61237.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
61245, 61252.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
61260, 61267.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
61275, 61282.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
61290, 61297.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
61305, 61312.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
61320, 61327.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
61335, 61342.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
61350, 61357.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
61365, 61372.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
61380, 61387.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
61395, 61402.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
61410, 61417.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
61425, 61432.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
61440, 61447.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
61455, 61462.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
61470, 61477.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
61485, 61492.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
61500, 61507.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
61515, 61522.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
61530, 61537.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
61545, 61552.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
61560, 61567.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
61575, 61582.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
61590, 61597.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
61605, 61612.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
61620, 61627.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
61635, 61642.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
61650, 61657.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
61665, 61672.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
61680, 61687.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
61695, 61702.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
61710, 61717.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
61725, 61732.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
61740, 61747.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
61755, 61762.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
61770, 61777.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
61785, 61792.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
61800, 61807.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
61815, 61822.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
61830, 61837.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
61845, 61852.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
61860, 61867.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
61875, 61882.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
61890, 61897.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
61905, 61912.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
61920, 61927.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
61935, 61942.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
61950, 61957.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
61965, 61972.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
61980, 61987.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
61995, 62002.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
62010, 62017.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
62025, 62032.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
62040, 62047.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
62055, 62062.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
62070, 62077.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
62085, 62092.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
62100, 62107.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
62115, 62122.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
62130, 62137.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
62145, 62152.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
62160, 62167.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
62175, 62182.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
62190, 62197.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
62205, 62212.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
62220, 62227.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
62235, 62242.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
62250, 62257.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
62265, 62272.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
62280, 62287.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
62295, 62302.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
62310, 62317.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
62325, 62332.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
62340, 62347.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
62355, 62362.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
62370, 62377.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
62385, 62392.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
62400, 62407.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
62415, 62422.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
62430, 62437.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
62445, 62452.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
62460, 62467.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
62475, 62482.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
62490, 62497.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
62505, 62512.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
62520, 62527.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
62535, 62542.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
62550, 62557.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
62565, 62572.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
62580, 62587.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
62595, 62602.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
62610, 62617.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
62625, 62632.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
62640, 62647.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
62655, 62662.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
62670, 62677.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
62685, 62692.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
62700, 62707.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
62715, 62722.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
62730, 62737.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
62745, 62752.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
62760, 62767.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
62775, 62782.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
62790, 62797.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
62805, 62812.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
62820, 62827.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
62835, 62842.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
62850, 62857.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
62865, 62872.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
62880, 62887.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
62895, 62902.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
62910, 62917.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
62925, 62932.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
62940, 62947.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
62955, 62962.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
62970, 62977.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
62985, 62992.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
63000, 63007.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
63015, 63022.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
63030, 63037.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
63045, 63052.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
63060, 63067.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
63075, 63082.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
63090, 63097.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
63105, 63112.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
63120, 63127.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
63135, 63142.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
63150, 63157.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
63165, 63172.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
63180, 63187.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
63195, 63202.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
63210, 63217.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
63225, 63232.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
63240, 63247.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
63255, 63262.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
63270, 63277.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
63285, 63292.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
63300, 63307.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
63315, 63322.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
63330, 63337.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
63345, 63352.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
63360, 63367.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
63375, 63382.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
63390, 63397.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
63405, 63412.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
63420, 63427.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
63435, 63442.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
63450, 63457.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
63465, 63472.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
63480, 63487.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
63495, 63502.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
63510, 63517.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
63525, 63532.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
63540, 63547.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
63555, 63562.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
63570, 63577.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
63585, 63592.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
63600, 63607.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
63615, 63622.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
63630, 63637.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
63645, 63652.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
63660, 63667.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
63675, 63682.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
63690, 63697.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
63705, 63712.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
63720, 63727.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
63735, 63742.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
63750, 63757.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
63765, 63772.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
63780, 63787.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
63795, 63802.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
63810, 63817.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
63825, 63832.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
63840, 63847.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
63855, 63862.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
63870, 63877.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
63885, 63892.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
63900, 63907.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
63915, 63922.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
63930, 63937.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
63945, 63952.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
63960, 63967.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
63975, 63982.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
63990, 63997.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
64005, 64012.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
64020, 64027.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
64035, 64042.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
64050, 64057.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
64065, 64072.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
64080, 64087.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
64095, 64102.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
64110, 64117.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
64125, 64132.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
64140, 64147.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
64155, 64162.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
64170, 64177.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
64185, 64192.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
64200, 64207.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
64215, 64222.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
64230, 64237.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
64245, 64252.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
64260, 64267.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
64275, 64282.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
64290, 64297.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
64305, 64312.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
64320, 64327.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
64335, 64342.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
64350, 64357.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
64365, 64372.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
64380, 64387.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
64395, 64402.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
64410, 64417.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
64425, 64432.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
64440, 64447.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
64455, 64462.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
64470, 64477.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
64485, 64492.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
64500, 64507.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
64515, 64522.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
