bin_low_edge, bin_center, fitted_data, total_model, Nnbb, K40, K42, Co60, Ac228, Bi212Tl208, Pb214Bi214, alpha
58755, 58762.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
58770, 58777.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
58785, 58792.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
58800, 58807.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
58815, 58822.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
58830, 58837.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
58845, 58852.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
58860, 58867.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
58875, 58882.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
58890, 58897.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
58905, 58912.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
58920, 58927.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
58935, 58942.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
58950, 58957.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
58965, 58972.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
58980, 58987.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
58995, 59002.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
59010, 59017.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
59025, 59032.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
59040, 59047.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
59055, 59062.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
59070, 59077.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
59085, 59092.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
59100, 59107.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
59115, 59122.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
59130, 59137.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
59145, 59152.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
59160, 59167.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
59175, 59182.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
59190, 59197.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
59205, 59212.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
59220, 59227.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
59235, 59242.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
59250, 59257.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
59265, 59272.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
59280, 59287.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
59295, 59302.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
59310, 59317.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
59325, 59332.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
59340, 59347.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
59355, 59362.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
59370, 59377.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
59385, 59392.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
59400, 59407.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
59415, 59422.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
59430, 59437.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
59445, 59452.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
59460, 59467.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
59475, 59482.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
59490, 59497.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
59505, 59512.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
59520, 59527.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
59535, 59542.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
59550, 59557.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
59565, 59572.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
59580, 59587.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
59595, 59602.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
59610, 59617.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
59625, 59632.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
59640, 59647.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
59655, 59662.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
59670, 59677.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
59685, 59692.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
59700, 59707.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
59715, 59722.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
59730, 59737.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
59745, 59752.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
59760, 59767.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
59775, 59782.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
59790, 59797.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
59805, 59812.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
59820, 59827.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
59835, 59842.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
59850, 59857.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
59865, 59872.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
59880, 59887.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
59895, 59902.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
59910, 59917.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
59925, 59932.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
59940, 59947.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
59955, 59962.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
59970, 59977.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
59985, 59992.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
60000, 60007.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
60015, 60022.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
60030, 60037.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
60045, 60052.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
60060, 60067.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
60075, 60082.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
60090, 60097.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
60105, 60112.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
60120, 60127.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
60135, 60142.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
60150, 60157.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
60165, 60172.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
60180, 60187.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
60195, 60202.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
60210, 60217.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
60225, 60232.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
60240, 60247.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
60255, 60262.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
60270, 60277.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
60285, 60292.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
60300, 60307.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
60315, 60322.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
60330, 60337.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
60345, 60352.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
60360, 60367.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
60375, 60382.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
60390, 60397.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
60405, 60412.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
60420, 60427.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
60435, 60442.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
60450, 60457.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
60465, 60472.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
60480, 60487.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
60495, 60502.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
60510, 60517.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
60525, 60532.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
60540, 60547.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
60555, 60562.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
60570, 60577.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
60585, 60592.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
60600, 60607.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
60615, 60622.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
60630, 60637.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
60645, 60652.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
60660, 60667.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
60675, 60682.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
60690, 60697.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
60705, 60712.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
60720, 60727.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
60735, 60742.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
60750, 60757.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
60765, 60772.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
60780, 60787.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
60795, 60802.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
60810, 60817.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
60825, 60832.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
60840, 60847.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
60855, 60862.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
60870, 60877.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
60885, 60892.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
60900, 60907.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
60915, 60922.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
60930, 60937.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
60945, 60952.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
60960, 60967.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
60975, 60982.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
60990, 60997.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
61005, 61012.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
61020, 61027.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
61035, 61042.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
61050, 61057.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
61065, 61072.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
61080, 61087.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
61095, 61102.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
61110, 61117.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
61125, 61132.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
61140, 61147.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
61155, 61162.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
61170, 61177.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
61185, 61192.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
61200, 61207.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
61215, 61222.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
61230, 61237.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
61245, 61252.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
61260, 61267.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
61275, 61282.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
61290, 61297.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
61305, 61312.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
61320, 61327.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
61335, 61342.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
61350, 61357.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
61365, 61372.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
61380, 61387.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
61395, 61402.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
61410, 61417.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
61425, 61432.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
61440, 61447.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
61455, 61462.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
61470, 61477.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
61485, 61492.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
61500, 61507.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
61515, 61522.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
61530, 61537.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
61545, 61552.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
61560, 61567.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
61575, 61582.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
61590, 61597.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
61605, 61612.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
61620, 61627.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
61635, 61642.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
61650, 61657.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
61665, 61672.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
61680, 61687.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
61695, 61702.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
61710, 61717.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
61725, 61732.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
61740, 61747.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
61755, 61762.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
61770, 61777.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
61785, 61792.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
61800, 61807.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
61815, 61822.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
61830, 61837.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
61845, 61852.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
61860, 61867.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
61875, 61882.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
61890, 61897.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
61905, 61912.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
61920, 61927.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
61935, 61942.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
61950, 61957.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
61965, 61972.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
61980, 61987.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
61995, 62002.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
62010, 62017.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
62025, 62032.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
62040, 62047.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
62055, 62062.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
62070, 62077.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
62085, 62092.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
62100, 62107.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
62115, 62122.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
62130, 62137.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
62145, 62152.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
62160, 62167.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
62175, 62182.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
62190, 62197.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
62205, 62212.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
62220, 62227.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
62235, 62242.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
62250, 62257.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
62265, 62272.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
62280, 62287.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
62295, 62302.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
62310, 62317.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
62325, 62332.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
62340, 62347.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
62355, 62362.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
62370, 62377.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
62385, 62392.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
62400, 62407.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
62415, 62422.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
62430, 62437.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
62445, 62452.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
62460, 62467.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
62475, 62482.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
62490, 62497.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
62505, 62512.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
62520, 62527.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
62535, 62542.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
62550, 62557.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
62565, 62572.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
62580, 62587.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
62595, 62602.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
62610, 62617.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
62625, 62632.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
62640, 62647.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
62655, 62662.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
62670, 62677.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
62685, 62692.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
62700, 62707.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
62715, 62722.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
62730, 62737.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
62745, 62752.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
62760, 62767.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
62775, 62782.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
62790, 62797.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
62805, 62812.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
62820, 62827.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
62835, 62842.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
