xunit, xunit_low, fitted_data, total_model, Nnbb_bege, Ac228_holders, Co60_cables, K40_close, K42_inside_ms, K42_nplus_coax, K42_outside_ms, Th228_cables, U238_cables, alpha_high_energy_bege, 1sig_p, 1sig_m, 2sig_p, 2sig_m, 3sig_p, 3sig_m, norm_pois_res
2162.5, 2162, 0, 0.202096, 0, 0, 0.000548639, 0, 0.0303351, 0, 0.00215265, 0, 0.0102614, 0.158798, 0.5, 0, 1.5, 0, 2.5, 0, -0.703823
2163.5, 2163, 0, 0.199865, 0, 0, 0.000317633, 0, 0.0288905, 0, 0, 0.00155099, 0.0102614, 0.158845, 0.5, 0, 1.5, 0, 2.5, 0, -0.703992
2164.5, 2164, 0, 0.200205, 0, 0, 0.000664141, 0, 0.0269645, 0, 0.00215265, 0.000930595, 0.0107075, 0.158786, 0.5, 0, 1.5, 0, 2.5, 0, -0.703967
2165.5, 2165, 0, 0.209991, 0, 0, 0.000519763, 0, 0.0337056, 0, 0, 0.00124079, 0.0156151, 0.158909, 0.5, 0, 1.5, 0, 2.5, 0, -0.718767
2166.5, 2166, 0, 0.210562, 0, 0, 0.000664141, 0, 0.0312981, 0, 0.00215265, 0.000620397, 0.0169536, 0.158873, 0.5, 0, 1.5, 0, 2.5, 0, -0.718714
2167.5, 2167, 0, 0.206408, 0, 0, 0.000433136, 0, 0.0303351, 0, 0.00430531, 0.00124079, 0.0111537, 0.15894, 0.5, 0, 1.5, 0, 2.5, 0, -0.719075
2168.5, 2168, 0, 0.206385, 0, 0, 0.000346509, 0, 0.0312981, 0, 0.00215265, 0.000620397, 0.0129382, 0.159029, 0.5, 0, 1.5, 0, 2.5, 0, -0.719077
2169.5, 2169, 0, 0.214181, 0, 0, 0.00060639, 0, 0.0351501, 0, 0.00430531, 0.000930595, 0.0142767, 0.158912, 0.5, 0, 1.5, 0, 2.5, 0, -0.718351
2170.5, 2170, 0, 0.205776, 0, 0, 0.000635266, 0, 0.0337056, 0, 0, 0.000930595, 0.0115998, 0.158905, 0.5, 0, 1.5, 0, 2.5, 0, -0.719125
2171.5, 2171, 0, 0.219749, 0, 0, 0.000721893, 0, 0.0404467, 0, 0.00430531, 0.000620397, 0.0147228, 0.158932, 0.5, 0, 1.5, 0, 2.5, 0, -0.733459
2172.5, 2172, 0, 0.220233, 0, 0, 0.00080852, 0, 0.0322611, 0.00181654, 0.00861061, 0.00124079, 0.0165074, 0.158988, 0.5, 0, 1.5, 0, 2.5, 0, -0.733405
2173.5, 2173, 0, 0.208139, 0, 0, 0.000519763, 0, 0.0327426, 0, 0.00215265, 0.00124079, 0.0124921, 0.158991, 0.5, 0, 1.5, 0, 2.5, 0, -0.718932
2174.5, 2174, 0, 0.202601, 0, 0, 0.000577514, 0, 0.0298535, 0, 0, 0.000620397, 0.0124921, 0.159058, 0.5, 0, 1.5, 0, 2.5, 0, -0.703783
2175.5, 2175, 0, 0.209932, 0, 0, 0.000577514, 0, 0.0303351, 0, 0.00215265, 0, 0.0178459, 0.159021, 0.5, 0, 1.5, 0, 2.5, 0, -0.718772
2176.5, 2176, 0, 0.200093, 0, 0, 0.000433136, 0, 0.0231124, 0, 0, 0.00248159, 0.015169, 0.158897, 0.5, 0, 1.5, 0, 2.5, 0, -0.703976
2177.5, 2177, 1, 0.205373, 0, 0, 0.00040426, 0, 0.0269645, 0, 0.00430531, 0.00124079, 0.0133844, 0.159073, 0.5, 0, 1.5, 0, 2.5, 0, 0.478618
2178.5, 2178, 0, 0.210559, 0, 0, 0.000519763, 0, 0.0327426, 0, 0.00215265, 0.000930595, 0.015169, 0.159044, 0.5, 0, 1.5, 0, 2.5, 0, -0.718714
2179.5, 2179, 0, 0.208731, 0, 0, 0.000635266, 0, 0.0322611, 0, 0, 0.000620397, 0.0160613, 0.159153, 0.5, 0, 1.5, 0, 2.5, 0, -0.71888
2180.5, 2180, 0, 0.208841, 0, 0, 0.000577514, 0, 0.0308166, 0, 0.00215265, 0.000620397, 0.0156151, 0.159059, 0.5, 0, 1.5, 0, 2.5, 0, -0.71887
2181.5, 2181, 0, 0.204951, 0, 0, 0.000577514, 0, 0.029372, 0, 0, 0.000310198, 0.0156151, 0.159077, 0.5, 0, 1.5, 0, 2.5, 0, -0.703583
2182.5, 2182, 0, 0.213401, 0, 0, 0.000433136, 0, 0.0288905, 0, 0.00430531, 0.000930595, 0.0196304, 0.159211, 0.5, 0, 1.5, 0, 2.5, 0, -0.718433
2183.5, 2183, 0, 0.213461, 0, 0, 0.000693017, 0, 0.0288905, 0, 0.00430531, 0.00217139, 0.018292, 0.159109, 0.5, 0, 1.5, 0, 2.5, 0, -0.718427
2184.5, 2184, 1, 0.206818, 0, 0, 0.000317633, 0, 0.028409, 0.00181654, 0, 0.000620397, 0.0165074, 0.159147, 0.5, 0, 1.5, 0, 2.5, 0, 0.466645
2185.5, 2185, 0, 0.205351, 0, 0, 0.000548639, 0, 0.02552, 0, 0, 0.000930595, 0.0191843, 0.159168, 0.5, 0, 1.5, 0, 2.5, 0, -0.703547
2186.5, 2186, 0, 0.21964, 0, 0, 0.000721893, 0, 0.0394837, 0, 0, 0.00155099, 0.0187381, 0.159145, 0.5, 0, 1.5, 0, 2.5, 0, -0.733471
2187.5, 2187, 0, 0.215729, 0, 0, 0.000635266, 0, 0.0365947, 0, 0.00215265, 0.00155099, 0.0156151, 0.15918, 0.5, 0, 1.5, 0, 2.5, 0, -0.718184
2188.5, 2188, 0, 0.218644, 0, 0, 0.000779644, 0, 0.0351501, 0, 0.00430531, 0.00186119, 0.0173997, 0.159148, 0.5, 0, 1.5, 0, 2.5, 0, -0.733579
2189.5, 2189, 0, 0.223693, 0, 0, 0.000635266, 0, 0.0409282, 0, 0, 0.00155099, 0.021415, 0.159164, 0.5, 0, 1.5, 0, 2.5, 0, -0.732997
2190.5, 2190, 0, 0.226101, 0, 0, 0.000433136, 0, 0.029372, 0, 0, 0.000930595, 0.0361379, 0.159228, 0.5, 0, 1.5, 0, 2.5, 0, -0.732691
2191.5, 2191, 0, 0.228965, 0, 0, 0.000721893, 0, 0.0288905, 0, 0, 0.00124079, 0.0388147, 0.159297, 0.5, 0, 1.5, 0, 2.5, 0, -0.748118
2192.5, 2192, 0, 0.249968, 0, 0, 0.000664141, 0, 0.0226309, 0, 0.00861061, 0.00124079, 0.0575529, 0.159269, 0.5, 0, 1.5, 0, 2.5, 0, -0.760809
2193.5, 2193, 0, 0.247364, 0, 0, 0.000664141, 0, 0.0380392, 0, 0.00215265, 0.000930595, 0.0463992, 0.159178, 0.5, 0, 1.5, 0, 2.5, 0, -0.761261
2194.5, 2194, 0, 0.218993, 0, 0, 0.000635266, 0, 0.0269645, 0, 0.00430531, 0.00155099, 0.0263226, 0.159215, 0.5, 0, 1.5, 0, 2.5, 0, -0.733541
2195.5, 2195, 0, 0.208378, 0, 0, 0.000490887, 0, 0.0298535, 0, 0, 0.000930595, 0.0178459, 0.159257, 0.5, 0, 1.5, 0, 2.5, 0, -0.718911
2196.5, 2196, 0, 0.212698, 0, 0, 0.000577514, 0, 0.0317796, 0, 0.00430531, 0.00124079, 0.0156151, 0.159179, 0.5, 0, 1.5, 0, 2.5, 0, -0.718505
2197.5, 2197, 0, 0.219887, 0, 0, 0.000693017, 0, 0.0356316, 0, 0.00430531, 0.00155099, 0.018292, 0.159414, 0.5, 0, 1.5, 0, 2.5, 0, -0.733443
2198.5, 2198, 0, 0.210194, 0, 0, 0.000693017, 0, 0.0260015, 0, 0.00215265, 0.000620397, 0.021415, 0.159312, 0.5, 0, 1.5, 0, 2.5, 0, -0.718748
2199.5, 2199, 1, 0.224039, 0, 0, 0.000490887, 0, 0.028409, 0, 0.00215265, 0.000620397, 0.0330148, 0.159351, 0.5, 0, 1.5, 0, 2.5, 0, 0.471105
2200.5, 2200, 0, 0.293523, 0, 0, 0.000548639, 0, 0.0312981, 0, 0, 0.000620397, 0.101721, 0.159335, 0.5, 0, 1.5, 0, 3.5, 0, -0.816132
2201.5, 2201, 0, 0.672691, 0, 0, 0.000721893, 0, 0.0269645, 0, 0.00430531, 0.00124079, 0.480054, 0.159405, 1.5, 0, 2.5, 0, 4.5, 0, -1.17023
2202.5, 2202, 1, 1.74999, 0, 0, 0.00060639, 0, 0.0279275, 0, 0.00215265, 0.00248159, 1.5575, 0.159325, 2.5, 0, 4.5, 0, 6.5, 0, -0.567847
2203.5, 2203, 3, 3.2776, 0, 0, 0.000635266, 0, 0.0235939, 0, 0.00430531, 0.00155099, 3.08823, 0.159292, 4.5, 0.5, 7.5, 0, 9.5, 0, -0.0797575
2204.5, 2204, 4, 3.52401, 0, 0, 0.000375384, 0, 0.0250385, 0, 0.00215265, 0.00124079, 3.33584, 0.159364, 5.5, 1.5, 7.5, 0, 10.5, 0, 0.318148
2205.5, 2205, 3, 2.03088, 0, 0, 0.000490887, 0, 0.0327426, 0, 0.00645796, 0.00124079, 1.83054, 0.159413, 3.5, 0.5, 5.5, 0, 7.5, 0, 0.649073
2206.5, 2206, 1, 0.747125, 0, 0, 0.000577514, 0, 0.0279275, 0, 0.00430531, 0.00124079, 0.553668, 0.159407, 1.5, 0, 2.5, 0, 4.5, 0, 0.146547
2207.5, 2207, 1, 0.296538, 0, 0, 0.000664141, 0, 0.0312981, 0, 0, 0.000310198, 0.104844, 0.159422, 0.5, 0, 1.5, 0, 3.5, 0, 0.451147
2208.5, 2208, 0, 0.210535, 0, 0, 0.00060639, 0, 0.026483, 0, 0.00215265, 0.00124079, 0.0205227, 0.159529, 0.5, 0, 1.5, 0, 2.5, 0, -0.718716
2209.5, 2209, 0, 0.204704, 0, 0, 0.000693017, 0, 0.0341871, 0, 0.00215265, 0.00155099, 0.0066922, 0.159428, 0.5, 0, 1.5, 0, 2.5, 0, -0.703605
2210.5, 2210, 0, 0.197006, 0, 0, 0.000721893, 0, 0.0269645, 0, 0.00430531, 0.00155099, 0.00401532, 0.159448, 0.5, 0, 1.5, 0, 2.5, 0, -0.704182
2211.5, 2211, 1, 0.196763, 0, 0, 0.000519763, 0, 0.0269645, 0, 0.00215265, 0.000930595, 0.0066922, 0.159504, 0.5, 0, 1.5, 0, 2.5, 0, 0.468856
2212.5, 2212, 0, 0.194197, 0, 0, 0.000490887, 0, 0.0288905, 0, 0, 0.000930595, 0.00446146, 0.159424, 0.5, 0, 1.5, 0, 2.5, 0, -0.688824
2213.5, 2213, 1, 0.199235, 0, 0, 0.000635266, 0, 0.0312981, 0, 0, 0.000310198, 0.00758449, 0.159407, 0.5, 0, 1.5, 0, 2.5, 0, 0.471694
2214.5, 2214, 1, 0.201656, 0, 0, 0.000635266, 0, 0.0327426, 0, 0.00215265, 0.00124079, 0.00535376, 0.15953, 0.5, 0, 1.5, 0, 2.5, 0, 0.474446
2215.5, 2215, 1, 0.19644, 0, 0, 0.000837396, 0, 0.0308166, 0, 0.00215265, 0.000930595, 0.00223073, 0.159472, 0.5, 0, 1.5, 0, 2.5, 0, 0.468482
2216.5, 2216, 0, 0.201651, 0, 0, 0.000317633, 0, 0.0337056, 0, 0.00215265, 0.000620397, 0.00535376, 0.159501, 0.5, 0, 1.5, 0, 2.5, 0, -0.703858
2217.5, 2217, 0, 0.194939, 0, 0, 0.000837396, 0, 0.0288905, 0, 0, 0.00248159, 0.00312302, 0.159606, 0.5, 0, 1.5, 0, 2.5, 0, -0.704302
2218.5, 2218, 0, 0.196858, 0, 0, 0.00060639, 0, 0.0312981, 0, 0.00215265, 0.000620397, 0.00267688, 0.159503, 0.5, 0, 1.5, 0, 2.5, 0, -0.704191
2219.5, 2219, 0, 0.193801, 0, 0, 0.00040426, 0, 0.0250385, 0, 0.00430531, 0.000930595, 0.00356917, 0.159553, 0.5, 0, 1.5, 0, 2.5, 0, -0.68885
2220.5, 2220, 1, 0.187499, 0, 0, 0.000721893, 0, 0.0216679, 0, 0, 0.00155099, 0.00401532, 0.159543, 0.5, 0, 1.5, 0, 2.5, 0, 0.471418
2221.5, 2221, 0, 0.205375, 0, 0, 0.00080852, 0, 0.0322611, 0, 0.00430531, 0.00217139, 0.00624605, 0.159583, 0.5, 0, 1.5, 0, 2.5, 0, -0.703544
2222.5, 2222, 0, 0.198151, 0, 0, 0.00080852, 0, 0.029372, 0, 0.00215265, 0.00124079, 0.00490761, 0.159669, 0.5, 0, 1.5, 0, 2.5, 0, -0.70411
2223.5, 2223, 0, 0.190929, 0, 0, 0.000548639, 0, 0.02552, 0, 0, 0.00124079, 0.00401532, 0.159605, 0.5, 0, 1.5, 0, 2.5, 0, -0.689022
2224.5, 2224, 0, 0.19327, 0, 0, 0.000548639, 0, 0.0279275, 0, 0, 0.000620397, 0.00446146, 0.159712, 0.5, 0, 1.5, 0, 2.5, 0, -0.688884
2225.5, 2225, 0, 0.202784, 0, 0, 0.000548639, 0, 0.0337056, 0, 0.00215265, 0.000930595, 0.0057999, 0.159646, 0.5, 0, 1.5, 0, 2.5, 0, -0.703768
2226.5, 2226, 0, 0.197678, 0, 0, 0.000664141, 0, 0.0303351, 0, 0.00215265, 0.000930595, 0.00401532, 0.159581, 0.5, 0, 1.5, 0, 2.5, 0, -0.70414
2227.5, 2227, 0, 0.201261, 0, 0, 0.000779644, 0, 0.0298535, 0, 0.00430531, 0.00217139, 0.00446146, 0.15969, 0.5, 0, 1.5, 0, 2.5, 0, -0.703888
2228.5, 2228, 0, 0.195196, 0, 0, 0.00060639, 0, 0.02552, 0, 0, 0.00217139, 0.00713834, 0.15976, 0.5, 0, 1.5, 0, 2.5, 0, -0.704288
2229.5, 2229, 0, 0.193927, 0, 0, 0.000721893, 0, 0.0279275, 0, 0, 0.000620397, 0.00490761, 0.15975, 0.5, 0, 1.5, 0, 2.5, 0, -0.688842
2230.5, 2230, 0, 0.189968, 0, 0, 0.000779644, 0, 0.0250385, 0, 0, 0.000930595, 0.00356917, 0.15965, 0.5, 0, 1.5, 0, 2.5, 0, -0.689073
2231.5, 2231, 0, 0.196127, 0, 0, 0.000548639, 0, 0.028409, 0, 0.00215265, 0.00124079, 0.00401532, 0.159761, 0.5, 0, 1.5, 0, 2.5, 0, -0.704235
2232.5, 2232, 0, 0.198534, 0, 0, 0.000750769, 0, 0.02552, 0, 0.00645796, 0.00155099, 0.00446146, 0.159793, 0.5, 0, 1.5, 0, 2.5, 0, -0.704084
2233.5, 2233, 0, 0.193825, 0, 0, 0.000866272, 0, 0.0260015, 0, 0.00215265, 0.00186119, 0.00312302, 0.15982, 0.5, 0, 1.5, 0, 2.5, 0, -0.688849
2234.5, 2234, 0, 0.19884, 0, 0, 0.00060639, 0, 0.0322611, 0, 0.00215265, 0.00279179, 0.00133844, 0.15969, 0.5, 0, 1.5, 0, 2.5, 0, -0.704064
2235.5, 2235, 0, 0.194405, 0, 0, 0.000866272, 0, 0.026483, 0, 0.00215265, 0.000620397, 0.00446146, 0.159821, 0.5, 0, 1.5, 0, 2.5, 0, -0.70433
2236.5, 2236, 0, 0.19232, 0, 0, 0.000721893, 0, 0.027446, 0, 0, 0.000310198, 0.00401532, 0.159827, 0.5, 0, 1.5, 0, 2.5, 0, -0.688943
2237.5, 2237, 0, 0.196956, 0, 0, 0.00060639, 0, 0.028409, 0, 0, 0.00372238, 0.00446146, 0.159757, 0.5, 0, 1.5, 0, 2.5, 0, -0.704185
2238.5, 2238, 0, 0.20217, 0, 0, 0.000866272, 0, 0.0317796, 0, 0, 0.00217139, 0.00758449, 0.159769, 0.5, 0, 1.5, 0, 2.5, 0, -0.703817
2239.5, 2239, 0, 0.195726, 0, 0, 0.000866272, 0, 0.0235939, 0, 0.00645796, 0.000930595, 0.00401532, 0.159862, 0.5, 0, 1.5, 0, 2.5, 0, -0.704258
2240.5, 2240, 0, 0.19399, 0, 0, 0.000750769, 0, 0.026483, 0, 0.00215265, 0.00155099, 0.00312302, 0.15993, 0.5, 0, 1.5, 0, 2.5, 0, -0.688838
2241.5, 2241, 0, 0.202376, 0, 0, 0.000895147, 0, 0.0332241, 0, 0.00215265, 0.000930595, 0.00535376, 0.15982, 0.5, 0, 1.5, 0, 2.5, 0, -0.703801
2242.5, 2242, 0, 0.18733, 0, 0, 0.00112615, 0, 0.0231124, 0, 0, 0.00186119, 0.00133844, 0.159892, 0.5, 0, 1.5, 0, 2.5, 0, -0.689195
2243.5, 2243, 0, 0.202951, 0, 0, 0.00080852, 0, 0.0312981, 0, 0.00430531, 0.00186119, 0.00490761, 0.159771, 0.5, 0, 1.5, 0, 2.5, 0, -0.703754
2244.5, 2244, 0, 0.199876, 0, 0, 0.000635266, 0, 0.0337056, 0, 0, 0.00124079, 0.00446146, 0.159833, 0.5, 0, 1.5, 0, 2.5, 0, -0.703991
2245.5, 2245, 0, 0.192077, 0, 0, 0.0010684, 0, 0.0260015, 0, 0, 0.000620397, 0.00446146, 0.159925, 0.5, 0, 1.5, 0, 2.5, 0, -0.688957
2246.5, 2246, 0, 0.192609, 0, 0, 0.000548639, 0, 0.0240754, 0, 0, 0.00310198, 0.00490761, 0.159975, 0.5, 0, 1.5, 0, 2.5, 0, -0.688925
2247.5, 2247, 0, 0.204709, 0, 0, 0.000693017, 0, 0.027446, 0, 0.00861061, 0.00217139, 0.0057999, 0.159988, 0.5, 0, 1.5, 0, 2.5, 0, -0.703604
2248.5, 2248, 0, 0.192078, 0, 0, 0.00080852, 0, 0.0245569, 0, 0.00215265, 0.000620397, 0.00401532, 0.159924, 0.5, 0, 1.5, 0, 2.5, 0, -0.688957
2249.5, 2249, 0, 0.194404, 0, 0, 0.00080852, 0, 0.0260015, 0, 0.00215265, 0.00186119, 0.00356917, 0.160011, 0.5, 0, 1.5, 0, 2.5, 0, -0.70433
2250.5, 2250, 0, 0.199603, 0, 0, 0.000693017, 0, 0.0312981, 0, 0.00215265, 0.000930595, 0.00446146, 0.160068, 0.5, 0, 1.5, 0, 2.5, 0, -0.704011
2251.5, 2251, 0, 0.203232, 0, 0, 0.000924023, 0, 0.029372, 0, 0.00645796, 0.00155099, 0.00490761, 0.160019, 0.5, 0, 1.5, 0, 2.5, 0, -0.703731
2252.5, 2252, 0, 0.192254, 0, 0, 0.000837396, 0, 0.0260015, 0, 0, 0.000930595, 0.00446146, 0.160023, 0.5, 0, 1.5, 0, 2.5, 0, -0.688947
2253.5, 2253, 0, 0.202907, 0, 0, 0.000837396, 0, 0.0312981, 0, 0.00430531, 0.00155099, 0.00490761, 0.160007, 0.5, 0, 1.5, 0, 2.5, 0, -0.703758
2254.5, 2254, 0, 0.199946, 0, 0, 0.000664141, 0, 0.0298535, 0, 0.00215265, 0.00186119, 0.00535376, 0.160061, 0.5, 0, 1.5, 0, 2.5, 0, -0.703986
2255.5, 2255, 0, 0.194636, 0, 0, 0.000895147, 0, 0.026483, 0, 0, 0.00186119, 0.00535376, 0.160043, 0.5, 0, 1.5, 0, 2.5, 0, -0.704318
2256.5, 2256, 0, 0.196988, 0, 0, 0.000981774, 0, 0.0269645, 0, 0, 0.00124079, 0.00758449, 0.160216, 0.5, 0, 1.5, 0, 2.5, 0, -0.704183
2257.5, 2257, 0, 0.19302, 0, 0, 0.000779644, 0, 0.02552, 0, 0.00215265, 0.00186119, 0.00267688, 0.16003, 0.5, 0, 1.5, 0, 2.5, 0, -0.6889
2258.5, 2258, 0, 0.197359, 0, 0, 0.00080852, 0, 0.0279275, 0, 0.00215265, 0.000620397, 0.0057999, 0.16005, 0.5, 0, 1.5, 0, 2.5, 0, -0.70416
2259.5, 2259, 0, 0.1934, 0, 0, 0.000895147, 0, 0.0260015, 0, 0.00215265, 0.000620397, 0.00356917, 0.160161, 0.5, 0, 1.5, 0, 2.5, 0, -0.688876
2260.5, 2260, 0, 0.196546, 0, 0, 0.000548639, 0, 0.027446, 0, 0, 0.00217139, 0.00624605, 0.160134, 0.5, 0, 1.5, 0, 2.5, 0, -0.70421
2261.5, 2261, 1, 0.189136, 0, 0, 0.000837396, 0, 0.0226309, 0, 0, 0.000620397, 0.00490761, 0.16014, 0.5, 0, 1.5, 0, 2.5, 0, 0.473412
2262.5, 2262, 0, 0.196581, 0, 0, 0.00080852, 0, 0.0250385, 0, 0.00430531, 0.00124079, 0.00490761, 0.160281, 0.5, 0, 1.5, 0, 2.5, 0, -0.704208
2263.5, 2263, 0, 0.203296, 0, 0, 0.000837396, 0, 0.0298535, 0, 0.00215265, 0.00186119, 0.00847678, 0.160115, 0.5, 0, 1.5, 0, 2.5, 0, -0.703726
2264.5, 2264, 0, 0.201048, 0, 0, 0.00121278, 0, 0.029372, 0, 0.00215265, 0.000930595, 0.00713834, 0.160241, 0.5, 0, 1.5, 0, 2.5, 0, -0.703905
2265.5, 2265, 0, 0.20907, 0, 0, 0.000837396, 0, 0.027446, 0, 0.00430531, 0.00248159, 0.0138305, 0.16017, 0.5, 0, 1.5, 0, 2.5, 0, -0.71885
2266.5, 2266, 0, 0.217802, 0, 0, 0.00138603, 0, 0.0269645, 0, 0.00861061, 0.000930595, 0.0196304, 0.16028, 0.5, 0, 1.5, 0, 2.5, 0, -0.733668
2267.5, 2267, 0, 0.205513, 0, 0, 0.00080852, 0, 0.027446, 0, 0.00215265, 0.00155099, 0.0133844, 0.160171, 0.5, 0, 1.5, 0, 2.5, 0, -0.703532
2268.5, 2268, 0, 0.202262, 0, 0, 0.000721893, 0, 0.027446, 0.00181654, 0.00215265, 0.00186119, 0.00803064, 0.160233, 0.5, 0, 1.5, 0, 2.5, 0, -0.70381
2269.5, 2269, 0, 0.194791, 0, 0, 0.00124166, 0, 0.0260015, 0, 0, 0.00248159, 0.00490761, 0.160158, 0.5, 0, 1.5, 0, 2.5, 0, -0.704309
2270.5, 2270, 1, 0.190699, 0, 0, 0.00080852, 0, 0.0240754, 0, 0.00215265, 0.000310198, 0.00312302, 0.16023, 0.5, 0, 1.5, 0, 2.5, 0, 0.475303
2271.5, 2271, 0, 0.199616, 0, 0, 0.00101065, 0, 0.0260015, 0, 0, 0.00248159, 0.00981522, 0.160307, 0.5, 0, 1.5, 0, 2.5, 0, -0.70401
2272.5, 2272, 0, 0.190875, 0, 0, 0.000981774, 0, 0.0192604, 0, 0, 0.00372238, 0.0066922, 0.160219, 0.5, 0, 1.5, 0, 2.5, 0, -0.689025
2273.5, 2273, 0, 0.191484, 0, 0, 0.000837396, 0, 0.0178158, 0, 0.00215265, 0.00279179, 0.00758449, 0.160302, 0.5, 0, 1.5, 0, 2.5, 0, -0.688991
2274.5, 2274, 1, 0.193158, 0, 0, 0.000895147, 0, 0.0216679, 0, 0.00430531, 0.00248159, 0.00356917, 0.160239, 0.5, 0, 1.5, 0, 2.5, 0, 0.478253
2275.5, 2275, 1, 0.194881, 0, 0, 0.000895147, 0, 0.0279275, 0, 0.00215265, 0.000930595, 0.00267688, 0.160298, 0.5, 0, 1.5, 0, 2.5, 0, 0.466675
2276.5, 2276, 0, 0.19466, 0, 0, 0.000664141, 0, 0.0240754, 0, 0.00215265, 0.00248159, 0.00490761, 0.160379, 0.5, 0, 1.5, 0, 2.5, 0, -0.704316
2277.5, 2277, 1, 0.191043, 0, 0, 0.000664141, 0, 0.0226309, 0, 0.00215265, 0.00124079, 0.00401532, 0.160339, 0.5, 0, 1.5, 0, 2.5, 0, 0.475717
2278.5, 2278, 0, 0.190834, 0, 0, 0.00109728, 0, 0.0231124, 0, 0, 0.00124079, 0.00490761, 0.160475, 0.5, 0, 1.5, 0, 2.5, 0, -0.689028
2279.5, 2279, 0, 0.197911, 0, 0, 0.00103953, 0, 0.02552, 0, 0.00215265, 0.00124079, 0.00758449, 0.160373, 0.5, 0, 1.5, 0, 2.5, 0, -0.704125
2280.5, 2280, 1, 0.19658, 0, 0, 0.000837396, 0, 0.0226309, 0, 0.00430531, 0.00310198, 0.00535376, 0.160351, 0.5, 0, 1.5, 0, 2.5, 0, 0.468644
2281.5, 2281, 1, 0.199712, 0, 0, 0.00109728, 0, 0.0312981, 0, 0, 0.00248159, 0.00446146, 0.160373, 0.5, 0, 1.5, 0, 2.5, 0, 0.472238
2282.5, 2282, 0, 0.189165, 0, 0, 0.0010684, 0, 0.0226309, 0, 0, 0.00186119, 0.00312302, 0.160481, 0.5, 0, 1.5, 0, 2.5, 0, -0.689113
2283.5, 2283, 0, 0.191096, 0, 0, 0.000664141, 0, 0.0231124, 0, 0.00215265, 0.00155099, 0.00312302, 0.160492, 0.5, 0, 1.5, 0, 2.5, 0, -0.689013
2284.5, 2284, 0, 0.186381, 0, 0, 0.000895147, 0, 0.0187788, 0, 0, 0.000930595, 0.00535376, 0.160423, 0.5, 0, 1.5, 0, 2.5, 0, -0.689233
2285.5, 2285, 0, 0.191767, 0, 0, 0.00121278, 0, 0.0202234, 0, 0.00215265, 0.00341218, 0.00446146, 0.160304, 0.5, 0, 1.5, 0, 2.5, 0, -0.688975
2286.5, 2286, 0, 0.194702, 0, 0, 0.00127053, 0, 0.0235939, 0, 0.00430531, 0.00186119, 0.00312302, 0.160548, 0.5, 0, 1.5, 0, 2.5, 0, -0.704314
2287.5, 2287, 0, 0.195394, 0, 0, 0.00112615, 0, 0.0269645, 0, 0, 0.00279179, 0.00401532, 0.160496, 0.5, 0, 1.5, 0, 2.5, 0, -0.704277
2288.5, 2288, 0, 0.192813, 0, 0, 0.00124166, 0, 0.0211864, 0, 0.00215265, 0.00155099, 0.00624605, 0.160435, 0.5, 0, 1.5, 0, 2.5, 0, -0.688913
2289.5, 2289, 0, 0.192259, 0, 0, 0.000895147, 0, 0.0168528, 0, 0, 0.00155099, 0.0124921, 0.160468, 0.5, 0, 1.5, 0, 2.5, 0, -0.688946
2290.5, 2290, 0, 0.214158, 0, 0, 0.00101065, 0, 0.0154083, 0, 0.00430531, 0.00124079, 0.0316764, 0.160517, 0.5, 0, 1.5, 0, 2.5, 0, -0.718354
2291.5, 2291, 0, 0.272138, 0, 0, 0.00103953, 0, 0.0231124, 0, 0, 0.00310198, 0.0843217, 0.160562, 0.5, 0, 1.5, 0, 2.5, 0, -0.788615
2292.5, 2292, 0, 0.38088, 0, 0, 0.000924023, 0, 0.027446, 0, 0.00645796, 0.00248159, 0.18292, 0.16065, 0.5, 0, 2.5, 0, 3.5, 0, -0.904822
2293.5, 2293, 0, 0.417767, 0, 0, 0.00103953, 0, 0.0269645, 0, 0.00215265, 0.00217139, 0.224858, 0.160582, 1.5, 0, 2.5, 0, 3.5, 0, -0.940995
2294.5, 2294, 0, 0.337804, 0, 0, 0.000866272, 0, 0.0245569, 0, 0.00215265, 0.00155099, 0.148121, 0.160557, 0.5, 0, 1.5, 0, 3.5, 0, -0.869545
2295.5, 2295, 0, 0.243105, 0, 0, 0.000952899, 0, 0.0216679, 0, 0.00215265, 0.00155099, 0.0562144, 0.160566, 0.5, 0, 1.5, 0, 2.5, 0, -0.761959
2296.5, 2296, 0, 0.213399, 0, 0, 0.00109728, 0, 0.0260015, 0, 0.00645796, 0.000930595, 0.018292, 0.16062, 0.5, 0, 1.5, 0, 2.5, 0, -0.718433
2297.5, 2297, 0, 0.195235, 0, 0, 0.000981774, 0, 0.027446, 0, 0, 0.00217139, 0.00401532, 0.160621, 0.5, 0, 1.5, 0, 2.5, 0, -0.704285
2298.5, 2298, 0, 0.201292, 0, 0, 0.000924023, 0, 0.0260015, 0, 0.00645796, 0.000930595, 0.00624605, 0.160732, 0.5, 0, 1.5, 0, 2.5, 0, -0.703886
2299.5, 2299, 0, 0.189597, 0, 0, 0.000750769, 0, 0.0216679, 0, 0, 0.00248159, 0.00401532, 0.160681, 0.5, 0, 1.5, 0, 2.5, 0, -0.689092
2300.5, 2300, 0, 0.196487, 0, 0, 0.000895147, 0, 0.028409, 0, 0.00215265, 0.00155099, 0.00267688, 0.160803, 0.5, 0, 1.5, 0, 2.5, 0, -0.704214
