xunit, xunit_low, fitted_data, total_model, Nnbb_coax, Ac228_holders, Co60_cables, K40_close, K42_inside_ms, K42_nplus_coax, K42_outside_ms, Th228_cables, U238_cables, alpha_high_energy_coax, 1sig_p, 1sig_m, 2sig_p, 2sig_m, 3sig_p, 3sig_m, norm_pois_res
1485.5, 1485, 8, 8.20448, 6.91388, 0.0121092, 0.000317633, 0, 0.0707818, 0.132607, 0.968694, 0.0099991, 0.033461, 0.0626346, 10.5, 4.5, 14.5, 2.5, 17.5, 0.5, -0.0144158
1486.5, 1486, 9, 7.92894, 6.71616, 0.0118651, 0.000317633, 0, 0.0755969, 0.127158, 0.899809, 0.00705936, 0.0285534, 0.0624281, 10.5, 4.5, 14.5, 2.5, 17.5, 0.5, 0.426694
1487.5, 1487, 13, 8.10572, 6.73485, 0.0124755, 0.000577514, 0, 0.0741523, 0.118075, 1.07202, 0.00925748, 0.0218612, 0.0624455, 10.5, 4.5, 14.5, 2.5, 17.5, 0.5, 1.62139
1488.5, 1488, 7, 8.0953, 6.81682, 0.0129881, 0.000577514, 0, 0.0664482, 0.125341, 0.970846, 0.00842137, 0.0312302, 0.0626292, 10.5, 4.5, 14.5, 2.5, 17.5, 0.5, -0.333595
1489.5, 1489, 11, 7.82287, 6.48392, 0.0122313, 0.00060639, 0, 0.0755969, 0.121708, 1.03112, 0.00854943, 0.0263226, 0.0628123, 10.5, 4.5, 13.5, 2.5, 17.5, 0.5, 1.11847
1490.5, 1490, 10, 7.63851, 6.35378, 0.012451, 0.000462011, 0, 0.0678927, 0.114442, 0.992373, 0.00850903, 0.0258765, 0.0627254, 10.5, 4.5, 13.5, 2.5, 16.5, 0.5, 0.866837
1491.5, 1491, 5, 7.72775, 6.45372, 0.0145995, 0.000548639, 0, 0.0669297, 0.107176, 0.988068, 0.00807077, 0.0258765, 0.062755, 10.5, 4.5, 13.5, 2.5, 17.5, 0.5, -0.980543
1492.5, 1492, 7, 7.61753, 6.3581, 0.025781, 0.000519763, 0, 0.0621146, 0.114442, 0.955778, 0.00846862, 0.0294457, 0.0628857, 10.5, 4.5, 13.5, 2.5, 16.5, 0.5, -0.165967
1493.5, 1493, 7, 7.67795, 6.3581, 0.0680413, 0.000866272, 0, 0.0659667, 0.121708, 0.966541, 0.00709977, 0.0267688, 0.0628587, 10.5, 4.5, 13.5, 2.5, 16.5, 0.5, -0.187539
1494.5, 1494, 8, 7.82951, 6.36529, 0.153734, 0.000721893, 0, 0.0625961, 0.123525, 1.02036, 0.00811118, 0.0321225, 0.0630624, 10.5, 4.5, 13.5, 2.5, 17.5, 0.5, 0.118156
1495.5, 1495, 12, 7.76379, 6.27541, 0.247312, 0.000577514, 0, 0.0693373, 0.134424, 0.929946, 0.00873157, 0.0347994, 0.0632498, 10.5, 4.5, 13.5, 2.5, 17.5, 0.5, 1.45178
1496.5, 1496, 6, 7.75928, 6.25528, 0.242478, 0.000346509, 0, 0.0650037, 0.110809, 0.988068, 0.00776741, 0.0263226, 0.063204, 10.5, 4.5, 13.5, 2.5, 17.5, 0.5, -0.593406
1497.5, 1497, 7, 7.62565, 6.19416, 0.152049, 0.00040426, 0, 0.054892, 0.132607, 0.985915, 0.00837413, 0.0343533, 0.062896, 10.5, 4.5, 13.5, 2.5, 16.5, 0.5, -0.168874
1498.5, 1498, 4, 7.47578, 6.19776, 0.0833243, 0.000462011, 0, 0.0630776, 0.123525, 0.910572, 0.00890004, 0.0249842, 0.0631735, 10.5, 4.5, 13.5, 2.5, 16.5, 0.5, -1.3212
1499.5, 1499, 6, 7.42941, 6.06403, 0.0954824, 0.000433136, 0, 0.0741523, 0.101726, 0.992373, 0.00772016, 0.030338, 0.0631564, 10.5, 4.5, 13.5, 2.5, 16.5, 0.5, -0.477808
1500.5, 1500, 9, 7.53407, 6.0554, 0.171263, 0.000548639, 0, 0.0722263, 0.128974, 1.00098, 0.00855627, 0.0330148, 0.0631048, 10.5, 4.5, 13.5, 2.5, 16.5, 0.5, 0.572503
1501.5, 1501, 5, 7.48216, 5.9418, 0.222751, 0.000490887, 0, 0.0688558, 0.121708, 1.02466, 0.00670875, 0.0321225, 0.0630614, 10.5, 4.5, 13.5, 2.5, 16.5, 0.5, -0.896735
1502.5, 1502, 8, 7.56851, 6.14887, 0.180613, 0.000635266, 0, 0.0592256, 0.0999096, 0.972999, 0.00952727, 0.033461, 0.0632673, 10.5, 4.5, 13.5, 2.5, 16.5, 0.5, 0.212942
1503.5, 1503, 11, 7.69186, 6.23371, 0.09558, 0.000664141, 0, 0.0693373, 0.119892, 1.07417, 0.00709977, 0.0281072, 0.0632952, 10.5, 4.5, 13.5, 2.5, 16.5, 0.5, 1.16836
1504.5, 1504, 6, 7.14234, 5.8929, 0.0348873, 0.000375384, 0, 0.0659667, 0.118075, 0.934251, 0.00846862, 0.0240919, 0.0633211, 9.5, 3.5, 12.5, 1.5, 16.5, 0.5, -0.374463
1505.5, 1505, 9, 7.23906, 5.89003, 0.0150633, 0.000490887, 0, 0.0635592, 0.101726, 1.05695, 0.00847546, 0.0392609, 0.0635022, 9.5, 3.5, 12.5, 1.5, 16.5, 0.5, 0.684802
1506.5, 1506, 6, 7.08657, 5.77786, 0.0112792, 0.000519763, 0, 0.0563365, 0.105359, 1.02897, 0.00714701, 0.0356917, 0.0634046, 9.5, 3.5, 12.5, 1.5, 16.5, 0.5, -0.354073
1507.5, 1507, 7, 7.03075, 5.66282, 0.0107665, 0.000462011, 0, 0.0645222, 0.119892, 1.03758, 0.010788, 0.0606759, 0.0632435, 9.5, 3.5, 12.5, 1.5, 16.5, 0.5, 0.0496607
1508.5, 1508, 5, 7.02641, 5.68799, 0.010205, 0.000490887, 0, 0.055855, 0.119892, 1.01175, 0.0147795, 0.0620144, 0.0634364, 9.5, 3.5, 12.5, 1.5, 16.5, 0.5, -0.736439
1509.5, 1509, 6, 7.1315, 5.77499, 0.0109374, 0.000490887, 0, 0.0712633, 0.0926435, 1.0139, 0.0399423, 0.0637989, 0.0635364, 9.5, 3.5, 12.5, 1.5, 16.5, 0.5, -0.370508
1510.5, 1510, 6, 7.23307, 5.73904, 0.0100585, 0.000635266, 0, 0.0640407, 0.112625, 1.0548, 0.116455, 0.0718296, 0.0635857, 9.5, 3.5, 12.5, 1.5, 16.5, 0.5, -0.407413
1511.5, 1511, 9, 7.23561, 5.62616, 0.0107177, 0.000433136, 0, 0.0654852, 0.107176, 1.05911, 0.261869, 0.0410455, 0.063624, 9.5, 3.5, 12.5, 1.5, 16.5, 0.5, 0.686132
1512.5, 1512, 6, 7.21537, 5.4766, 0.00976552, 0.000375384, 0, 0.0693373, 0.119892, 1.06772, 0.372916, 0.0352456, 0.0635218, 9.5, 3.5, 12.5, 1.5, 16.5, 0.5, -0.401008
1513.5, 1513, 9, 7.19453, 5.46438, 0.00927724, 0.000577514, 0, 0.054892, 0.116258, 1.14306, 0.313098, 0.0294457, 0.0635419, 9.5, 3.5, 12.5, 1.5, 16.5, 0.5, 0.702016
1514.5, 1514, 7, 7.01646, 5.38385, 0.00988759, 0.000490887, 0, 0.0659667, 0.118075, 1.17535, 0.171359, 0.0276611, 0.0638169, 9.5, 3.5, 12.5, 1.5, 16.5, 0.5, 0.0550593
1515.5, 1515, 9, 6.9352, 5.35653, 0.0108886, 0.00040426, 0, 0.0630776, 0.13624, 1.20333, 0.0676806, 0.033461, 0.0635788, 9.5, 3.5, 12.5, 1.5, 16.5, 0.5, 0.803714
1516.5, 1516, 5, 6.69855, 5.28463, 0.01062, 0.000288757, 0, 0.0645222, 0.101726, 1.12153, 0.0167887, 0.0347994, 0.0636451, 9.5, 3.5, 12.5, 1.5, 15.5, 0.5, -0.616957
1517.5, 1517, 4, 6.57737, 5.19044, 0.0108397, 0.00040426, 0, 0.0664482, 0.0871939, 1.12153, 0.00851586, 0.0281072, 0.0638874, 9.5, 3.5, 12.5, 1.5, 15.5, 0.5, -1.00781
1518.5, 1518, 9, 6.56884, 5.17391, 0.0103759, 0.000635266, 0, 0.0722263, 0.0908269, 1.11723, 0.00670875, 0.0330148, 0.0639205, 9.5, 3.5, 12.5, 1.5, 15.5, 0.5, 0.951802
1519.5, 1519, 11, 7.13501, 5.28823, 0.00993642, 0.00060639, 0, 0.0905236, 0.150773, 1.48533, 0.0063109, 0.0392609, 0.06404, 9.5, 3.5, 12.5, 1.5, 16.5, 0.5, 1.38688
1520.5, 1520, 11, 9.75682, 5.31771, 0.00978993, 0.00060639, 0, 0.1979, 0.504998, 3.62507, 0.00640539, 0.030338, 0.064008, 12.5, 5.5, 16.5, 3.5, 20.5, 1.5, 0.439232
1521.5, 1521, 31, 23.4177, 5.20195, 0.0093749, 0.000462011, 0, 0.853234, 2.26704, 14.9803, 0.00794955, 0.033461, 0.0639585, 28.5, 18.5, 33.5, 13.5, 38.5, 9.5, 1.52013
1522.5, 1522, 73, 67.6728, 5.15665, 0.00988759, 0.000433136, 0, 2.83898, 8.26525, 51.2977, 0.00614244, 0.033461, 0.0642693, 76.5, 58.5, 84.5, 50.5, 92.5, 42.5, 0.64758
1523.5, 1523, 114, 145.464, 5.09194, 0.00913076, 0.000490887, 0, 6.25817, 18.5033, 115.501, 0.00650672, 0.0298918, 0.064109, 158.5, 132.5, 170.5, 120.5, 181.5, 109.5, -2.60878
1524.5, 1524, 162, 201.328, 5.05168, 0.00883779, 0.000462011, 0, 8.67245, 26.071, 161.417, 0.00553571, 0.0370302, 0.0641244, 215.5, 186.5, 230.5, 172.5, 243.5, 158.5, -2.77171
1525.5, 1525, 161, 171.541, 4.96324, 0.00917959, 0.000519763, 0, 7.42824, 21.5405, 137.499, 0.00719425, 0.0298918, 0.0640273, 185.5, 157.5, 198.5, 144.5, 210.5, 132.5, -0.804844
1526.5, 1526, 115, 89.7741, 5.05096, 0.0100585, 0.000635266, 0, 3.89444, 11.4878, 69.2272, 0.00640539, 0.0325687, 0.0641, 99.5, 79.5, 109.5, 70.5, 118.5, 61.5, 2.66238
1527.5, 1527, 38, 31.7943, 4.83382, 0.00974111, 0.000548639, 0, 1.33859, 3.63489, 21.8731, 0.00517143, 0.0343533, 0.0640357, 37.5, 25.5, 43.5, 20.5, 49.5, 15.5, 1.09363
1528.5, 1528, 17, 10.9255, 4.99919, 0.0106688, 0.000490887, 0, 0.336575, 0.873755, 4.59807, 0.0062705, 0.0361379, 0.0643373, 14.5, 7.5, 18.5, 4.5, 22.5, 2.5, 1.73419
1529.5, 1529, 10, 6.04234, 4.96971, 0.0132323, 0.000548639, 0, 0.100154, 0.192553, 0.658712, 0.00614244, 0.0370302, 0.0642599, 8.5, 3.5, 11.5, 1.5, 14.5, 0, 1.51885
1530.5, 1530, 6, 5.02757, 4.70871, 0.0163572, 0.000548639, 0, 0.052966, 0.0890104, 0.0538163, 0.00527276, 0.036584, 0.0643026, 7.5, 2.5, 9.5, 0.5, 12.5, 0, 0.482335
1531.5, 1531, 6, 5.0418, 4.78421, 0.0169676, 0.000519763, 0, 0.0505584, 0.0617623, 0.0193739, 0.00601438, 0.0379224, 0.0644754, 7.5, 2.5, 9.5, 0.5, 12.5, 0, 0.475818
1532.5, 1532, 4, 4.8962, 4.63466, 0.0162108, 0.000664141, 0, 0.055855, 0.0653954, 0.0107633, 0.00486807, 0.0432762, 0.0645138, 7.5, 2.5, 9.5, 0.5, 12.5, 0, -0.343728
1533.5, 1533, 2, 4.97038, 4.69362, 0.0134032, 0.00060639, 0, 0.0510399, 0.0853773, 0.0107633, 0.00641907, 0.0446146, 0.0645392, 7.5, 2.5, 9.5, 0.5, 12.5, 0, -1.42706
1534.5, 1534, 4, 4.93619, 4.68211, 0.0126219, 0.000635266, 0, 0.0462248, 0.0744781, 0.0150686, 0.00556928, 0.0352456, 0.0642324, 7.5, 2.5, 9.5, 0.5, 12.5, 0, -0.361242
1535.5, 1535, 6, 4.86643, 4.60734, 0.0148436, 0.000462011, 0, 0.0534475, 0.0726616, 0.00430531, 0.00609519, 0.0428301, 0.0644515, 7.5, 2.5, 9.5, 0.5, 12.5, 0, 0.556974
1536.5, 1536, 3, 4.86972, 4.59943, 0.0225095, 0.000664141, 0, 0.0467063, 0.0762946, 0.0107633, 0.00681692, 0.0419378, 0.0646003, 7.5, 2.5, 9.5, 0.5, 12.5, 0, -0.830176
1537.5, 1537, 4, 4.79262, 4.52178, 0.0260007, 0.000433136, 0, 0.0582626, 0.0744781, 0.00645796, 0.00587948, 0.0347994, 0.0645356, 7.5, 2.5, 9.5, 0.5, 12.5, 0, -0.297926
1538.5, 1538, 7, 4.94237, 4.66917, 0.0229978, 0.000519763, 0, 0.0481509, 0.0799277, 0.00861061, 0.00509062, 0.0432762, 0.0646247, 7.5, 2.5, 9.5, 0.5, 12.5, 0, 0.924976
1539.5, 1539, 3, 4.84906, 4.57786, 0.0156004, 0.00060639, 0, 0.0476694, 0.0744781, 0.0172212, 0.00565694, 0.0455069, 0.0644678, 7.5, 2.5, 9.5, 0.5, 12.5, 0, -0.821391
1540.5, 1540, 5, 4.7367, 4.47001, 0.0112303, 0.000375384, 0, 0.0481509, 0.070845, 0.0107633, 0.00499613, 0.0557683, 0.0645677, 6.5, 1.5, 9.5, 0.5, 12.5, 0, 0.187768
1541.5, 1541, 5, 4.79175, 4.46713, 0.00952138, 0.00060639, 0, 0.0404467, 0.0926435, 0.0129159, 0.00610203, 0.0977061, 0.0646779, 7.5, 2.5, 9.5, 0.5, 12.5, 0, 0.162347
1542.5, 1542, 6, 4.89906, 4.52897, 0.00908193, 0.000548639, 0, 0.053929, 0.0690285, 0.0150686, 0.00548163, 0.152136, 0.0648219, 7.5, 2.5, 9.5, 0.5, 12.5, 0, 0.541732
1543.5, 1543, 6, 4.82885, 4.41321, 0.00820304, 0.000635266, 0, 0.052966, 0.0817443, 0.0150686, 0.00623009, 0.186043, 0.0647574, 7.5, 2.5, 9.5, 0.5, 12.5, 0, 0.574609
1544.5, 1544, 8, 4.69902, 4.36072, 0.00869131, 0.000548639, 0, 0.0515214, 0.0726616, 0.00645796, 0.00592673, 0.127598, 0.0648907, 6.5, 1.5, 9.5, 0.5, 12.5, 0, 1.42492
1545.5, 1545, 3, 4.61232, 4.3449, 0.00957021, 0.000779644, 0, 0.0428543, 0.0599458, 0.0107633, 0.00548847, 0.073168, 0.064853, 6.5, 1.5, 9.5, 0.5, 11.5, 0, -0.719018
1546.5, 1546, 6, 4.60087, 4.31183, 0.0144286, 0.000490887, 0, 0.0500769, 0.0890104, 0.00861061, 0.00645947, 0.054876, 0.0650913, 6.5, 1.5, 9.5, 0.5, 11.5, 0, 0.683553
1547.5, 1547, 7, 4.57413, 4.30895, 0.0220945, 0.00080852, 0, 0.052966, 0.0781112, 0.0129159, 0.00519195, 0.0281072, 0.0649855, 6.5, 1.5, 9.5, 0.5, 11.5, 0, 1.10358
1548.5, 1548, 5, 4.55962, 4.27444, 0.0280026, 0.000490887, 0, 0.0476694, 0.09446, 0.00861061, 0.00601438, 0.0347994, 0.0651304, 6.5, 1.5, 9.5, 0.5, 11.5, 0, 0.270873
1549.5, 1549, 3, 4.42087, 4.16587, 0.0250974, 0.00080852, 0, 0.0491139, 0.0762946, 0.00430531, 0.00641223, 0.0281072, 0.064855, 6.5, 1.5, 9.5, 0.5, 11.5, 0, -0.633813
1550.5, 1550, 6, 4.22512, 3.99044, 0.016284, 0.000462011, 0, 0.0428543, 0.0635789, 0.0129159, 0.00667518, 0.0267688, 0.0651416, 6.5, 1.5, 8.5, 0.5, 11.5, 0, 0.870945
1551.5, 1551, 3, 4.35912, 4.09181, 0.0114501, 0.000693017, 0, 0.0582626, 0.0799277, 0.0150686, 0.00535357, 0.0312302, 0.0653176, 6.5, 1.5, 9.5, 0.5, 11.5, 0, -0.605842
1552.5, 1552, 7, 4.24072, 4.00625, 0.0093749, 0.000462011, 0, 0.0447803, 0.0617623, 0.0107633, 0.00496256, 0.0370302, 0.0653315, 6.5, 1.5, 8.5, 0.5, 11.5, 0, 1.27296
1553.5, 1553, 4, 4.18533, 3.92285, 0.0120116, 0.00060639, 0, 0.0462248, 0.0799277, 0.00645796, 0.00517827, 0.0468454, 0.0652302, 6.5, 1.5, 8.5, 0.5, 11.5, 0, -0.0156774
1554.5, 1554, 2, 4.12724, 3.87036, 0.021948, 0.000837396, 0, 0.0544105, 0.0726616, 0.00430531, 0.00618968, 0.0312302, 0.0652963, 5.5, 1.5, 8.5, 0.5, 11.5, 0, -1.06815
1555.5, 1555, 1, 4.13074, 3.86102, 0.0449946, 0.000837396, 0, 0.0572995, 0.0653954, 0.00430531, 0.00474001, 0.0267688, 0.0653801, 6.5, 1.5, 8.5, 0.5, 11.5, 0, -1.74159
1556.5, 1556, 2, 4.15964, 3.86677, 0.071508, 0.00060639, 0, 0.0515214, 0.0544962, 0.0129159, 0.00456471, 0.0316764, 0.0655785, 6.5, 1.5, 8.5, 0.5, 11.5, 0, -1.08268
1557.5, 1557, 4, 4.24523, 3.94945, 0.0755607, 0.00115503, 0, 0.0476694, 0.0599458, 0.00215265, 0.00451747, 0.0392609, 0.0655098, 6.5, 1.5, 8.5, 0.5, 11.5, 0, -0.044644
1558.5, 1558, 4, 4.14163, 3.84448, 0.0545404, 0.000693017, 0, 0.0520029, 0.0581292, 0.0172212, 0.00539398, 0.0437223, 0.0654453, 6.5, 1.5, 8.5, 0.5, 11.5, 0, 0.00562995
1559.5, 1559, 7, 4.13351, 3.86677, 0.0347164, 0.000750769, 0, 0.052966, 0.0672119, 0.00861061, 0.00359371, 0.033461, 0.0654359, 6.5, 1.5, 8.5, 0.5, 11.5, 0, 1.32906
1560.5, 1560, 1, 4.10249, 3.84879, 0.0223142, 0.000779644, 0, 0.0495954, 0.0726616, 0.00430531, 0.00500297, 0.033461, 0.0655759, 5.5, 1.5, 8.5, 0.5, 11.5, 0, -1.72934
1561.5, 1561, 0, 4.07901, 3.82435, 0.014868, 0.000664141, 0, 0.0544105, 0.0799277, 0.00645796, 0.00478042, 0.0281072, 0.0654467, 5.5, 1.5, 8.5, 0.5, 11.5, 0, -2.77738
1562.5, 1562, 2, 3.84188, 3.618, 0.0111327, 0.000693017, 0, 0.0481509, 0.0526796, 0.00645796, 0.00570418, 0.033461, 0.0656008, 5.5, 1.5, 8.5, 0.5, 10.5, 0, -0.945008
1563.5, 1563, 3, 3.81742, 3.57989, 0.00812979, 0.000837396, 0, 0.0563365, 0.0617623, 0.0107633, 0.00500297, 0.0289995, 0.0657017, 5.5, 1.5, 8.5, 0.5, 10.5, 0, -0.354417
1564.5, 1564, 4, 3.88594, 3.64819, 0.00810538, 0.000577514, 0, 0.052966, 0.0690285, 0.00645796, 0.00540082, 0.0294457, 0.0657696, 5.5, 1.5, 8.5, 0.5, 10.5, 0, 0.128214
1565.5, 1565, 5, 3.74617, 3.53387, 0.00808097, 0.000577514, 0, 0.0418913, 0.0617623, 0.00861061, 0.00522552, 0.0205227, 0.065623, 5.5, 1.5, 7.5, 0, 10.5, 0, 0.675836
1566.5, 1566, 6, 3.79998, 3.55472, 0.00749504, 0.000664141, 0, 0.0476694, 0.0744781, 0.00430531, 0.00720793, 0.0379224, 0.0655117, 5.5, 1.5, 8.5, 0.5, 10.5, 0, 1.08684
1567.5, 1567, 5, 3.78364, 3.50511, 0.00817862, 0.000490887, 0, 0.053929, 0.112625, 0.00430531, 0.00624376, 0.0267688, 0.0659895, 5.5, 1.5, 8.5, 0.5, 10.5, 0, 0.65579
1568.5, 1568, 2, 3.68275, 3.4591, 0.00856924, 0.000779644, 0, 0.0476694, 0.0599458, 0.00645796, 0.00451747, 0.0298918, 0.0658236, 5.5, 1.5, 7.5, 0, 10.5, 0, -0.86902
1569.5, 1569, 1, 3.69722, 3.46125, 0.00978993, 0.000577514, 0, 0.0462248, 0.0672119, 0.00645796, 0.00509062, 0.0347994, 0.0658104, 5.5, 1.5, 7.5, 0, 10.5, 0, -1.56655
1570.5, 1570, 4, 3.70233, 3.44544, 0.0113768, 0.000577514, 0, 0.0505584, 0.0762946, 0.0129159, 0.00526592, 0.0339071, 0.0659993, 5.5, 1.5, 7.5, 0, 10.5, 0, 0.223091
1571.5, 1571, 2, 3.74279, 3.49001, 0.013867, 0.000519763, 0, 0.0471879, 0.0744781, 0.00861061, 0.00627733, 0.0356917, 0.0661441, 5.5, 1.5, 7.5, 0, 10.5, 0, -0.897912
1572.5, 1572, 4, 3.82575, 3.57701, 0.0181395, 0.00040426, 0, 0.0553735, 0.0563127, 0.0129159, 0.00420727, 0.0352456, 0.066136, 5.5, 1.5, 8.5, 0.5, 10.5, 0, 0.158998
1573.5, 1573, 7, 3.64857, 3.41596, 0.016577, 0.000750769, 0, 0.0433358, 0.0617623, 0.0107633, 0.00504338, 0.0285534, 0.065825, 5.5, 1.5, 7.5, 0, 10.5, 0, 1.57463
1574.5, 1574, 4, 3.61231, 3.36491, 0.0149657, 0.00080852, 0, 0.056818, 0.0599458, 0.0129159, 0.00508378, 0.0307841, 0.0660817, 5.5, 1.5, 7.5, 0, 10.5, 0, 0.270704
1575.5, 1575, 5, 3.62273, 3.37282, 0.0121092, 0.00060639, 0, 0.0534475, 0.0726616, 0.00430531, 0.00451747, 0.0361379, 0.0661264, 5.5, 1.5, 7.5, 0, 10.5, 0, 0.742748
1576.5, 1576, 6, 3.51627, 3.27216, 0.0153075, 0.000779644, 0, 0.0452618, 0.0672119, 0.0129159, 0.0040388, 0.0325687, 0.0660242, 5.5, 1.5, 7.5, 0, 10.5, 0, 1.2434
1577.5, 1577, 5, 3.59924, 3.33687, 0.044189, 0.000462011, 0, 0.0524845, 0.0508631, 0.00861061, 0.00451747, 0.0352456, 0.065997, 5.5, 1.5, 7.5, 0, 10.5, 0, 0.75564
1578.5, 1578, 2, 3.54279, 3.17653, 0.124095, 0.000895147, 0, 0.0495954, 0.0817443, 0.00861061, 0.00434216, 0.0307841, 0.0661932, 5.5, 1.5, 7.5, 0, 10.5, 0, -0.80057
1579.5, 1579, 5, 3.71848, 3.25634, 0.247458, 0.000577514, 0, 0.0520029, 0.0490466, 0.00645796, 0.00482767, 0.0356917, 0.0660793, 5.5, 1.5, 7.5, 0, 10.5, 0, 0.690724
1580.5, 1580, 6, 3.79395, 3.23836, 0.31838, 0.000490887, 0, 0.0500769, 0.0672119, 0.00645796, 0.00614927, 0.0405993, 0.0662173, 5.5, 1.5, 8.5, 0.5, 10.5, 0, 1.0901
1581.5, 1581, 8, 3.68602, 3.16431, 0.249778, 0.000981774, 0, 0.0524845, 0.0871939, 0.0150686, 0.00438257, 0.0455069, 0.0663204, 5.5, 1.5, 7.5, 0, 10.5, 0, 1.91551
1582.5, 1582, 7, 3.57605, 3.19522, 0.131175, 0.000577514, 0, 0.0544105, 0.0635789, 0.00861061, 0.00574459, 0.0504145, 0.0663179, 5.5, 1.5, 7.5, 0, 10.5, 0, 1.61405
1583.5, 1583, 3, 3.33348, 3.04136, 0.064013, 0.00060639, 0, 0.0414098, 0.0635789, 0.00861061, 0.00513786, 0.0423839, 0.066378, 5.5, 1.5, 7.5, 0, 9.5, 0, -0.110019
1584.5, 1584, 7, 3.41107, 3.0809, 0.0954824, 0.000346509, 0, 0.0524845, 0.0599458, 0.00645796, 0.00610203, 0.0428301, 0.0665117, 5.5, 1.5, 7.5, 0, 9.5, 0, 1.68178
1585.5, 1585, 1, 3.52303, 3.03129, 0.269357, 0.000519763, 0, 0.0486324, 0.0599458, 0.00430531, 0.00460512, 0.0379224, 0.0664436, 5.5, 1.5, 7.5, 0, 10.5, 0, -1.48452
1586.5, 1586, 3, 3.88657, 2.9824, 0.696404, 0.000433136, 0, 0.052966, 0.0508631, 0.00430531, 0.00394431, 0.0289995, 0.0662558, 5.5, 1.5, 8.5, 0.5, 10.5, 0, -0.388459
1587.5, 1587, 5, 4.45465, 2.99966, 1.22574, 0.00060639, 0, 0.0476694, 0.0617623, 0.0107633, 0.00509062, 0.0370302, 0.0663308, 6.5, 1.5, 9.5, 0.5, 11.5, 0, 0.321128
1588.5, 1588, 4, 4.52418, 2.92848, 1.35777, 0.000721893, 0, 0.0495954, 0.0781112, 0.00215265, 0.00438257, 0.036584, 0.0663826, 6.5, 1.5, 9.5, 0.5, 11.5, 0, -0.176188
1589.5, 1589, 6, 4.10041, 2.95796, 0.926382, 0.000490887, 0, 0.0500769, 0.0653954, 0.00215265, 0.00430176, 0.0272149, 0.0664376, 5.5, 1.5, 8.5, 0.5, 11.5, 0, 0.935469
1590.5, 1590, 2, 3.61526, 2.99247, 0.395357, 0.000548639, 0, 0.0520029, 0.0690285, 0.00645796, 0.00486807, 0.0281072, 0.0664182, 5.5, 1.5, 7.5, 0, 10.5, 0, -0.836206
1591.5, 1591, 3, 3.23337, 2.89109, 0.110839, 0.000433136, 0, 0.0544105, 0.0617623, 0.00861061, 0.00486807, 0.0347994, 0.0665633, 4.5, 0.5, 7.5, 0, 9.5, 0, -0.0555752
1592.5, 1592, 2, 3.14647, 2.86664, 0.0228025, 0.000433136, 0, 0.0524845, 0.0926435, 0.00861061, 0.00495572, 0.0312302, 0.0666665, 4.5, 0.5, 6.5, 0, 9.5, 0, -0.604173
1593.5, 1593, 3, 3.17403, 2.89972, 0.00607904, 0.00060639, 0, 0.053929, 0.0908269, 0.0172212, 0.00456471, 0.0343533, 0.0667287, 4.5, 0.5, 6.5, 0, 9.5, 0, -0.022799
1594.5, 1594, 0, 3.0451, 2.79978, 0.00380855, 0.000866272, 0, 0.0442988, 0.0762946, 0.00430531, 0.00540082, 0.0437223, 0.0666225, 4.5, 0.5, 6.5, 0, 9.5, 0, -2.47213
1595.5, 1595, 1, 3.03682, 2.78252, 0.00329586, 0.00080852, 0, 0.0495954, 0.0762946, 0.0172212, 0.00426135, 0.0361379, 0.0666884, 4.5, 0.5, 6.5, 0, 9.5, 0, -1.26992
1596.5, 1596, 1, 2.95648, 2.7365, 0.00358883, 0.000664141, 0, 0.0481509, 0.0544962, 0.00215265, 0.00491532, 0.0392609, 0.0667454, 4.5, 0.5, 6.5, 0, 9.5, 0, -1.22754
1597.5, 1597, 3, 2.98832, 2.74801, 0.00344235, 0.000519763, 0, 0.0500769, 0.0690285, 0.00861061, 0.00399156, 0.0379224, 0.0667171, 4.5, 0.5, 6.5, 0, 9.5, 0, 0.0765549
1598.5, 1598, 2, 2.93347, 2.69265, 0.00427241, 0.000577514, 0, 0.0582626, 0.0599458, 0.0107633, 0.00518511, 0.0347994, 0.0670146, 4.5, 0.5, 6.5, 0, 9.5, 0, -0.494868
1599.5, 1599, 4, 2.91551, 2.68617, 0.00317379, 0.000462011, 0, 0.0510399, 0.0599458, 0.00645796, 0.00562337, 0.0356917, 0.0669395, 4.5, 0.5, 6.5, 0, 9.5, 0, 0.653089
1600.5, 1600, 3, 2.92373, 2.69336, 0.00373531, 0.000462011, 0, 0.052966, 0.0672119, 0.00215265, 0.00561653, 0.0312302, 0.0669919, 4.5, 0.5, 6.5, 0, 9.5, 0, 0.113976
1601.5, 1601, 4, 2.84591, 2.59271, 0.00375972, 0.000577514, 0, 0.0447803, 0.0890104, 0.00861061, 0.00654029, 0.0330148, 0.066907, 4.5, 0.5, 6.5, 0, 8.5, 0, 0.695256
1602.5, 1602, 3, 2.8807, 2.65526, 0.00339352, 0.000490887, 0, 0.0486324, 0.0635789, 0.00430531, 0.00364095, 0.0343533, 0.0670517, 4.5, 0.5, 6.5, 0, 8.5, 0, 0.139187
1603.5, 1603, 4, 2.8919, 2.65382, 0.00393062, 0.000721893, 0, 0.0481509, 0.0617623, 0.0107633, 0.00460512, 0.0410455, 0.0670959, 4.5, 0.5, 6.5, 0, 9.5, 0, 0.66733
