xunit, xunit_low, fitted_data, total_model, Ac228_holders, Co60_cables, K40_close, K42_inside_ms, K42_nplus_coax, K42_outside_ms, Th228_cables, U238_cables, 1sig_p, 1sig_m, 2sig_p, 2sig_m, 3sig_p, 3sig_m, norm_pois_res
3828.5, 3828, 0, 0.000155099, 0, 0, 0, 0, 0, 0, 0.000155099, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.159956
3829.5, 3829, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3830.5, 3830, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3831.5, 3831, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3832.5, 3832, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3833.5, 3833, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3834.5, 3834, 0, 0.000155099, 0, 0, 0, 0, 0, 0, 0.000155099, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.159956
3835.5, 3835, 0, 0.000155099, 0, 0, 0, 0, 0, 0, 0.000155099, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.159956
3836.5, 3836, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3837.5, 3837, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3838.5, 3838, 0, 0.000155099, 0, 0, 0, 0, 0, 0, 0.000155099, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.159956
3839.5, 3839, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3840.5, 3840, 0, 0.000465298, 0, 0, 0, 0, 0, 0, 0.000465298, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.179999
3841.5, 3841, 0, 0.000155099, 0, 0, 0, 0, 0, 0, 0.000155099, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.159956
3842.5, 3842, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3843.5, 3843, 0, 0.000155099, 0, 0, 0, 0, 0, 0, 0.000155099, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.159956
3844.5, 3844, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3845.5, 3845, 0, 0.000155099, 0, 0, 0, 0, 0, 0, 0.000155099, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.159956
3846.5, 3846, 0, 0.000155099, 0, 0, 0, 0, 0, 0, 0.000155099, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.159956
3847.5, 3847, 0, 0.000155099, 0, 0, 0, 0, 0, 0, 0.000155099, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.159956
3848.5, 3848, 0, 0.000155099, 0, 0, 0, 0, 0, 0, 0.000155099, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.159956
3849.5, 3849, 0, 0.000155099, 0, 0, 0, 0, 0, 0, 0.000155099, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.159956
3850.5, 3850, 0, 0.000310198, 0, 0, 0, 0, 0, 0, 0.000310198, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.164434
3851.5, 3851, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3852.5, 3852, 0, 0.000155099, 0, 0, 0, 0, 0, 0, 0.000155099, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.159956
3853.5, 3853, 0, 0.000155099, 0, 0, 0, 0, 0, 0, 0.000155099, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.159956
3854.5, 3854, 0, 0.000310198, 0, 0, 0, 0, 0, 0, 0.000310198, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.164434
3855.5, 3855, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3856.5, 3856, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3857.5, 3857, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3858.5, 3858, 0, 0.000155099, 0, 0, 0, 0, 0, 0, 0.000155099, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.159956
3859.5, 3859, 0, 0.000155099, 0, 0, 0, 0, 0, 0, 0.000155099, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.159956
3860.5, 3860, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3861.5, 3861, 0, 0.000310198, 0, 0, 0, 0, 0, 0, 0.000310198, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.164434
3862.5, 3862, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3863.5, 3863, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3864.5, 3864, 0, 0.000155099, 0, 0, 0, 0, 0, 0, 0.000155099, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.159956
3865.5, 3865, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3866.5, 3866, 0, 0.000155099, 0, 0, 0, 0, 0, 0, 0.000155099, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.159956
3867.5, 3867, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3868.5, 3868, 0, 0.000310198, 0, 0, 0, 0, 0, 0, 0.000310198, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.164434
3869.5, 3869, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3870.5, 3870, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3871.5, 3871, 0, 0.000155099, 0, 0, 0, 0, 0, 0, 0.000155099, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.159956
3872.5, 3872, 0, 0.000310198, 0, 0, 0, 0, 0, 0, 0.000310198, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.164434
3873.5, 3873, 0, 0.000155099, 0, 0, 0, 0, 0, 0, 0.000155099, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.159956
3874.5, 3874, 0, 0.000310198, 0, 0, 0, 0, 0, 0, 0.000310198, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.164434
3875.5, 3875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3876.5, 3876, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3877.5, 3877, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3878.5, 3878, 0, 0.000155099, 0, 0, 0, 0, 0, 0, 0.000155099, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.159956
3879.5, 3879, 0, 0.000155099, 0, 0, 0, 0, 0, 0, 0.000155099, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.159956
3880.5, 3880, 0, 0.000465298, 0, 0, 0, 0, 0, 0, 0.000465298, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.179999
3881.5, 3881, 0, 0.000155099, 0, 0, 0, 0, 0, 0, 0.000155099, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.159956
3882.5, 3882, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3883.5, 3883, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3884.5, 3884, 0, 0.000310198, 0, 0, 0, 0, 0, 0, 0.000310198, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.164434
3885.5, 3885, 0, 0.000155099, 0, 0, 0, 0, 0, 0, 0.000155099, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.159956
3886.5, 3886, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3887.5, 3887, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3888.5, 3888, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3889.5, 3889, 0, 0.000155099, 0, 0, 0, 0, 0, 0, 0.000155099, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.159956
3890.5, 3890, 0, 0.000155099, 0, 0, 0, 0, 0, 0, 0.000155099, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.159956
3891.5, 3891, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3892.5, 3892, 0, 0.000310198, 0, 0, 0, 0, 0, 0, 0.000310198, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.164434
3893.5, 3893, 0, 0.000155099, 0, 0, 0, 0, 0, 0, 0.000155099, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.159956
3894.5, 3894, 0, 0.000310198, 0, 0, 0, 0, 0, 0, 0.000310198, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.164434
3895.5, 3895, 0, 0.000155099, 0, 0, 0, 0, 0, 0, 0.000155099, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.159956
3896.5, 3896, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3897.5, 3897, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3898.5, 3898, 0, 0.000155099, 0, 0, 0, 0, 0, 0, 0.000155099, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.159956
3899.5, 3899, 0, 0.000155099, 0, 0, 0, 0, 0, 0, 0.000155099, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.159956
3900.5, 3900, 0, 0.000155099, 0, 0, 0, 0, 0, 0, 0.000155099, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.159956
3901.5, 3901, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3902.5, 3902, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3903.5, 3903, 0, 0.000155099, 0, 0, 0, 0, 0, 0, 0.000155099, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.159956
3904.5, 3904, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3905.5, 3905, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3906.5, 3906, 0, 0.000620397, 0, 0, 0, 0, 0, 0, 0.000620397, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.182299
3907.5, 3907, 0, 0.000155099, 0, 0, 0, 0, 0, 0, 0.000155099, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.159956
3908.5, 3908, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3909.5, 3909, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3910.5, 3910, 0, 0.000155099, 0, 0, 0, 0, 0, 0, 0.000155099, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.159956
3911.5, 3911, 0, 0.000155099, 0, 0, 0, 0, 0, 0, 0.000155099, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.159956
3912.5, 3912, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3913.5, 3913, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3914.5, 3914, 0, 0.000155099, 0, 0, 0, 0, 0, 0, 0.000155099, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.159956
3915.5, 3915, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3916.5, 3916, 0, 0.000155099, 0, 0, 0, 0, 0, 0, 0.000155099, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.159956
3917.5, 3917, 0, 0.000155099, 0, 0, 0, 0, 0, 0, 0.000155099, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.159956
3918.5, 3918, 0, 0.000310198, 0, 0, 0, 0, 0, 0, 0.000310198, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.164434
3919.5, 3919, 0, 0.000775496, 0, 0, 0, 0, 0, 0, 0.000775496, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.196773
3920.5, 3920, 0, 0.000310198, 0, 0, 0, 0, 0, 0, 0.000310198, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.164434
3921.5, 3921, 0, 0.000620397, 0, 0, 0, 0, 0, 0, 0.000620397, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.182299
3922.5, 3922, 0, 0.000310198, 0, 0, 0, 0, 0, 0, 0.000310198, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.164434
3923.5, 3923, 0, 0.000155099, 0, 0, 0, 0, 0, 0, 0.000155099, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.159956
3924.5, 3924, 0, 0.000155099, 0, 0, 0, 0, 0, 0, 0.000155099, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.159956
3925.5, 3925, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3926.5, 3926, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3927.5, 3927, 0, 0.000310198, 0, 0, 0, 0, 0, 0, 0.000310198, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.164434
3928.5, 3928, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3929.5, 3929, 0, 0.000465298, 0, 0, 0, 0, 0, 0, 0.000465298, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.179999
3930.5, 3930, 0, 0.000155099, 0, 0, 0, 0, 0, 0, 0.000155099, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.159956
3931.5, 3931, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3932.5, 3932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3933.5, 3933, 0, 0.000310198, 0, 0, 0, 0, 0, 0, 0.000310198, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.164434
3934.5, 3934, 0, 0.000155099, 0, 0, 0, 0, 0, 0, 0.000155099, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.159956
3935.5, 3935, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3936.5, 3936, 0, 0.000155099, 0, 0, 0, 0, 0, 0, 0.000155099, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.159956
3937.5, 3937, 0, 0.000155099, 0, 0, 0, 0, 0, 0, 0.000155099, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.159956
3938.5, 3938, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3939.5, 3939, 0, 0.000155099, 0, 0, 0, 0, 0, 0, 0.000155099, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.159956
3940.5, 3940, 0, 0.000155099, 0, 0, 0, 0, 0, 0, 0.000155099, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.159956
3941.5, 3941, 0, 0.000155099, 0, 0, 0, 0, 0, 0, 0.000155099, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.159956
3942.5, 3942, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3943.5, 3943, 0, 0.000155099, 0, 0, 0, 0, 0, 0, 0.000155099, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.159956
3944.5, 3944, 0, 0.000310198, 0, 0, 0, 0, 0, 0, 0.000310198, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.164434
3945.5, 3945, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3946.5, 3946, 0, 0.000310198, 0, 0, 0, 0, 0, 0, 0.000310198, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.164434
3947.5, 3947, 0, 0.000155099, 0, 0, 0, 0, 0, 0, 0.000155099, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.159956
3948.5, 3948, 0, 0.000155099, 0, 0, 0, 0, 0, 0, 0.000155099, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.159956
3949.5, 3949, 0, 0.000465298, 0, 0, 0, 0, 0, 0, 0.000465298, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.179999
3950.5, 3950, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3951.5, 3951, 0, 0.000310198, 0, 0, 0, 0, 0, 0, 0.000310198, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.164434
3952.5, 3952, 0, 0.000155099, 0, 0, 0, 0, 0, 0, 0.000155099, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.159956
3953.5, 3953, 0, 0.000155099, 0, 0, 0, 0, 0, 0, 0.000155099, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.159956
3954.5, 3954, 0, 0.000155099, 0, 0, 0, 0, 0, 0, 0.000155099, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.159956
3955.5, 3955, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3956.5, 3956, 0, 0.000155099, 0, 0, 0, 0, 0, 0, 0.000155099, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.159956
3957.5, 3957, 0, 0.000465298, 0, 0, 0, 0, 0, 0, 0.000465298, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.179999
3958.5, 3958, 0, 0.00155099, 0, 0, 0, 0, 0, 0, 0.00155099, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.21632
3959.5, 3959, 0, 0.00217139, 0, 0, 0, 0, 0, 0, 0.00217139, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.220143
3960.5, 3960, 0, 0.00356728, 0, 0, 0, 0, 0, 0, 0.00356728, 0, 0.5, 0, 0.5, 0, 1.5, 0, -0.239328
3961.5, 3961, 0, 0.00325708, 0, 0, 0, 0, 0, 0, 0.00325708, 0, 0.5, 0, 0.5, 0, 1.5, 0, -0.238125
3962.5, 3962, 0, 0.00356728, 0, 0, 0, 0, 0, 0, 0.00356728, 0, 0.5, 0, 0.5, 0, 1.5, 0, -0.239328
3963.5, 3963, 0, 0.00139589, 0, 0, 0, 0, 0, 0, 0.00139589, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.215135
3964.5, 3964, 0, 0.000620397, 0, 0, 0, 0, 0, 0, 0.000620397, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.182299
3965.5, 3965, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3966.5, 3966, 0, 0.000310198, 0, 0, 0, 0, 0, 0, 0.000310198, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.164434
3967.5, 3967, 0, 0.000155099, 0, 0, 0, 0, 0, 0, 0.000155099, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.159956
3968.5, 3968, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3969.5, 3969, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3970.5, 3970, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3971.5, 3971, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3972.5, 3972, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3973.5, 3973, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3974.5, 3974, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3975.5, 3975, 0, 0.000155099, 0, 0, 0, 0, 0, 0, 0.000155099, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.159956
3976.5, 3976, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3977.5, 3977, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3978.5, 3978, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3979.5, 3979, 0, 0.000310198, 0, 0, 0, 0, 0, 0, 0.000310198, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.164434
3980.5, 3980, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3981.5, 3981, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3982.5, 3982, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3983.5, 3983, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3984.5, 3984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3985.5, 3985, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3986.5, 3986, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3987.5, 3987, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3988.5, 3988, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3989.5, 3989, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3990.5, 3990, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3991.5, 3991, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3992.5, 3992, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3993.5, 3993, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3994.5, 3994, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3995.5, 3995, 0, 0.000465298, 0, 0, 0, 0, 0, 0, 0.000465298, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.179999
3996.5, 3996, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3997.5, 3997, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3998.5, 3998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
3999.5, 3999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
4000.5, 4000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
4001.5, 4001, 0, 0.000155099, 0, 0, 0, 0, 0, 0, 0.000155099, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.159956
4002.5, 4002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
4003.5, 4003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
4004.5, 4004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
4005.5, 4005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
4006.5, 4006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
4007.5, 4007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
4008.5, 4008, 0, 0.000155099, 0, 0, 0, 0, 0, 0, 0.000155099, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.159956
4009.5, 4009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
4010.5, 4010, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
4011.5, 4011, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
4012.5, 4012, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
4013.5, 4013, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
4014.5, 4014, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
4015.5, 4015, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
4016.5, 4016, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
4017.5, 4017, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
4018.5, 4018, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
4019.5, 4019, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
4020.5, 4020, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
4021.5, 4021, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
