 355  0.3550   0.2637E-19
 356  0.3560   0.2644E-19
 357  0.3570   0.2652E-19
 358  0.3580   0.2659E-19
 359  0.3590   0.2666E-19
 360  0.3600   0.2673E-19
 361  0.3610   0.2681E-19
 362  0.3620   0.2688E-19
 363  0.3630   0.2695E-19
 364  0.3640   0.2702E-19
 365  0.3650   0.2709E-19
 366  0.3660   0.2716E-19
 367  0.3670   0.2724E-19
 368  0.3680   0.2731E-19
 369  0.3690   0.2738E-19
 370  0.3700   0.2745E-19
 371  0.3710   0.2752E-19
 372  0.3720   0.2759E-19
 373  0.3730   0.2766E-19
 374  0.3740   0.2773E-19
 375  0.3750   0.2780E-19
 376  0.3760   0.2787E-19
 377  0.3770   0.2794E-19
 378  0.3780   0.2801E-19
 379  0.3790   0.2808E-19
 380  0.3800   0.2815E-19
 381  0.3810   0.2822E-19
 382  0.3820   0.2829E-19
 383  0.3830   0.2836E-19
 384  0.3840   0.2842E-19
 385  0.3850   0.2849E-19
 386  0.3860   0.2856E-19
 387  0.3870   0.2863E-19
 388  0.3880   0.2870E-19
 389  0.3890   0.2877E-19
 390  0.3900   0.2883E-19
 391  0.3910   0.2890E-19
 392  0.3920   0.2897E-19
 393  0.3930   0.2904E-19
 394  0.3940   0.2910E-19
 395  0.3950   0.2917E-19
 396  0.3960   0.2924E-19
 397  0.3970   0.2930E-19
 398  0.3980   0.2937E-19
 399  0.3990   0.2944E-19
 400  0.4000   0.2950E-19
 401  0.4010   0.2957E-19
 402  0.4020   0.2964E-19
 403  0.4030   0.2970E-19
 404  0.4040   0.2977E-19
 405  0.4050   0.2983E-19
 406  0.4060   0.2990E-19
 407  0.4070   0.2996E-19
 408  0.4080   0.3003E-19
 409  0.4090   0.3009E-19
 410  0.4100   0.3016E-19
 411  0.4110   0.3022E-19
 412  0.4120   0.3028E-19
 413  0.4130   0.3035E-19
 414  0.4140   0.3041E-19
 415  0.4150   0.3048E-19
 416  0.4160   0.3054E-19
 417  0.4170   0.3060E-19
 418  0.4180   0.3067E-19
 419  0.4190   0.3073E-19
 420  0.4200   0.3079E-19
 421  0.4210   0.3085E-19
 422  0.4220   0.3092E-19
 423  0.4230   0.3098E-19
 424  0.4240   0.3104E-19
 425  0.4250   0.3110E-19
 426  0.4260   0.3116E-19
 427  0.4270   0.3123E-19
 428  0.4280   0.3129E-19
 429  0.4290   0.3135E-19
 430  0.4300   0.3141E-19
 431  0.4310   0.3147E-19
 432  0.4320   0.3153E-19
 433  0.4330   0.3159E-19
 434  0.4340   0.3165E-19
 435  0.4350   0.3171E-19
 436  0.4360   0.3177E-19
 437  0.4370   0.3183E-19
 438  0.4380   0.3189E-19
 439  0.4390   0.3195E-19
 440  0.4400   0.3201E-19
 441  0.4410   0.3207E-19
 442  0.4420   0.3213E-19
 443  0.4430   0.3218E-19
 444  0.4440   0.3224E-19
 445  0.4450   0.3230E-19
 446  0.4460   0.3236E-19
 447  0.4470   0.3242E-19
 448  0.4480   0.3247E-19
 449  0.4490   0.3253E-19
 450  0.4500   0.3259E-19
 451  0.4510   0.3265E-19
 452  0.4520   0.3270E-19
 453  0.4530   0.3276E-19
 454  0.4540   0.3281E-19
 455  0.4550   0.3287E-19
 456  0.4560   0.3293E-19
 457  0.4570   0.3298E-19
 458  0.4580   0.3304E-19
 459  0.4590   0.3309E-19
 460  0.4600   0.3315E-19
 461  0.4610   0.3320E-19
 462  0.4620   0.3326E-19
 463  0.4630   0.3331E-19
 464  0.4640   0.3337E-19
 465  0.4650   0.3342E-19
 466  0.4660   0.3347E-19
 467  0.4670   0.3353E-19
 468  0.4680   0.3358E-19
 469  0.4690   0.3363E-19
 470  0.4700   0.3369E-19
 471  0.4710   0.3374E-19
 472  0.4720   0.3379E-19
 473  0.4730   0.3384E-19
 474  0.4740   0.3390E-19
 475  0.4750   0.3395E-19
 476  0.4760   0.3400E-19
 477  0.4770   0.3405E-19
 478  0.4780   0.3410E-19
 479  0.4790   0.3415E-19
 480  0.4800   0.3421E-19
 481  0.4810   0.3426E-19
 482  0.4820   0.3431E-19
 483  0.4830   0.3436E-19
 484  0.4840   0.3441E-19
 485  0.4850   0.3446E-19
 486  0.4860   0.3451E-19
 487  0.4870   0.3456E-19
 488  0.4880   0.3460E-19
 489  0.4890   0.3465E-19
 490  0.4900   0.3470E-19
 491  0.4910   0.3475E-19
 492  0.4920   0.3480E-19
 493  0.4930   0.3485E-19
 494  0.4940   0.3489E-19
 495  0.4950   0.3494E-19
 496  0.4960   0.3499E-19
 497  0.4970   0.3504E-19
 498  0.4980   0.3508E-19
 499  0.4990   0.3513E-19
 500  0.5000   0.3518E-19
 501  0.5010   0.3522E-19
 502  0.5020   0.3527E-19
 503  0.5030   0.3531E-19
 504  0.5040   0.3536E-19
 505  0.5050   0.3541E-19
 506  0.5060   0.3545E-19
 507  0.5070   0.3550E-19
 508  0.5080   0.3554E-19
 509  0.5090   0.3558E-19
 510  0.5100   0.3563E-19
 511  0.5110   0.3567E-19
 512  0.5120   0.3572E-19
 513  0.5130   0.3576E-19
 514  0.5140   0.3580E-19
 515  0.5150   0.3585E-19
 516  0.5160   0.3589E-19
 517  0.5170   0.3593E-19
 518  0.5180   0.3597E-19
 519  0.5190   0.3602E-19
 520  0.5200   0.3606E-19
 521  0.5210   0.3610E-19
 522  0.5220   0.3614E-19
 523  0.5230   0.3618E-19
 524  0.5240   0.3622E-19
 525  0.5250   0.3626E-19
 526  0.5260   0.3630E-19
 527  0.5270   0.3634E-19
 528  0.5280   0.3638E-19
 529  0.5290   0.3642E-19
 530  0.5300   0.3646E-19
 531  0.5310   0.3650E-19
 532  0.5320   0.3654E-19
 533  0.5330   0.3658E-19
 534  0.5340   0.3662E-19
 535  0.5350   0.3666E-19
 536  0.5360   0.3670E-19
 537  0.5370   0.3673E-19
 538  0.5380   0.3677E-19
 539  0.5390   0.3681E-19
 540  0.5400   0.3684E-19
 541  0.5410   0.3688E-19
 542  0.5420   0.3692E-19
 543  0.5430   0.3695E-19
 544  0.5440   0.3699E-19
 545  0.5450   0.3703E-19
 546  0.5460   0.3706E-19
 547  0.5470   0.3710E-19
 548  0.5480   0.3713E-19
 549  0.5490   0.3717E-19
 550  0.5500   0.3720E-19
 551  0.5510   0.3724E-19
 552  0.5520   0.3727E-19
 553  0.5530   0.3731E-19
 554  0.5540   0.3734E-19
 555  0.5550   0.3737E-19
 556  0.5560   0.3741E-19
 557  0.5570   0.3744E-19
 558  0.5580   0.3747E-19
 559  0.5590   0.3750E-19
 560  0.5600   0.3754E-19
 561  0.5610   0.3757E-19
 562  0.5620   0.3760E-19
 563  0.5630   0.3763E-19
 564  0.5640   0.3766E-19
 565  0.5650   0.3769E-19
 566  0.5660   0.3772E-19
 567  0.5670   0.3775E-19
 568  0.5680   0.3779E-19
 569  0.5690   0.3782E-19
 570  0.5700   0.3785E-19
 571  0.5710   0.3787E-19
 572  0.5720   0.3790E-19
 573  0.5730   0.3793E-19
 574  0.5740   0.3796E-19
 575  0.5750   0.3799E-19
 576  0.5760   0.3802E-19
 577  0.5770   0.3805E-19
 578  0.5780   0.3807E-19
 579  0.5790   0.3810E-19
 580  0.5800   0.3813E-19
 581  0.5810   0.3816E-19
 582  0.5820   0.3818E-19
 583  0.5830   0.3821E-19
 584  0.5840   0.3824E-19
 585  0.5850   0.3826E-19
 586  0.5860   0.3829E-19
 587  0.5870   0.3831E-19
 588  0.5880   0.3834E-19
 589  0.5890   0.3836E-19
 590  0.5900   0.3839E-19
 591  0.5910   0.3841E-19
 592  0.5920   0.3844E-19
 593  0.5930   0.3846E-19
 594  0.5940   0.3848E-19
 595  0.5950   0.3851E-19
 596  0.5960   0.3853E-19
 597  0.5970   0.3855E-19
 598  0.5980   0.3858E-19
 599  0.5990   0.3860E-19
 600  0.6000   0.3862E-19
 601  0.6010   0.3864E-19
 602  0.6020   0.3867E-19
 603  0.6030   0.3869E-19
 604  0.6040   0.3871E-19
 605  0.6050   0.3873E-19
 606  0.6060   0.3875E-19
 607  0.6070   0.3877E-19
 608  0.6080   0.3879E-19
 609  0.6090   0.3881E-19
 610  0.6100   0.3883E-19
 611  0.6110   0.3885E-19
 612  0.6120   0.3887E-19
 613  0.6130   0.3889E-19
 614  0.6140   0.3891E-19
 615  0.6150   0.3893E-19
 616  0.6160   0.3894E-19
 617  0.6170   0.3896E-19
 618  0.6180   0.3898E-19
 619  0.6190   0.3900E-19
 620  0.6200   0.3901E-19
 621  0.6210   0.3903E-19
 622  0.6220   0.3905E-19
 623  0.6230   0.3906E-19
 624  0.6240   0.3908E-19
 625  0.6250   0.3910E-19
 626  0.6260   0.3911E-19
 627  0.6270   0.3913E-19
 628  0.6280   0.3914E-19
 629  0.6290   0.3916E-19
 630  0.6300   0.3917E-19
 631  0.6310   0.3919E-19
 632  0.6320   0.3920E-19
 633  0.6330   0.3921E-19
 634  0.6340   0.3923E-19
 635  0.6350   0.3924E-19
 636  0.6360   0.3925E-19
 637  0.6370   0.3927E-19
 638  0.6380   0.3928E-19
 639  0.6390   0.3929E-19
 640  0.6400   0.3930E-19
 641  0.6410   0.3932E-19
 642  0.6420   0.3933E-19
 643  0.6430   0.3934E-19
 644  0.6440   0.3935E-19
 645  0.6450   0.3936E-19
 646  0.6460   0.3937E-19
 647  0.6470   0.3938E-19
 648  0.6480   0.3939E-19
 649  0.6490   0.3940E-19
 650  0.6500   0.3941E-19
 651  0.6510   0.3942E-19
 652  0.6520   0.3943E-19
 653  0.6530   0.3944E-19
 654  0.6540   0.3945E-19
 655  0.6550   0.3945E-19
 656  0.6560   0.3946E-19
 657  0.6570   0.3947E-19
 658  0.6580   0.3948E-19
 659  0.6590   0.3949E-19
 660  0.6600   0.3949E-19
 661  0.6610   0.3950E-19
 662  0.6620   0.3951E-19
 663  0.6630   0.3951E-19
 664  0.6640   0.3952E-19
 665  0.6650   0.3952E-19
 666  0.6660   0.3953E-19
 667  0.6670   0.3953E-19
 668  0.6680   0.3954E-19
 669  0.6690   0.3954E-19
 670  0.6700   0.3955E-19
 671  0.6710   0.3955E-19
 672  0.6720   0.3956E-19
 673  0.6730   0.3956E-19
 674  0.6740   0.3956E-19
 675  0.6750   0.3957E-19
 676  0.6760   0.3957E-19
 677  0.6770   0.3957E-19
 678  0.6780   0.3958E-19
 679  0.6790   0.3958E-19
 680  0.6800   0.3958E-19
 681  0.6810   0.3958E-19
 682  0.6820   0.3958E-19
 683  0.6830   0.3958E-19
 684  0.6840   0.3958E-19
 685  0.6850   0.3959E-19
 686  0.6860   0.3959E-19
 687  0.6870   0.3959E-19
 688  0.6880   0.3959E-19
 689  0.6890   0.3959E-19
 690  0.6900   0.3959E-19
 691  0.6910   0.3958E-19
 692  0.6920   0.3958E-19
 693  0.6930   0.3958E-19
 694  0.6940   0.3958E-19
 695  0.6950   0.3958E-19
 696  0.6960   0.3958E-19
 697  0.6970   0.3957E-19
 698  0.6980   0.3957E-19
 699  0.6990   0.3957E-19
 700  0.7000   0.3957E-19
 701  0.7010   0.3956E-19
 702  0.7020   0.3956E-19
 703  0.7030   0.3956E-19
 704  0.7040   0.3955E-19
 705  0.7050   0.3955E-19
 706  0.7060   0.3954E-19
 707  0.7070   0.3954E-19
 708  0.7080   0.3953E-19
 709  0.7090   0.3953E-19
 710  0.7100   0.3952E-19
 711  0.7110   0.3952E-19
 712  0.7120   0.3951E-19
 713  0.7130   0.3950E-19
 714  0.7140   0.3950E-19
 715  0.7150   0.3949E-19
 716  0.7160   0.3948E-19
 717  0.7170   0.3948E-19
 718  0.7180   0.3947E-19
 719  0.7190   0.3946E-19
 720  0.7200   0.3945E-19
 721  0.7210   0.3945E-19
 722  0.7220   0.3944E-19
 723  0.7230   0.3943E-19
 724  0.7240   0.3942E-19
 725  0.7250   0.3941E-19
 726  0.7260   0.3940E-19
 727  0.7270   0.3939E-19
 728  0.7280   0.3938E-19
 729  0.7290   0.3937E-19
 730  0.7300   0.3936E-19
 731  0.7310   0.3935E-19
 732  0.7320   0.3934E-19
 733  0.7330   0.3933E-19
 734  0.7340   0.3932E-19
 735  0.7350   0.3931E-19
 736  0.7360   0.3930E-19
 737  0.7370   0.3928E-19
 738  0.7380   0.3927E-19
 739  0.7390   0.3926E-19
 740  0.7400   0.3925E-19
 741  0.7410   0.3923E-19
 742  0.7420   0.3922E-19
 743  0.7430   0.3921E-19
 744  0.7440   0.3919E-19
 745  0.7450   0.3918E-19
 746  0.7460   0.3916E-19
 747  0.7470   0.3915E-19
 748  0.7480   0.3914E-19
 749  0.7490   0.3912E-19
 750  0.7500   0.3911E-19
 751  0.7510   0.3909E-19
 752  0.7520   0.3908E-19
 753  0.7530   0.3906E-19
 754  0.7540   0.3904E-19
 755  0.7550   0.3903E-19
 756  0.7560   0.3901E-19
 757  0.7570   0.3899E-19
 758  0.7580   0.3898E-19
 759  0.7590   0.3896E-19
 760  0.7600   0.3894E-19
 761  0.7610   0.3893E-19
 762  0.7620   0.3891E-19
 763  0.7630   0.3889E-19
 764  0.7640   0.3887E-19
 765  0.7650   0.3885E-19
 766  0.7660   0.3883E-19
 767  0.7670   0.3882E-19
 768  0.7680   0.3880E-19
 769  0.7690   0.3878E-19
 770  0.7700   0.3876E-19
 771  0.7710   0.3874E-19
 772  0.7720   0.3872E-19
 773  0.7730   0.3870E-19
 774  0.7740   0.3868E-19
 775  0.7750   0.3866E-19
 776  0.7760   0.3863E-19
 777  0.7770   0.3861E-19
 778  0.7780   0.3859E-19
 779  0.7790   0.3857E-19
 780  0.7800   0.3855E-19
 781  0.7810   0.3853E-19
 782  0.7820   0.3850E-19
 783  0.7830   0.3848E-19
 784  0.7840   0.3846E-19
 785  0.7850   0.3844E-19
 786  0.7860   0.3841E-19
 787  0.7870   0.3839E-19
 788  0.7880   0.3837E-19
 789  0.7890   0.3834E-19
 790  0.7900   0.3832E-19
 791  0.7910   0.3829E-19
 792  0.7920   0.3827E-19
 793  0.7930   0.3824E-19
 794  0.7940   0.3822E-19
 795  0.7950   0.3819E-19
 796  0.7960   0.3817E-19
 797  0.7970   0.3814E-19
 798  0.7980   0.3812E-19
 799  0.7990   0.3809E-19
 800  0.8000   0.3807E-19
 801  0.8010   0.3804E-19
 802  0.8020   0.3801E-19
 803  0.8030   0.3799E-19
 804  0.8040   0.3796E-19
 805  0.8050   0.3793E-19
 806  0.8060   0.3790E-19
 807  0.8070   0.3788E-19
 808  0.8080   0.3785E-19
 809  0.8090   0.3782E-19
 810  0.8100   0.3779E-19
 811  0.8110   0.3776E-19
 812  0.8120   0.3774E-19
 813  0.8130   0.3771E-19
 814  0.8140   0.3768E-19
 815  0.8150   0.3765E-19
 816  0.8160   0.3762E-19
 817  0.8170   0.3759E-19
 818  0.8180   0.3756E-19
 819  0.8190   0.3753E-19
 820  0.8200   0.3750E-19
 821  0.8210   0.3747E-19
 822  0.8220   0.3744E-19
 823  0.8230   0.3741E-19
 824  0.8240   0.3738E-19
 825  0.8250   0.3734E-19
 826  0.8260   0.3731E-19
 827  0.8270   0.3728E-19
 828  0.8280   0.3725E-19
 829  0.8290   0.3722E-19
 830  0.8300   0.3719E-19
 831  0.8310   0.3715E-19
 832  0.8320   0.3712E-19
 833  0.8330   0.3709E-19
 834  0.8340   0.3705E-19
 835  0.8350   0.3702E-19
 836  0.8360   0.3699E-19
 837  0.8370   0.3695E-19
 838  0.8380   0.3692E-19
 839  0.8390   0.3689E-19
 840  0.8400   0.3685E-19
 841  0.8410   0.3682E-19
 842  0.8420   0.3678E-19
 843  0.8430   0.3675E-19
 844  0.8440   0.3671E-19
 845  0.8450   0.3668E-19
 846  0.8460   0.3664E-19
 847  0.8470   0.3661E-19
 848  0.8480   0.3657E-19
 849  0.8490   0.3653E-19
 850  0.8500   0.3650E-19
 851  0.8510   0.3646E-19
 852  0.8520   0.3643E-19
 853  0.8530   0.3639E-19
 854  0.8540   0.3635E-19
 855  0.8550   0.3632E-19
 856  0.8560   0.3628E-19
 857  0.8570   0.3624E-19
 858  0.8580   0.3620E-19
 859  0.8590   0.3617E-19
 860  0.8600   0.3613E-19
 861  0.8610   0.3609E-19
 862  0.8620   0.3605E-19
 863  0.8630   0.3601E-19
 864  0.8640   0.3597E-19
 865  0.8650   0.3594E-19
 866  0.8660   0.3590E-19
 867  0.8670   0.3586E-19
 868  0.8680   0.3582E-19
 869  0.8690   0.3578E-19
 870  0.8700   0.3574E-19
 871  0.8710   0.3570E-19
 872  0.8720   0.3566E-19
 873  0.8730   0.3562E-19
 874  0.8740   0.3558E-19
